3.500000000000000000e+02,1.294586031345865422e+03
3.600000000000000000e+02,1.291077385174482515e+03
3.700000000000000000e+02,1.287692362541245757e+03
3.800000000000000000e+02,1.284310119374062424e+03
3.900000000000000000e+02,1.280284638630637119e+03
4.000000000000000000e+02,1.276522658126187480e+03
4.100000000000000000e+02,1.272883347152784836e+03
4.200000000000000000e+02,1.268757258011698696e+03
4.300000000000000000e+02,1.265258739330067101e+03
4.400000000000000000e+02,1.260570428765623319e+03
4.500000000000000000e+02,1.257041425250974953e+03
4.600000000000000000e+02,1.252997001524847292e+03
4.700000000000000000e+02,1.248643070597440328e+03
4.800000000000000000e+02,1.244314115024997363e+03
4.900000000000000000e+02,1.240616445109988945e+03
