3.500000000000000000e+02,1.254503615505949483e+03
3.600000000000000000e+02,1.250797777302269878e+03
3.700000000000000000e+02,1.247582502922207823e+03
3.800000000000000000e+02,1.243283966089391015e+03
3.900000000000000000e+02,1.239733914470553145e+03
4.000000000000000000e+02,1.236379464138086178e+03
4.100000000000000000e+02,1.232227421023397937e+03
4.200000000000000000e+02,1.228109376311368806e+03
4.300000000000000000e+02,1.223323596106389232e+03
4.400000000000000000e+02,1.219471669128587109e+03
4.500000000000000000e+02,1.215353511021897702e+03
4.600000000000000000e+02,1.210815253953604497e+03
4.700000000000000000e+02,1.206445627075292578e+03
4.800000000000000000e+02,1.201642581109388857e+03
4.900000000000000000e+02,1.197150696874312644e+03
