3.500000000000000000e+02,-2.771124534489051072e+01
3.600000000000000000e+02,-2.704987420949155563e+01
3.700000000000000000e+02,-2.642283857139286596e+01
3.800000000000000000e+02,-2.580652283810994163e+01
3.900000000000000000e+02,-2.517592009393435504e+01
4.000000000000000000e+02,-2.456549725260598649e+01
4.100000000000000000e+02,-2.390066426181757109e+01
4.200000000000000000e+02,-2.326522755834416856e+01
4.300000000000000000e+02,-2.260577188753311972e+01
4.400000000000000000e+02,-2.198888390135360993e+01
4.500000000000000000e+02,-2.134573250070930328e+01
4.600000000000000000e+02,-2.065504583428844754e+01
4.700000000000000000e+02,-2.003197931278747035e+01
4.800000000000000000e+02,-1.935217949749806365e+01
4.900000000000000000e+02,-1.869822608459466551e+01
