3.500000000000000000e+02,-5.049999999999999822e+00
3.506999999999999886e+02,-5.017265956391242732e+00
3.513999999999999773e+02,-4.984441149780905356e+00
3.521000000000000227e+02,-4.951527041957544562e+00
3.528000000000000114e+02,-4.918524917859855350e+00
3.535000000000000000e+02,-4.885435878279662525e+00
3.541999999999999886e+02,-4.852260839096599554e+00
3.548999999999999773e+02,-4.819000534624693799e+00
3.556000000000000227e+02,-4.785655523408474110e+00
3.563000000000000114e+02,-4.752226195549964949e+00
3.570000000000000000e+02,-4.718712781299013059e+00
3.576999999999999886e+02,-4.685115361127039080e+00
3.583999999999999773e+02,-4.651433877805380313e+00
3.591000000000000227e+02,-4.617668151124283860e+00
3.598000000000000114e+02,-4.583817895831757028e+00
3.605000000000000000e+02,-4.549882743188842227e+00
3.611999999999999886e+02,-4.515862266266589486e+00
3.618999999999999773e+02,-4.481756008781030864e+00
3.626000000000000227e+02,-4.447563516943731976e+00
3.633000000000000114e+02,-4.413284373479358536e+00
3.640000000000000000e+02,-4.378918232702197599e+00
3.646999999999999886e+02,-4.344464855317094809e+00
3.653999999999999773e+02,-4.309924141467773140e+00
3.661000000000000227e+02,-4.275296160474842289e+00
3.668000000000000114e+02,-4.240581175714852158e+00
3.675000000000000000e+02,-4.205779663183785821e+00
3.681999999999999886e+02,-4.170892322479801351e+00
3.688999999999999773e+02,-4.135920079223824430e+00
3.696000000000000227e+02,-4.100864078305607840e+00
3.703000000000000114e+02,-4.065725667792756681e+00
3.710000000000000000e+02,-4.030506373825412325e+00
3.716999999999999886e+02,-3.995207867324106488e+00
3.723999999999999773e+02,-3.959831923803719178e+00
3.731000000000000227e+02,-3.924380377981754542e+00
3.738000000000000114e+02,-3.888855075155233987e+00
3.745000000000000000e+02,-3.853257821468484057e+00
3.751999999999999886e+02,-3.817590335198995266e+00
3.758999999999999773e+02,-3.781854201056286335e+00
3.766000000000000227e+02,-3.746050829229391699e+00
3.773000000000000114e+02,-3.710181420584211409e+00
3.780000000000000000e+02,-3.674246939013710911e+00
3.786999999999999886e+02,-3.638248091544850293e+00
3.793999999999999773e+02,-3.602185316427878536e+00
3.801000000000000227e+02,-3.566058779102565524e+00
3.808000000000000114e+02,-3.529868375680254466e+00
3.815000000000000000e+02,-3.493613743396273286e+00
3.821999999999999886e+02,-3.457294277371640412e+00
3.828999999999999773e+02,-3.420909152966698841e+00
3.836000000000000227e+02,-3.384457352992531920e+00
3.843000000000000114e+02,-3.347937699034431169e+00
3.850000000000000000e+02,-3.311348886139538816e+00
3.856999999999999886e+02,-3.274689520079793414e+00
3.863999999999999773e+02,-3.237958156346240290e+00
3.871000000000000227e+02,-3.201153339937892195e+00
3.878000000000000114e+02,-3.164273644910696515e+00
3.885000000000000000e+02,-3.127317712554710027e+00
3.891999999999999886e+02,-3.090284287013458808e+00
3.898999999999999773e+02,-3.053172247155893970e+00
3.906000000000000227e+02,-3.015980633600500838e+00
3.913000000000000114e+02,-2.978708669963661571e+00
3.920000000000000000e+02,-2.941355777671895488e+00
3.926999999999999886e+02,-2.903921584011595058e+00
3.933999999999999773e+02,-2.866405923469822259e+00
3.941000000000000227e+02,-2.828808832788709982e+00
3.948000000000000114e+02,-2.791130540498416135e+00
3.955000000000000000e+02,-2.753371451943765535e+00
3.961999999999999886e+02,-2.715532130973050684e+00
3.968999999999999773e+02,-2.677613279492464304e+00
3.976000000000000227e+02,-2.639615716011911140e+00
3.983000000000000114e+02,-2.601540354141437916e+00
3.990000000000000000e+02,-2.563388181761140139e+00
3.996999999999999886e+02,-2.525160241339557743e+00
4.003999999999999773e+02,-2.486857611617479868e+00
4.011000000000000227e+02,-2.448481390679838832e+00
4.018000000000000114e+02,-2.410032680284724282e+00
4.025000000000000000e+02,-2.371512571258069801e+00
4.031999999999999886e+02,-2.332922129754185114e+00
4.038999999999999773e+02,-2.294262384253532350e+00
4.046000000000000227e+02,-2.255534313260337154e+00
4.053000000000000114e+02,-2.216738833793357788e+00
4.060000000000000000e+02,-2.177876790870977075e+00
4.066999999999999886e+02,-2.138948948288597496e+00
4.073999999999999773e+02,-2.099955981030951602e+00
4.081000000000000227e+02,-2.060898469681209377e+00
4.088000000000000114e+02,-2.021776897132509188e+00
4.095000000000000000e+02,-1.982591647843433114e+00
4.101999999999999886e+02,-1.943343009756408390e+00
4.108999999999999773e+02,-1.904031178874265873e+00
4.116000000000000227e+02,-1.864656266359635994e+00
4.123000000000000114e+02,-1.825218307889850733e+00
4.130000000000000000e+02,-1.785717274900411100e+00
4.136999999999999886e+02,-1.746153087259549652e+00
4.143999999999999773e+02,-1.706525626865281753e+00
4.151000000000000227e+02,-1.666834751628203382e+00
4.158000000000000114e+02,-1.627080309305159789e+00
4.165000000000000000e+02,-1.587262150671359340e+00
4.171999999999999886e+02,-1.547380141573419410e+00
4.178999999999999773e+02,-1.507434173459977655e+00
4.186000000000000227e+02,-1.467424172076664979e+00
4.193000000000000114e+02,-1.427350104097270478e+00
4.200000000000000000e+02,-1.387211981561678797e+00
4.206999999999999886e+02,-1.347009864098432042e+00
4.213999999999999773e+02,-1.306743859011540998e+00
4.221000000000000227e+02,-1.266414119412591521e+00
4.228000000000000114e+02,-1.226020840672950030e+00
4.235000000000000000e+02,-1.185564255542625345e+00
4.241999999999999886e+02,-1.145044628342233084e+00
4.248999999999999773e+02,-1.104462248659767054e+00
4.256000000000000227e+02,-1.063817424987025362e+00
4.263000000000000114e+02,-1.023110478697828452e+00
4.270000000000000000e+02,-9.823417387103677845e-01
4.276999999999999886e+02,-9.415115370983406784e-01
4.283999999999999773e+02,-9.006202058086798523e-01
4.291000000000000227e+02,-8.596680745459267525e-01
4.298000000000000114e+02,-8.186554697674771619e-01
4.305000000000000000e+02,-7.775827146529001865e-01
4.311999999999999886e+02,-7.364501298210013314e-01
4.318999999999999773e+02,-6.952580345340811929e-01
4.326000000000000227e+02,-6.540067480918523302e-01
4.333000000000000114e+02,-6.126965911358235317e-01
4.340000000000000000e+02,-5.713278866040498727e-01
4.346999999999999886e+02,-5.299009601343483977e-01
4.353999999999999773e+02,-4.884161397714940067e-01
4.361000000000000227e+02,-4.468737549057691938e-01
4.368000000000000114e+02,-4.052741344362077447e-01
4.375000000000000000e+02,-3.636176042194202984e-01
4.381999999999999886e+02,-3.219044839082177978e-01
4.388999999999999773e+02,-2.801350833317593492e-01
4.396000000000000227e+02,-2.383096985905172049e-01
4.403000000000000114e+02,-1.964286080522694711e-01
4.410000000000000000e+02,-1.544920684409989975e-01
4.416999999999999886e+02,-1.125003112056245508e-01
4.423999999999999773e+02,-7.045353934114707839e-02
4.431000000000000227e+02,-2.835192483040389899e-02
4.438000000000000114e+02,1.380439314226286109e-02
4.445000000000000000e+02,5.601530907155279071e-02
