Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2000200.00 28653.9277 2278.35522 1712.13220 1247.24634 3911.47632 1340.68262 -48.4617081 -5.93702316 31.0554771 -76.0300903
2000400.00 28653.9277 2949.23462 1687.42493 1195.67346 4115.54883 1287.68689 -47.1447296 -5.93702316 31.1864357 -76.0550842
2000600.00 28653.9277 2949.56274 1668.17114 1199.47449 4100.23291 1293.06018 -48.7291298 -5.93702316 31.2341709 -76.0907745
2000800.00 28653.9277 2817.08398 1711.89502 1231.38013 4120.50098 1319.79333 -43.7213287 -5.93702316 31.3842525 -76.0760651
2001000.00 28653.9277 3180.82642 1698.55408 1199.30286 4227.08643 1290.43042 -46.7878838 -5.93702316 31.7040997 -76.0438385
2001200.00 28653.9277 3657.85718 1653.66357 1230.10608 4412.34473 1322.00854 -47.2265053 -5.93702316 31.3388977 -76.0147934
2001400.00 28653.9277 4910.33008 1696.84009 1266.63245 5015.44092 1352.59253 -41.4703484 -5.93702316 31.5249119 -76.0146484
2001600.00 28653.9277 4348.99170 1664.83936 1205.52271 4687.75391 1295.00879 -44.5073128 -5.93702316 31.0967579 -76.0755844
2001800.00 28653.9277 3806.35181 1675.87085 1245.78674 4512.28711 1339.36084 -48.7902107 -5.93702316 31.2873096 -76.0712357
2002000.00 28653.9277 2946.36499 1670.74805 1181.71179 4083.71069 1274.73535 -48.0889015 -5.93702316 31.1193905 -76.0540085
2002200.00 28653.9277 2874.26221 1706.08948 1179.99805 4087.20776 1277.47693 -52.9433784 -5.93702316 31.5286045 -76.0640564
2002400.00 28653.9277 3068.83008 1702.70056 1219.14368 4204.27197 1300.15662 -36.1201859 -5.93702316 31.1368275 -76.0295105
2002600.00 28653.9277 2750.10449 1631.58240 1203.90063 3984.71899 1293.21814 -44.7312050 -5.93702316 31.4291534 -76.0156250
2002800.00 28653.9277 2730.43311 1658.71680 1208.07581 4007.80811 1311.37927 -58.5855408 -5.93702316 31.2651100 -75.9830627
2003000.00 28653.9277 3977.24121 1705.66089 1211.80554 4579.50830 1292.70007 -36.4482803 -5.93702316 31.5712147 -76.0175171
2003200.00 28653.9277 2956.93799 1697.04749 1205.62085 4138.33789 1300.03345 -50.1099243 -5.93702316 31.6997433 -76.0022888
2003400.00 28653.9277 3797.51660 1689.53528 1145.50964 4421.98193 1241.01355 -51.0576897 -5.93702316 31.5485687 -75.9947510
2003600.00 28653.9277 3867.89502 1726.20691 1212.15845 4554.71240 1296.67334 -40.0180702 -5.93702316 31.5551891 -76.0519791
2003800.00 28653.9277 3848.06079 1656.91772 1244.88708 4509.86377 1339.33655 -49.8941193 -5.93702316 31.5107403 -76.0661163
2004000.00 28653.9277 2408.10669 1615.60376 1153.88660 3775.80933 1246.35474 -47.9490471 -5.93702316 31.5510311 -76.0700150
2004200.00 28653.9277 2137.34766 1707.58044 1168.16895 3768.92163 1252.92236 -40.1956215 -5.93702316 31.5346565 -76.0925369
2004400.00 28653.9277 1692.11865 1715.57983 1205.13782 3627.83398 1304.90356 -55.4284973 -5.93702316 31.7264328 -76.0636902
2004600.00 28653.9277 2936.42871 1652.53491 1160.58154 4040.21509 1247.00378 -42.1961403 -5.93702316 31.8680019 -76.0941544
2004800.00 28653.9277 2001.36646 1708.15918 1240.01807 3784.52466 1331.62158 -47.1165466 -5.93702316 31.5836735 -76.0705719
2005000.00 28653.9277 3101.59766 1672.58716 1206.73474 4175.44287 1295.63672 -44.3165016 -5.93702316 31.4676342 -76.0529861
