Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2650200.00 29014.2520 5244.03760 1707.16602 1285.95667 5212.10107 1316.32385 14.3124256 -5.86329222 31.2508945 -75.9304199
2650400.00 29014.2520 5170.28564 1679.31494 1221.09790 5088.18359 1241.29590 24.5626221 -5.86329222 31.1554070 -75.9160233
2650600.00 29014.2520 4499.14209 1787.72034 1221.63501 4913.13623 1257.77380 8.54611969 -5.86329222 31.2358475 -75.9207611
2650800.00 29014.2520 4193.52148 1714.62793 1244.58240 4733.66992 1282.53406 7.21791410 -5.86329222 30.7858276 -75.9552917
2651000.00 29014.2520 4843.78125 1593.10229 1251.66284 4894.37793 1265.55505 31.6244736 -5.86329222 30.4412155 -75.9578171
2651200.00 29014.2520 5323.06006 1698.67334 1263.79541 5214.88477 1290.12036 18.6126614 -5.86329222 30.9849243 -75.9225693
2651400.00 29014.2520 5024.24561 1740.56226 1242.91064 5109.44775 1274.49805 13.5377645 -5.86329222 30.8411312 -75.9664001
2651600.00 29014.2520 4136.25342 1672.97754 1272.16248 4695.36719 1301.74194 15.0377874 -5.86329222 31.2906170 -75.9077377
2651800.00 29014.2520 3380.12915 1755.04224 1199.90930 4385.22949 1240.14587 4.06621122 -5.86329222 31.6236553 -75.9264984
2652000.00 29014.2520 3053.19263 1722.50427 1290.67017 4305.11182 1333.38464 1.77656031 -5.86329222 31.4300537 -75.9209976
2652200.00 29014.2520 3820.91724 1661.03540 1246.73730 4524.56738 1270.50000 21.0646324 -5.86329222 31.1253357 -75.9526825
2652400.00 29014.2520 3492.69263 1694.99524 1287.77417 4460.67822 1310.18005 22.4035168 -5.86329222 31.1489468 -75.9583282
2652600.00 29014.2520 2736.75000 1756.97266 1237.66626 4152.67578 1266.53406 15.9192381 -5.86329222 31.1387463 -75.9257965
2652800.00 29014.2520 2329.05127 1658.32361 1271.13208 3914.97754 1288.91479 27.2304516 -5.86329222 30.9605350 -75.9736557
2653000.00 29014.2520 1535.15100 1719.72949 1274.61133 3643.92944 1303.61475 15.8146648 -5.86329222 31.1438885 -75.9619293
2653200.00 29014.2520 1631.17786 1686.23816 1289.36426 3665.82422 1322.61230 11.3521280 -5.86329222 31.3279209 -75.9279785
2653400.00 29014.2520 3214.06006 1646.58850 1312.92346 4319.51953 1321.72449 35.7848625 -5.86329222 31.3505459 -75.9364548
2653600.00 29014.2520 3901.97803 1732.40759 1298.96057 4682.46289 1310.28235 33.4900932 -5.86329222 31.1546593 -75.9666443
2653800.00 29014.2520 3609.41919 1729.75562 1242.46484 4499.52100 1262.70312 24.1665783 -5.86329222 31.5614891 -75.9663239
2654000.00 29014.2520 3017.52417 1695.13647 1295.92041 4267.90137 1312.51733 28.0324841 -5.86329222 31.3193684 -75.9487991
2654200.00 29014.2520 2931.26782 1668.57104 1261.57336 4170.49023 1287.53564 18.7218094 -5.86329222 31.2945480 -75.9786682
2654400.00 29014.2520 2760.38574 1648.54065 1260.33813 4076.91699 1288.39490 16.3716068 -5.86329222 31.5184155 -75.9468231
2654600.00 29014.2520 2811.41089 1708.52246 1287.71252 4185.86377 1310.03296 22.0321827 -5.86329222 31.5996628 -75.9523010
2654800.00 29014.2520 3932.82617 1633.64148 1299.70715 4597.49707 1326.10266 18.3628922 -5.86329222 31.2357388 -75.9941101
2655000.00 29014.2520 3812.51880 1698.95642 1286.60291 4598.80029 1300.24902 30.8138905 -5.86329222 31.5247002 -75.9847183
2655200.00 29014.2520 3971.54443 1705.84888 1305.85059 4692.23096 1327.66760 22.9498577 -5.86329222 31.1971264 -75.9639740
2655400.00 29014.2520 3983.11084 1667.30676 1283.45911 4636.19189 1287.16797 40.9772339 -5.86329222 31.2332172 -75.9193497
2655600.00 29014.2520 5042.47949 1680.61462 1319.33752 5133.64209 1337.36414 26.3695126 -5.86329222 31.5407505 -75.9368896
2655800.00 29014.2520 3489.51221 1664.84094 1305.25000 4446.65381 1322.03845 27.5607262 -5.86329222 31.5878963 -75.9370651
2656000.00 29014.2520 2853.73120 1665.52258 1286.00208 4159.06152 1312.13989 18.3127956 -5.86329222 31.5364399 -75.9869919
2656200.00 29014.2520 1435.73242 1697.69080 1282.82654 3588.03760 1317.52893 9.67099667 -5.86329222 31.5839252 -75.9573135
2656400.00 29014.2520 3273.63330 1622.43420 1348.47510 4356.12451 1364.09741 28.5956039 -5.86329222 31.6883621 -75.9062653
2656600.00 29014.2520 4158.55176 1617.89539 1309.81226 4687.37012 1308.42224 45.2569695 -5.86329222 32.0168915 -75.8838501
2656800.00 29014.2520 4591.97217 1730.21338 1319.76086 4993.03564 1322.49292 41.1050529 -5.86329222 31.9785862 -75.8156738
2657000.00 29014.2520 3168.69702 1706.20325 1257.02246 4304.03809 1287.56006 13.6511917 -5.86329222 31.5754662 -75.7642975
2657200.00 29014.2520 2826.20264 1662.85425 1272.60901 4131.35107 1300.34119 16.4853096 -5.86329222 31.6305161 -75.8479614
2657400.00 29014.2520 2721.36670 1692.24890 1279.42065 4123.19727 1284.73535 39.1885757 -5.86329222 31.4161911 -75.9192810
2657600.00 29014.2520 3363.01318 1704.14099 1333.06775 4460.24463 1343.91162 33.5981445 -5.86329222 31.4824486 -75.9244919
2657800.00 29014.2520 3729.36621 1662.52124 1256.97949 4497.55615 1271.83704 29.6641865 -5.86329222 31.3675156 -75.8892822
2658000.00 29014.2520 4560.02051 1701.39136 1282.15686 4913.08936 1304.14905 22.9078655 -5.86329222 31.0202198 -75.9202957
2658200.00 29014.2520 4382.66553 1696.80090 1287.30334 4838.59912 1292.23303 39.3096275 -5.86329222 31.6702328 -75.9094467
2658400.00 29014.2520 3699.34814 1608.97205 1259.49512 4433.82080 1282.64575 20.6641026 -5.86329222 32.0494728 -75.8642197
2658600.00 29014.2520 3575.71582 1713.34412 1277.95068 4504.33398 1310.90186 10.9391470 -5.86329222 31.9539547 -75.8442917
2658800.00 29014.2520 3478.93164 1671.54297 1258.12195 4401.75098 1295.10229 6.94032001 -5.86329222 31.9316921 -75.8524551
2659000.00 29014.2520 3869.49219 1638.35364 1226.57446 4502.27734 1260.17920 10.5360928 -5.86329222 31.7241573 -75.8648758
2659200.00 29014.2520 3196.38281 1705.70032 1286.90820 4345.13574 1319.33936 11.2534781 -5.86329222 32.1499481 -75.8345184
2659400.00 29014.2520 3022.64795 1691.76270 1257.04480 4227.82031 1295.78650 4.44840956 -5.86329222 32.6435776 -75.8336563
2659600.00 29014.2520 3183.27271 1692.31335 1213.22156 4252.51465 1267.65967 -10.1982546 -5.86329222 31.7039604 -75.9438248
2659800.00 29014.2520 4713.34619 1734.41467 1291.18652 5020.02100 1312.04175 24.0161133 -5.86329222 31.1109028 -75.9822235
2660000.00 29014.2520 4541.80176 1666.06995 1278.81714 4866.71924 1301.15234 22.3758259 -5.86329222 31.1994934 -75.9104843
2660200.00 29014.2520 3627.98755 1612.67505 1223.66443 4371.49756 1265.82715 1.98096561 -5.86329222 31.7333279 -75.8770370
2660400.00 29014.2520 3292.90356 1680.92212 1288.49829 4362.79004 1312.03845 20.5458107 -5.86329222 31.7218647 -75.8078384
2660600.00 29014.2520 2518.93628 1706.77551 1298.18457 4070.83081 1334.71143 7.63711786 -5.86329222 31.6394367 -75.8033752
2660800.00 29014.2520 3765.28369 1667.53528 1244.35034 4505.13916 1267.40369 21.2555733 -5.86329222 31.4910507 -75.8000107
2661000.00 29014.2520 4505.21484 1709.76501 1257.46094 4873.57666 1291.39148 10.4425983 -5.86329222 31.4386616 -75.8117905
2661200.00 29014.2520 4219.61816 1668.30652 1281.14062 4734.94922 1325.30481 0.197380677 -5.86329222 31.4999733 -75.8615417
2661400.00 29014.2520 4723.82080 1662.22034 1310.08911 4971.16162 1324.84094 29.6249294 -5.86329222 31.4821129 -75.8588486
2661600.00 29014.2520 4654.95361 1729.06311 1240.88269 4939.65723 1260.29626 24.4729156 -5.86329222 31.9367638 -75.8233337
2661800.00 29014.2520 3541.27344 1684.56543 1206.16528 4389.19629 1239.35852 10.9070797 -5.86329222 31.7955036 -75.8957062
2662000.00 29014.2520 4025.09668 1739.58655 1265.29114 4708.06934 1278.03406 31.5578957 -5.86329222 31.5690727 -75.8699875
2662200.00 29014.2520 3709.37305 1670.29919 1314.24268 4554.13770 1346.01477 12.3655176 -5.86329222 31.7468262 -75.8844604
2662400.00 29014.2520 3726.86230 1630.69788 1262.73901 4470.43311 1278.41467 29.2039642 -5.86329222 31.0298557 -75.9095154
2662600.00 29014.2520 3070.38428 1708.63916 1260.79834 4268.64941 1285.70581 19.9032230 -5.86329222 31.1141148 -75.9247360
2662800.00 29014.2520 2673.93848 1717.00269 1266.58875 4115.05029 1288.81140 22.3582249 -5.86329222 31.3554459 -75.9362564
2663000.00 29014.2520 2500.20898 1706.35706 1317.03784 4081.34082 1330.48291 31.8143215 -5.86329222 30.6864834 -75.9458771
2663200.00 29014.2520 2551.81299 1667.47070 1301.17505 4048.42773 1320.71838 25.8685818 -5.86329222 30.5484982 -75.9604950
2663400.00 29014.2520 2505.57349 1662.96265 1266.66040 3989.83911 1272.35034 39.6778488 -5.86329222 30.5902195 -75.9580536
2663600.00 29014.2520 1853.96692 1741.67651 1262.32715 3788.49707 1280.13953 27.2591171 -5.86329222 30.8674088 -75.9388733
2663800.00 29014.2520 1870.42383 1657.80334 1215.30798 3664.56836 1246.17773 13.6789370 -5.86329222 31.4167175 -75.9653473
2664000.00 29014.2520 2242.39526 1700.17688 1279.51135 3928.54224 1287.27246 36.9924393 -5.86329222 31.2054634 -75.9590836
2664200.00 29014.2520 2322.25171 1696.93994 1306.99524 3986.58008 1323.19666 28.0492649 -5.86329222 31.7160244 -75.9666519
2664400.00 29014.2520 2994.20337 1664.96265 1226.25110 4158.19043 1254.53198 15.6728849 -5.86329222 31.9620037 -75.9158401
2664600.00 29014.2520 4165.45605 1688.46350 1300.93787 4751.98535 1310.50867 34.6427269 -5.86329222 31.6956997 -75.9093094
2664800.00 29014.2520 4171.59961 1707.52563 1292.55786 4765.26709 1307.44226 29.5593777 -5.86329222 31.4791393 -75.9228745
2665000.00 29014.2520 3463.23926 1626.01526 1258.17957 4349.64062 1293.71045 8.72567749 -5.86329222 31.6567173 -75.9131393
2665200.00 29014.2520 3999.53540 1701.48572 1250.91711 4644.77832 1278.22058 16.9231548 -5.86329222 31.6592903 -75.8859406
2665400.00 29014.2520 5731.23779 1708.95605 1266.88940 5400.97900 1281.64551 30.1252842 -5.86329222 31.0519524 -75.9333572
2665600.00 29014.2520 5073.45117 1696.86938 1303.02295 5146.68799 1328.51782 19.4870434 -5.86329222 30.9481392 -75.9300308
2665800.00 29014.2520 4937.57861 1667.47510 1255.98035 5012.75781 1292.59631 8.09576702 -5.86329222 31.2238808 -75.9356461
2666000.00 29014.2520 4220.32568 1735.27820 1224.32056 4745.40039 1257.03223 11.9281359 -5.86329222 31.3192863 -75.9589920
2666200.00 29014.2520 5135.14502 1727.32239 1277.85376 5178.07715 1321.68445 0.299263537 -5.86329222 31.8355446 -75.9654160
2666400.00 29014.2520 5017.55029 1633.91956 1318.20825 5075.26953 1342.58386 19.8658733 -5.86329222 31.6913452 -75.9329147
2666600.00 29014.2520 5433.54199 1657.01270 1323.76636 5279.94482 1340.80835 27.6332493 -5.86329222 31.2588043 -75.9341278
2666800.00 29014.2520 3932.69727 1715.41675 1247.17615 4626.68652 1286.43799 4.99158049 -5.86329222 31.6571884 -75.9107285
2667000.00 29014.2520 4258.20020 1625.92175 1261.50195 4689.25146 1290.19604 15.5386600 -5.86329222 31.6994019 -75.9323349
2667200.00 29014.2520 4242.16309 1709.03101 1292.51978 4796.59277 1311.33777 25.5603065 -5.86329222 31.5188084 -75.8971252
2667400.00 29014.2520 3945.50195 1640.80701 1336.77380 4647.09277 1354.79749 26.3430367 -5.86329222 31.5619717 -75.9286957
2667600.00 29014.2520 3111.89502 1651.37451 1244.85706 4213.00830 1262.84009 26.1139545 -5.86329222 31.8080006 -75.9050598
2667800.00 29014.2520 2721.17139 1740.03943 1275.90002 4167.38428 1296.62903 23.7478714 -5.86329222 31.4234467 -75.9003220
2668000.00 29014.2520 2529.03638 1657.03394 1274.26794 4001.44604 1293.39636 25.0891895 -5.86329222 31.6914482 -75.9090805
2668200.00 29014.2520 2741.63599 1706.00256 1285.53760 4151.64453 1308.72815 21.0589027 -5.86329222 31.6454067 -75.8949051
2668400.00 29014.2520 2155.92310 1722.89038 1280.95935 3916.11377 1299.05981 26.1498051 -5.86329222 31.6394138 -75.8896103
2668600.00 29014.2520 2751.73755 1647.51367 1302.55640 4114.44873 1315.98291 30.7294006 -5.86329222 31.7482967 -75.9041901
2668800.00 29014.2520 2977.41748 1730.28406 1260.46313 4250.62061 1272.04346 32.5019073 -5.86329222 31.8527870 -75.9350052
2669000.00 29014.2520 2719.21118 1617.86426 1280.72791 4049.20752 1304.30286 20.4638653 -5.86329222 31.8809566 -75.9197845
2669200.00 29014.2520 3646.51001 1682.68921 1258.25049 4483.93506 1284.41797 17.3414192 -5.86329222 32.4102669 -75.9191742
2669400.00 29014.2520 3654.43872 1706.69666 1286.59448 4539.64160 1296.28040 34.3272171 -5.86329222 31.9125462 -75.9256744
2669600.00 29014.2520 5051.32617 1674.53003 1226.17334 5038.13721 1250.36646 20.0127468 -5.86329222 31.7296009 -75.9353943
2669800.00 29014.2520 5200.54395 1693.01587 1275.33850 5168.92871 1289.87964 30.1851196 -5.86329222 31.2054882 -75.9317093
2670000.00 29014.2520 5457.14209 1734.82654 1283.44104 5327.41943 1310.96765 17.2646542 -5.86329222 31.1627026 -75.9538651
2670200.00 29014.2520 4194.61377 1585.78967 1334.06836 4694.77979 1349.22815 29.0572739 -5.86329222 31.7031288 -75.9201813
2670400.00 29014.2520 4454.30176 1734.65076 1305.15332 4924.61084 1322.94458 26.2958508 -5.86329222 31.8312340 -75.9183807
2670600.00 29014.2520 3311.01245 1700.99292 1272.20911 4374.23389 1307.23389 9.79739952 -5.86329222 31.0935516 -75.9157104
2670800.00 29014.2520 4674.95801 1719.28259 1233.29236 4930.75098 1250.18982 28.2898102 -5.86329222 30.7864990 -75.9737778
2671000.00 29014.2520 4214.17822 1728.24768 1312.75964 4824.20752 1346.47253 11.4276590 -5.86329222 30.8919849 -76.0325928
2671200.00 29014.2520 4651.38281 1699.46228 1340.21387 5007.87646 1379.48474 5.42586470 -5.86329222 31.3475838 -76.0443497
2671400.00 29014.2520 3784.14941 1677.55457 1241.52905 4520.32031 1281.18774 4.83028269 -5.86329222 31.5034447 -75.9924698
2671600.00 29014.2520 4210.29932 1694.40015 1315.06335 4791.02246 1326.42834 33.5498848 -5.86329222 31.1059761 -76.0208206
2671800.00 29014.2520 3053.43579 1666.96606 1349.94226 4308.94873 1382.41113 12.5415716 -5.86329222 31.0173035 -76.0276718
2672000.00 29014.2520 4277.08936 1613.28894 1336.81421 4759.92383 1356.63208 25.2444687 -5.86329222 30.9440708 -76.0063934
2672200.00 29014.2520 3449.28491 1682.81885 1292.80579 4435.16602 1321.00183 16.8228264 -5.86329222 30.9806194 -75.9994507
2672400.00 29014.2520 4044.10596 1701.90710 1299.38562 4712.52832 1329.72754 14.4796219 -5.86329222 31.1047649 -75.9262390
2672600.00 29014.2520 3275.26465 1684.53418 1290.06836 4360.50830 1317.65845 17.3276920 -5.86329222 30.9804478 -75.8982773
2672800.00 29014.2520 4324.51221 1668.32458 1238.02600 4736.23779 1268.19238 14.7194700 -5.86329222 30.9980469 -75.8839340
2673000.00 29014.2520 3475.58301 1736.30383 1267.18506 4474.15771 1287.07068 25.8112812 -5.86329222 30.2458916 -75.9427261
2673200.00 29014.2520 4149.87744 1681.71033 1311.41565 4749.11816 1335.27148 21.9528008 -5.86329222 30.1319065 -75.9404984
2673400.00 29014.2520 3942.39624 1641.72302 1289.52185 4599.44238 1316.91980 17.5778465 -5.86329222 30.9608078 -75.9365997
2673600.00 29014.2520 4251.87549 1728.75354 1229.04114 4756.94629 1279.31116 -5.53311014 -5.86329222 31.1459179 -75.8828735
2673800.00 29014.2520 3778.79761 1701.80225 1202.77588 4503.55029 1232.87268 15.1745472 -5.86329222 30.6111355 -75.8825150
2674000.00 29014.2520 3578.38672 1727.03870 1295.63586 4536.84424 1311.04407 30.1152802 -5.86329222 30.4299088 -75.9533844
2674200.00 29014.2520 3495.09717 1712.19080 1270.49414 4461.61133 1293.12000 23.1521034 -5.86329222 30.2071514 -75.9850311
2674400.00 29014.2520 3150.53589 1663.74500 1242.35168 4239.22412 1280.91504 6.86318064 -5.86329222 30.5446033 -75.9711151
2674600.00 29014.2520 4051.42578 1662.49426 1284.15405 4660.98145 1314.22278 14.6397953 -5.86329222 31.1918774 -75.9003296
2674800.00 29014.2520 4410.58838 1719.43335 1313.18774 4898.93115 1318.28540 40.2356758 -5.86329222 30.6094055 -75.9427338
2675000.00 29014.2520 4076.40332 1675.14709 1239.29907 4639.34814 1271.09436 13.1879826 -5.86329222 30.9433060 -75.9265137
2675200.00 29014.2520 4448.47217 1696.19275 1241.01440 4819.54736 1276.33069 9.83225250 -5.86329222 30.7811089 -75.9297256
2675400.00 29014.2520 5156.43604 1736.24854 1280.45862 5198.61719 1298.26050 26.8650131 -5.86329222 31.2339611 -75.9009171
2675600.00 29014.2520 4986.98193 1679.76587 1292.29724 5082.27002 1310.20398 26.9751720 -5.86329222 30.9985905 -75.8806076
2675800.00 29014.2520 4610.12354 1718.75488 1252.64795 4922.14502 1291.40845 5.70856524 -5.86329222 31.4087334 -75.8778381
2676000.00 29014.2520 3996.93652 1637.06226 1284.87610 4613.21436 1323.46375 6.21088886 -5.86329222 31.1039314 -75.9023819
2676200.00 29014.2520 3962.01611 1695.67896 1222.50476 4594.68359 1251.60962 15.5293818 -5.86329222 31.2699966 -75.9042816
2676400.00 29014.2520 4183.99170 1752.05212 1253.78516 4776.26416 1292.56396 5.88358545 -5.86329222 31.2285023 -75.8910294
2676600.00 29014.2520 4456.35742 1660.95337 1268.44812 4815.07812 1295.02197 18.1744766 -5.86329222 31.1505737 -75.8990021
2676800.00 29014.2520 3773.58594 1767.88428 1301.22339 4665.87451 1346.14771 -0.347513527 -5.86329222 31.2811184 -75.8579483
2677000.00 29014.2520 3961.10352 1698.88574 1276.52075 4651.52002 1290.21436 30.8834057 -5.86329222 31.2656517 -75.8427505
2677200.00 29014.2520 3420.44141 1699.65942 1244.69666 4391.69189 1278.11121 11.5015450 -5.86329222 30.9468441 -75.8630371
2677400.00 29014.2520 4365.94434 1756.45630 1294.48474 4898.36035 1322.46594 17.2222481 -5.86329222 30.6988316 -75.9022675
2677600.00 29014.2520 4255.88965 1641.17346 1293.98706 4736.01074 1303.05139 35.9118729 -5.86329222 30.9330845 -75.9092712
2677800.00 29014.2520 3259.65649 1694.27332 1261.08496 4334.65918 1306.13281 -0.180439547 -5.86329222 31.0091686 -75.8766556
2678000.00 29014.2520 3405.70776 1764.27734 1277.89233 4483.27148 1308.36316 13.9735184 -5.86329222 31.4448051 -75.8891602
2678200.00 29014.2520 3729.37671 1671.49451 1259.59802 4509.15283 1286.77966 17.6539021 -5.86329222 31.0828705 -75.9185104
2678400.00 29014.2520 3507.26636 1717.65552 1252.92896 4454.65967 1263.94397 33.9002190 -5.86329222 31.0232639 -75.9385223
2678600.00 29014.2520 3863.87085 1740.80786 1273.44727 4649.22559 1283.87036 34.4369049 -5.86329222 31.0150757 -75.8750992
2678800.00 29014.2520 4187.63281 1713.22876 1265.63916 4750.83594 1286.51147 23.7171535 -5.86329222 31.2924519 -75.8819122
2679000.00 29014.2520 4796.59473 1716.63672 1223.41833 4969.70068 1262.29419 5.80953741 -5.86329222 31.1377411 -75.8232346
