Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2450200.00 27416.3008 5274.37207 1686.02478 1359.45215 5154.37451 1307.39185 96.5747833 -6.20503235 31.8232269 -76.3377838
2450400.00 27416.3008 5063.23975 1692.61548 1384.08655 5101.18115 1319.32007 109.533028 -6.20503235 31.6272564 -76.3937149
2450600.00 27416.3008 5545.02832 1676.87366 1321.01025 5215.00049 1265.78589 99.9388504 -6.20503235 31.7232761 -76.4377975
2450800.00 27416.3008 5270.00928 1700.90662 1341.65588 5149.71582 1301.37964 84.9725494 -6.20503235 31.7656975 -76.4619827
2451000.00 27416.3008 5776.72021 1693.81128 1397.77881 5401.34619 1324.70020 118.259293 -6.20503235 31.2539024 -76.4345703
2451200.00 27416.3008 5310.72754 1643.57886 1325.94690 5092.95947 1271.66870 99.4275589 -6.20503235 31.3085098 -76.4578400
2451400.00 27416.3008 4419.43652 1702.03125 1326.76270 4795.85498 1267.78625 103.926102 -6.20503235 31.4518375 -76.4015808
2451600.00 27416.3008 4681.50488 1699.67126 1354.02905 4925.54688 1279.98975 118.597450 -6.20503235 31.7990131 -76.3571777
2451800.00 27416.3008 4238.18799 1714.08716 1343.73633 4752.41504 1301.19128 86.4482117 -6.20503235 32.4137459 -76.3169632
2452000.00 27416.3008 5042.72607 1661.50696 1385.01013 5062.79346 1312.03455 117.193459 -6.20503235 32.1245422 -76.3424530
2452200.00 27416.3008 4700.34863 1734.37537 1339.27466 4953.03076 1276.76575 106.923141 -6.20503235 31.9589481 -76.3730087
2452400.00 27416.3008 4880.10156 1652.49756 1366.41919 4970.16992 1312.02100 98.7777863 -6.20503235 31.9813538 -76.3610001
2452600.00 27416.3008 4704.43701 1623.50330 1360.95081 4865.46973 1291.46814 113.956757 -6.20503235 31.8859444 -76.3600845
2452800.00 27416.3008 5206.60059 1739.31921 1362.32458 5183.44385 1327.03894 79.7410965 -6.20503235 31.9468498 -76.4024124
2453000.00 27416.3008 5619.22021 1653.91479 1348.67261 5249.36865 1295.13965 97.8310318 -6.20503235 32.1119270 -76.4100647
2453200.00 27416.3008 6546.92334 1698.31287 1336.78015 5652.80566 1310.44507 71.1195374 -6.20503235 31.6603394 -76.4448700
2453400.00 27416.3008 6421.83936 1705.18127 1413.65857 5686.53906 1343.14038 115.265739 -6.20503235 31.6300468 -76.3775940
2453600.00 27416.3008 5567.07275 1685.92151 1354.18884 5266.04102 1288.43396 110.231133 -6.20503235 31.8538723 -76.3301468
2453800.00 27416.3008 4768.79150 1706.49756 1295.97754 4909.22217 1262.55994 77.4718628 -6.20503235 32.2636375 -76.3178482
2454000.00 27416.3008 4761.32568 1702.00549 1358.27368 4964.04150 1292.46521 110.148270 -6.20503235 31.9861355 -76.3259125
2454200.00 27416.3008 4657.21680 1689.52368 1386.33655 4937.99561 1310.41223 120.373421 -6.20503235 31.8773670 -76.3263397
2454400.00 27416.3008 4865.77051 1651.51697 1337.50085 4934.54102 1289.95764 91.6647034 -6.20503235 32.1639938 -76.2854614
2454600.00 27416.3008 4643.97412 1699.92749 1327.28174 4884.04932 1289.10266 82.8712921 -6.20503235 31.6457119 -76.3379745
2454800.00 27416.3008 6220.28613 1716.33521 1369.53918 5572.98486 1294.55688 119.970741 -6.20503235 31.4302559 -76.4187317
2455000.00 27416.3008 5313.97314 1696.32629 1413.72412 5234.78223 1355.04858 103.697472 -6.20503235 31.3414307 -76.3634872
2455200.00 27416.3008 6541.05322 1671.48547 1350.30151 5637.15283 1284.61865 110.145363 -6.20503235 31.8671551 -76.3295822
2455400.00 27416.3008 6405.83838 1682.75696 1396.19226 5640.25098 1344.08105 97.0677872 -6.20503235 31.4071274 -76.3637619
2455600.00 27416.3008 7795.48730 1741.67090 1413.06909 6271.67676 1330.80823 126.571098 -6.20503235 32.0563049 -76.3664398
2455800.00 27416.3008 6223.03027 1689.36694 1356.82556 5534.40039 1294.43726 106.666107 -6.20503235 32.0460243 -76.3237915
2456000.00 27416.3008 4699.18408 1699.25696 1344.18884 4922.36084 1306.89294 81.4908447 -6.20503235 32.1289253 -76.3239670
2456200.00 27416.3008 4363.26758 1617.32178 1352.87903 4714.80371 1304.72205 92.7189484 -6.20503235 31.8395271 -76.4014359
2456400.00 27416.3008 5131.68848 1700.58594 1343.60938 5096.04248 1294.59497 93.6070938 -6.20503235 31.7922020 -76.3848190
2456600.00 27416.3008 5263.44629 1742.15698 1340.19580 5186.88232 1289.23645 95.5367508 -6.20503235 31.8024693 -76.3799286
2456800.00 27416.3008 4796.67480 1672.60217 1341.78613 4932.28418 1291.35999 95.1236496 -6.20503235 31.6980171 -76.3955841
2457000.00 27416.3008 4954.15186 1690.86963 1357.26440 5028.99561 1285.86963 116.571121 -6.20503235 31.2438736 -76.4202118
2457200.00 27416.3008 4819.92822 1709.72327 1408.59753 5045.51416 1339.37854 114.215103 -6.20503235 31.4508553 -76.4470444
2457400.00 27416.3008 4878.50098 1671.78967 1378.67554 5001.07861 1321.51636 102.027397 -6.20503235 31.5595627 -76.4277802
2457600.00 27416.3008 5056.91797 1661.80481 1350.51819 5034.27441 1289.84875 105.398491 -6.20503235 31.6865387 -76.4156189
2457800.00 27416.3008 4263.48730 1724.28821 1369.38354 4798.37891 1306.93213 107.409943 -6.20503235 31.4778900 -76.4363480
