Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2700200.00 28653.9277 4076.27588 1698.39685 1309.27393 4711.09814 1325.28796 28.6800404 -5.93702316 31.3696041 -76.0637436
2700400.00 28653.9277 3857.16821 1700.84399 1243.12976 4555.83838 1252.33142 35.0933876 -5.93702316 31.7187309 -76.0136871
2700600.00 28653.9277 4252.85449 1714.37219 1299.69470 4791.28418 1291.30396 52.7428207 -5.93702316 31.6762295 -76.0283661
2700800.00 28653.9277 4886.81494 1693.05359 1295.05627 5030.25195 1299.53198 39.9474983 -5.93702316 31.6488743 -76.0720444
2701000.00 28653.9277 6296.93408 1610.85559 1354.72375 5596.99316 1328.16003 70.9038391 -5.93702316 31.7336025 -76.0736160
2701200.00 28653.9277 6763.47559 1712.37903 1332.74414 5871.49951 1286.49585 90.5139084 -5.93702316 31.7925377 -76.0581818
2701400.00 28653.9277 5823.29736 1703.63232 1289.26282 5426.38184 1277.23987 56.5201111 -5.93702316 31.5583591 -76.0556259
2701600.00 28653.9277 5199.62305 1678.10876 1243.58618 5094.55566 1244.93640 43.4931259 -5.93702316 31.2658043 -76.1091385
2701800.00 28653.9277 4658.43457 1679.40161 1353.04395 4979.15039 1341.29846 56.8022842 -5.93702316 31.0427704 -76.0995102
2702000.00 28653.9277 6156.43848 1684.07605 1272.82239 5529.60107 1254.71936 62.8608322 -5.93702316 31.2898121 -76.0474777
2702200.00 28653.9277 5982.43213 1665.62476 1285.71558 5451.32764 1289.95410 40.9630432 -5.93702316 30.8977184 -76.0992813
2702400.00 28653.9277 6076.76172 1723.93774 1285.81689 5549.16113 1280.14905 51.1751633 -5.93702316 30.5805416 -76.0878906
2702600.00 28653.9277 5372.01465 1674.10620 1220.40454 5139.41211 1213.11414 52.5803642 -5.93702316 30.7819061 -76.0717010
2702800.00 28653.9277 4687.00000 1713.21497 1266.54504 4938.40137 1268.14087 43.0900955 -5.93702316 31.3561993 -76.0422287
2703000.00 28653.9277 4917.70947 1690.99329 1312.11755 5058.16357 1311.00989 45.9179001 -5.93702316 31.2065964 -76.0167465
2703200.00 28653.9277 5618.91162 1624.76636 1322.97681 5295.81982 1307.94568 59.5531464 -5.93702316 31.5312748 -76.0532379
2703400.00 28653.9277 5281.19971 1636.16687 1349.12549 5192.24316 1350.13306 44.1857529 -5.93702316 30.8677101 -76.0611343
2703600.00 28653.9277 5644.46045 1689.86389 1356.99084 5405.60791 1333.60059 69.2049637 -5.93702316 30.2992992 -76.1139297
2703800.00 28653.9277 4489.97900 1629.38940 1293.97791 4799.67627 1283.56665 55.5461273 -5.93702316 30.9561901 -76.0910187
2704000.00 28653.9277 3862.90503 1690.36572 1293.21985 4597.84766 1299.94556 37.9734306 -5.93702316 31.3944435 -76.0935059
2704200.00 28653.9277 3661.11060 1697.40845 1315.07166 4542.41504 1324.51440 35.4193687 -5.93702316 31.2408447 -76.1028671
2704400.00 28653.9277 4275.99854 1635.12024 1245.42798 4667.43701 1256.86475 33.5603790 -5.93702316 31.1104279 -76.1074600
2704600.00 28653.9277 3820.76343 1708.15063 1245.35413 4550.15625 1241.02759 49.4883919 -5.93702316 30.9561081 -76.1179428
2704800.00 28653.9277 3914.91626 1753.95435 1289.23792 4679.18945 1263.49011 70.3718872 -5.93702316 31.4688911 -76.0929718
2705000.00 28653.9277 2067.26855 1715.43616 1231.99121 3811.31421 1237.88013 38.3543739 -5.93702316 31.8511276 -76.0944443
2705200.00 28653.9277 3426.58789 1702.74451 1258.79456 4393.46973 1243.05286 60.0657997 -5.93702316 31.7632561 -76.0872498
2705400.00 28653.9277 3454.11572 1675.90601 1354.11096 4473.45117 1352.60486 46.0300064 -5.93702316 31.5467873 -76.0707321
2705600.00 28653.9277 3777.05420 1660.09888 1261.88550 4500.37061 1257.92676 48.3948174 -5.93702316 31.6553745 -76.0914917
2705800.00 28653.9277 1625.65137 1634.74194 1305.95630 3620.03857 1294.33118 55.9609070 -5.93702316 31.7371540 -76.0729065
2706000.00 28653.9277 1801.73425 1683.46130 1324.71045 3761.09521 1320.70276 48.1511536 -5.93702316 31.9378605 -76.0814590
2706200.00 28653.9277 1959.44604 1646.04456 1287.09204 3751.96582 1286.35144 45.1905365 -5.93702316 31.5957031 -76.0457306
2706400.00 28653.9277 3718.13232 1664.73926 1276.64172 4495.14453 1269.03210 52.0285187 -5.93702316 31.6027927 -76.0216904
2706600.00 28653.9277 3218.37598 1689.95593 1328.57678 4363.45361 1314.40686 58.7634315 -5.93702316 31.4122925 -76.0058746
2706800.00 28653.9277 3850.33105 1669.71692 1340.48608 4619.21094 1316.29639 69.1101532 -5.93702316 31.0885048 -76.0089035
2707000.00 28653.9277 2013.84314 1688.03540 1282.85095 3812.44751 1295.27625 32.5738220 -5.93702316 31.0231285 -76.0221176
2707200.00 28653.9277 3269.69312 1658.57959 1292.20447 4317.14990 1293.99060 43.1992950 -5.93702316 31.0595741 -76.0449753
2707400.00 28653.9277 3367.79077 1698.29358 1348.70715 4454.36084 1327.18335 66.3229980 -5.93702316 31.2582817 -76.0574799
2707600.00 28653.9277 3953.88208 1608.23706 1354.11279 4614.63037 1327.25854 72.2799225 -5.93702316 30.6675835 -76.0931473
2707800.00 28653.9277 3234.80469 1773.26233 1315.65186 4440.70068 1296.99585 63.9641495 -5.93702316 30.7842331 -76.0922012
2708000.00 28653.9277 3010.25342 1692.91418 1314.39685 4265.26025 1299.91272 59.4493217 -5.93702316 31.1062679 -76.0713806
2708200.00 28653.9277 2575.26440 1680.66418 1291.69873 4048.53540 1297.14868 39.0485611 -5.93702316 31.5364418 -76.0350494
2708400.00 28653.9277 3793.80737 1759.07935 1295.37073 4639.83691 1300.66504 39.6975822 -5.93702316 31.0419865 -76.0339127
