Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2700200.00 30485.7539 2824.77368 1698.39685 1229.23621 4183.53711 1325.28796 -51.5538177 -5.58027983 31.0261803 -75.5241699
2700400.00 30485.7539 2599.03076 1700.84399 1160.91858 4017.30078 1252.33142 -47.2725105 -5.58027983 31.3371754 -75.4774323
2700600.00 30485.7539 2911.57397 1714.37219 1211.07251 4219.94043 1291.30396 -36.0298843 -5.58027983 31.2896557 -75.4912491
2700800.00 30485.7539 3548.34766 1693.05359 1210.52100 4481.18213 1299.53198 -44.7482185 -5.58027983 31.2686291 -75.5314102
2701000.00 30485.7539 4733.32959 1610.85559 1255.61060 4970.92090 1328.16003 -28.3576336 -5.58027983 31.3390102 -75.5308380
2701200.00 30485.7539 5142.26172 1712.37903 1230.48914 5229.13525 1286.49585 -11.9012623 -5.58027983 31.4094582 -75.5149994
2701400.00 30485.7539 4387.46826 1703.63232 1200.94604 4855.26172 1277.23987 -32.0054436 -5.58027983 31.2245083 -75.5129318
2701600.00 30485.7539 3821.67773 1678.10876 1157.40686 4534.64648 1244.93640 -42.9213791 -5.58027983 30.9573936 -75.5656281
2701800.00 30485.7539 3278.12280 1679.40161 1263.07886 4399.94531 1341.29846 -33.3854904 -5.58027983 30.7232113 -75.5573349
2702000.00 30485.7539 4641.39990 1684.07605 1178.13965 4925.79785 1254.71936 -32.0155678 -5.58027983 30.9447918 -75.5088730
2702200.00 30485.7539 4574.83203 1665.62476 1201.40137 4901.01221 1289.95410 -43.5800514 -5.58027983 30.5858746 -75.5585403
2702400.00 30485.7539 4622.72705 1723.93774 1197.28857 4976.50684 1280.14905 -37.6098824 -5.58027983 30.2987022 -75.5493011
2702600.00 30485.7539 3949.48145 1674.10620 1130.60522 4560.66455 1213.11414 -37.4714317 -5.58027983 30.4978790 -75.5353241
2702800.00 30485.7539 3329.54370 1713.21497 1178.90979 4372.45117 1268.14087 -44.7156868 -5.58027983 30.9905491 -75.5059128
2703000.00 30485.7539 3547.07983 1690.99329 1224.84766 4492.88477 1311.00989 -41.5342636 -5.58027983 30.8533821 -75.4813080
2703200.00 30485.7539 4156.08008 1624.76636 1230.27466 4702.84863 1307.94568 -33.3061447 -5.58027983 31.1512299 -75.5160522
2703400.00 30485.7539 3894.07983 1636.16687 1262.24731 4629.73584 1350.13306 -42.9171181 -5.58027983 30.5553513 -75.5240631
