Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2300200.00 27416.3008 5263.98340 1690.75171 1327.50000 5122.99561 1303.74475 68.3006516 -6.20503235 31.8027973 -76.3481674
2300400.00 27416.3008 6019.22266 1648.29553 1271.83801 5326.85107 1264.67944 52.1285553 -6.20503235 31.4395733 -76.4095535
2300600.00 27416.3008 4825.09717 1699.61023 1340.17346 4969.04395 1298.89819 87.1763306 -6.20503235 30.5277405 -76.4286880
2300800.00 27416.3008 6930.95166 1684.33862 1365.61292 5821.21387 1314.00842 97.3195419 -6.20503235 30.7129078 -76.4279556
2301000.00 27416.3008 4926.19678 1669.86743 1278.89954 4918.45068 1243.36487 80.9835815 -6.20503235 30.9720879 -76.4210739
2301200.00 27416.3008 5892.47314 1682.35559 1310.53735 5348.93164 1279.91748 76.1137314 -6.20503235 30.9255238 -76.4193802
2301400.00 27416.3008 4067.18652 1680.71350 1335.83984 4642.77148 1305.58289 75.5653229 -6.20503235 31.1489582 -76.4572906
2301600.00 27416.3008 5216.62891 1683.92603 1317.32043 5087.05615 1291.72217 70.8801880 -6.20503235 31.2046299 -76.4865952
2301800.00 27416.3008 3193.38354 1686.32202 1284.27307 4247.43311 1257.05457 72.5233994 -6.20503235 31.1652679 -76.4701691
2302000.00 27416.3008 4604.08350 1722.15796 1350.39209 4913.44043 1307.63684 87.9595261 -6.20503235 31.2654285 -76.4697113
2302200.00 27416.3008 2680.60327 1703.10693 1299.96375 4074.87939 1277.80896 67.8052139 -6.20503235 30.7752838 -76.4256210
2302400.00 27416.3008 3547.39648 1667.96912 1336.89685 4423.25195 1319.70483 62.3213654 -6.20503235 31.3161564 -76.4455261
2302600.00 27416.3008 1961.83179 1683.94482 1314.19714 3782.55811 1291.98059 66.8898621 -6.20503235 31.7109985 -76.3843613
2302800.00 27416.3008 3855.54810 1690.06726 1308.62073 4540.28516 1285.17505 68.4307632 -6.20503235 31.4408092 -76.4259644
2303000.00 27416.3008 3110.00781 1691.65906 1368.93311 4304.09326 1333.58179 80.2735062 -6.20503235 31.5032196 -76.4253922
2303200.00 27416.3008 4264.95996 1666.44556 1372.84009 4744.58154 1356.64307 61.0948753 -6.20503235 31.5257740 -76.4237137
2303400.00 27416.3008 2477.48267 1714.45337 1248.12329 3953.16992 1239.93738 52.8377495 -6.20503235 31.7583714 -76.4101639
2303600.00 27416.3008 4606.67773 1732.41833 1351.54614 4925.89209 1319.44067 76.6956100 -6.20503235 31.8142796 -76.4044571
2303800.00 27416.3008 4139.02832 1716.99390 1298.40918 4670.34668 1274.40723 68.5573196 -6.20503235 31.8396015 -76.3949203
2304000.00 27416.3008 7154.66992 1681.03625 1329.74121 5871.49072 1293.46265 80.5269089 -6.20503235 32.1105576 -76.3590012
2304200.00 27416.3008 4974.75391 1723.24084 1402.00305 5114.34277 1367.49414 78.8724289 -6.20503235 31.9401703 -76.3038101
2304400.00 27416.3008 6002.04199 1671.14917 1326.40076 5397.39844 1286.53564 84.2050858 -6.20503235 31.9931087 -76.3330612
2304600.00 27416.3008 5004.92383 1656.84778 1345.23853 5003.24805 1332.56470 57.0632477 -6.20503235 31.9262829 -76.3156738
2304800.00 27416.3008 7251.67529 1739.59595 1319.04395 5958.14014 1303.49170 59.8838005 -6.20503235 32.0075111 -76.3390656
2305000.00 27416.3008 6885.85352 1638.75854 1301.90320 5693.89209 1279.67737 66.5997391 -6.20503235 31.9434586 -76.3174286
2305200.00 27416.3008 8122.70215 1692.87329 1350.05908 6290.70264 1307.39197 87.7596970 -6.20503235 31.2887249 -76.3812561
2305400.00 27416.3008 7151.54395 1676.89795 1367.75476 5904.11621 1336.51794 76.3409500 -6.20503235 31.2417889 -76.3458023
2305600.00 27416.3008 8228.30078 1638.50342 1354.64783 6283.14355 1316.16235 83.5470123 -6.20503235 31.3176804 -76.3792114
2305800.00 27416.3008 7880.72852 1655.50598 1249.88562 6056.41113 1236.94141 58.1459961 -6.20503235 31.1485844 -76.3503876
2306000.00 27416.3008 8371.58301 1732.79578 1286.63855 6366.71680 1251.34729 80.5933838 -6.20503235 31.0492649 -76.3513794
2306200.00 27416.3008 6943.39844 1661.70190 1373.40100 5811.34180 1338.02148 81.0844116 -6.20503235 30.6927605 -76.3976593
2306400.00 27416.3008 5928.50391 1586.90234 1342.16064 5299.50781 1324.04639 63.8832550 -6.20503235 30.6404419 -76.4094238
2306600.00 27416.3008 5715.25244 1731.81824 1314.45947 5331.45654 1292.82166 66.9258804 -6.20503235 31.1077747 -76.3958359
2306800.00 27416.3008 4504.71826 1689.36511 1343.97888 4834.50439 1336.18506 53.3124695 -6.20503235 30.9069195 -76.4255371
2307000.00 27416.3008 5009.72412 1604.78540 1346.51978 4954.38672 1301.68542 90.5761948 -6.20503235 30.6625252 -76.4042587
2307200.00 27416.3008 5504.82568 1682.46863 1332.88940 5216.39990 1295.37976 83.2680206 -6.20503235 30.7288609 -76.4871750
2307400.00 27416.3008 5868.86572 1673.70959 1303.05115 5323.35986 1281.95349 66.1742859 -6.20503235 31.3180447 -76.3946686
2307600.00 27416.3008 5208.91113 1676.61182 1232.07507 4991.41064 1226.80261 50.4627075 -6.20503235 31.2265987 -76.4168243
2307800.00 27416.3008 5167.71240 1702.20544 1311.94690 5080.40332 1280.60803 77.0367050 -6.20503235 30.7217464 -76.4194870
2308000.00 27416.3008 4368.48975 1682.34460 1281.70178 4710.73730 1260.54590 66.8875427 -6.20503235 30.7465687 -76.4782333
2308200.00 27416.3008 4398.22510 1713.33972 1254.53674 4726.45654 1233.67957 66.1758957 -6.20503235 31.1729527 -76.4917755
2308400.00 27416.3008 4760.21240 1680.80835 1331.15430 4915.27930 1309.84094 66.4004974 -6.20503235 31.3296700 -76.4168777
2308600.00 27416.3008 5210.91553 1695.55896 1317.67822 5096.76221 1280.97046 81.3898468 -6.20503235 31.6918964 -76.3739243
2308800.00 27416.3008 5355.84473 1735.09875 1341.14539 5217.71777 1302.57544 83.3541031 -6.20503235 31.6085758 -76.3926315
2309000.00 27416.3008 5674.82861 1647.76929 1314.91382 5231.69873 1287.61353 72.1954880 -6.20503235 31.5030384 -76.3982620
2309200.00 27416.3008 5296.07861 1734.52478 1278.18030 5130.28174 1282.05005 40.9747620 -6.20503235 31.5425053 -76.3869247
2309400.00 27416.3008 6459.52246 1752.98108 1383.30627 5719.05420 1336.26013 92.3377457 -6.20503235 31.0943489 -76.3858490
2309600.00 27416.3008 5197.95264 1649.23425 1396.26904 5123.84570 1350.75354 90.5132523 -6.20503235 31.3239746 -76.3218842
2309800.00 27416.3008 5441.60107 1690.41016 1309.84290 5176.01562 1276.76526 77.4907684 -6.20503235 31.8733597 -76.2865295
2310000.00 27416.3008 5241.67920 1680.79626 1369.05554 5145.67773 1318.93726 94.9072418 -6.20503235 31.4943371 -76.2831497
2310200.00 27416.3008 4698.52686 1694.18616 1367.96521 4940.80420 1345.89294 67.0145264 -6.20503235 31.3469715 -76.2891464
2310400.00 27416.3008 4495.93262 1686.40747 1294.80969 4778.86475 1276.54321 63.8710518 -6.20503235 30.7308197 -76.3353195
2310600.00 27416.3008 4785.17432 1726.10522 1302.12524 4941.52783 1283.44263 64.2547760 -6.20503235 30.7670059 -76.3390350
2310800.00 27416.3008 4630.83154 1760.13086 1353.88184 4965.59814 1321.78296 77.3258133 -6.20503235 31.1327782 -76.3596420
2311000.00 27416.3008 4144.96191 1656.24890 1342.58875 4656.15332 1314.93933 72.9626007 -6.20503235 31.0845509 -76.3976746
2311200.00 27416.3008 3715.30347 1674.92334 1377.43030 4537.87549 1354.04749 68.8304062 -6.20503235 30.9464397 -76.3940506
2311400.00 27416.3008 4732.85352 1741.47375 1305.05957 4938.91113 1282.63745 67.7577896 -6.20503235 31.1004391 -76.4361877
2311600.00 27416.3008 4681.42578 1660.01111 1289.38635 4821.21240 1271.80225 62.9758987 -6.20503235 31.0931797 -76.4850769
2311800.00 27416.3008 5022.21533 1726.63855 1340.50586 5075.22021 1298.83716 86.9862595 -6.20503235 31.1476936 -76.4653320
2312000.00 27416.3008 5419.62744 1690.69775 1339.66162 5197.33594 1289.31567 95.4974213 -6.20503235 31.3323784 -76.4838104
2312200.00 27416.3008 5332.60938 1738.98682 1255.03833 5126.20850 1244.25635 55.3118362 -6.20503235 31.8852463 -76.4150162
2312400.00 27416.3008 5976.13770 1629.45752 1264.65649 5283.60449 1254.82214 54.4569092 -6.20503235 31.7907963 -76.4134674
2312600.00 27416.3008 6439.85352 1682.03064 1314.74182 5571.67480 1282.02991 77.0763168 -6.20503235 32.0089684 -76.3733521
2312800.00 27416.3008 7007.27148 1676.23682 1360.66064 5838.67529 1324.15833 81.5334015 -6.20503235 31.3962708 -76.4274292
2313000.00 27416.3008 5050.55029 1667.30615 1286.44141 4973.15283 1254.58337 76.8646545 -6.20503235 31.4012108 -76.4078674
2313200.00 27416.3008 4370.37012 1697.84387 1310.15405 4755.44092 1300.11255 54.5397835 -6.20503235 31.9175625 -76.4159164
2313400.00 27416.3008 4805.73486 1667.58435 1365.16309 4954.26611 1346.52405 63.5401459 -6.20503235 31.5819454 -76.4829865
2313600.00 27416.3008 5751.97119 1707.41028 1294.69958 5301.97021 1288.41345 51.4833107 -6.20503235 31.2871075 -76.4841309
2313800.00 27416.3008 5299.76221 1683.62207 1303.11804 5105.79004 1269.17090 79.0459290 -6.20503235 31.3907356 -76.4895172
2314000.00 27416.3008 4445.58252 1714.12866 1360.78882 4852.43311 1344.31519 61.8879700 -6.20503235 31.0889244 -76.5032883
2314200.00 27416.3008 3483.34985 1677.67944 1303.91846 4374.37598 1280.70581 68.6277390 -6.20503235 31.0777550 -76.4927826
2314400.00 27416.3008 4048.79224 1681.72058 1290.37805 4590.96240 1279.17004 56.5156021 -6.20503235 31.1765442 -76.4841309
2314600.00 27416.3008 4119.36475 1700.50537 1343.06384 4690.65039 1318.27966 69.6881104 -6.20503235 31.5769157 -76.4809494
2314800.00 27416.3008 5167.17334 1695.33948 1316.67603 5078.05127 1294.99475 66.5495987 -6.20503235 31.6049900 -76.4733429
2315000.00 27416.3008 3359.99854 1612.90552 1255.65698 4212.01953 1255.11145 45.2738037 -6.20503235 31.7051945 -76.4334106
2315200.00 27416.3008 4020.21802 1698.90051 1279.22363 4585.56250 1277.93628 46.1752243 -6.20503235 31.5165730 -76.4044800
2315400.00 27416.3008 3547.78491 1727.95190 1314.25916 4460.75244 1322.27356 36.9852142 -6.20503235 31.3983269 -76.3981018
