Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2250200.00 28474.8887 4315.57715 1677.55994 1153.62415 4623.34424 1205.36584 -6.95933342 -5.97435284 31.2697048 -76.0522232
2250400.00 28474.8887 6262.22754 1701.90906 1216.76855 5519.23682 1273.56580 -11.7129745 -5.97435284 31.0217571 -76.1060562
2250600.00 28474.8887 5653.23730 1759.64941 1202.86145 5310.17041 1252.43091 -4.52723789 -5.97435284 31.0377293 -76.0800781
2250800.00 28474.8887 5928.04736 1631.15833 1218.81616 5311.75684 1268.04395 -4.17205715 -5.97435284 31.0218372 -76.0774536
2251000.00 28474.8887 3865.37207 1680.36145 1252.28406 4537.84570 1308.69995 -11.5114393 -5.97435284 31.1297054 -76.0341263
2251200.00 28474.8887 4930.02783 1675.42163 1261.51025 4984.25928 1310.84094 -4.25972414 -5.97435284 30.9833984 -76.0544357
2251400.00 28474.8887 4383.89014 1683.36108 1222.22595 4726.11621 1256.07739 11.1236629 -5.97435284 31.0515652 -76.0267181
2251600.00 28474.8887 4639.82959 1675.88660 1318.05164 4920.75293 1361.59033 1.09181201 -5.97435284 31.3554955 -75.9860001
2251800.00 28474.8887 3702.73413 1651.54993 1273.08411 4462.29443 1303.99963 13.3316669 -5.97435284 31.6728058 -75.9200211
2252000.00 28474.8887 3695.72729 1638.96338 1253.77979 4427.49414 1303.77112 -5.41025400 -5.97435284 31.3753433 -75.9564285
2252200.00 28474.8887 3761.64209 1709.47864 1332.14673 4603.74902 1356.91675 20.1154499 -5.97435284 31.0626831 -75.9482803
2252400.00 28474.8887 3996.60889 1669.36206 1282.90906 4611.97070 1331.64404 -4.22477388 -5.97435284 31.4027023 -75.9130325
2252600.00 28474.8887 3932.94312 1677.84094 1247.43774 4558.53955 1303.71375 -11.9845333 -5.97435284 31.7235832 -76.0150223
2252800.00 28474.8887 4113.03369 1720.98071 1258.73999 4687.76953 1318.89246 -15.2742929 -5.97435284 31.1414204 -76.0195541
2253000.00 28474.8887 4210.23047 1654.44348 1232.33972 4635.19531 1288.87415 -11.4396534 -5.97435284 30.9315796 -76.0263214
2253200.00 28474.8887 4656.47852 1681.49646 1283.45544 4898.68066 1341.23291 -12.9909172 -5.97435284 31.2573586 -76.0438614
2253400.00 28474.8887 3586.63989 1679.44897 1290.97302 4459.87109 1331.76526 3.92763519 -5.97435284 31.2559929 -75.9759598
2253600.00 28474.8887 2567.59253 1656.26538 1234.36743 3956.89502 1295.37158 -16.4935932 -5.97435284 31.5122929 -76.0229034
2253800.00 28474.8887 3058.84961 1697.81677 1211.63513 4179.72168 1256.63403 -0.808864653 -5.97435284 31.8132477 -76.0032578
2254000.00 28474.8887 3465.07422 1696.95959 1259.08118 4395.00684 1296.24817 6.95380878 -5.97435284 31.8706112 -75.9913788
2254200.00 28474.8887 4304.21387 1651.91504 1336.32056 4775.67676 1372.74695 7.49688148 -5.97435284 32.0397987 -75.9630203
2254400.00 28474.8887 4671.48584 1615.18872 1290.24365 4845.39307 1338.68860 -4.14879370 -5.97435284 31.7107296 -76.0068130
2254600.00 28474.8887 5062.28076 1651.23120 1267.54346 5021.02393 1319.06824 -7.41184998 -5.97435284 31.8770256 -75.9898605
2254800.00 28474.8887 4524.74268 1695.08215 1295.73145 4869.83545 1349.33301 -9.07608414 -5.97435284 31.4978485 -76.0232315
2255000.00 28474.8887 4747.76660 1669.30396 1232.61389 4873.55615 1299.89124 -22.4812222 -5.97435284 31.1847687 -75.9807892
2255200.00 28474.8887 5105.32471 1633.19592 1352.95825 5106.27832 1402.17371 -4.15341568 -5.97435284 30.9627323 -76.0248795
2255400.00 28474.8887 5675.97119 1679.55774 1307.61353 5344.27148 1364.51233 -12.0333757 -5.97435284 31.1851177 -76.0505829
2255600.00 28474.8887 5000.77930 1679.80322 1227.36694 4983.87891 1282.60876 -10.8054113 -5.97435284 31.6358528 -76.0723648
2255800.00 28474.8887 4278.74219 1729.52722 1261.35266 4767.74316 1315.52954 -10.0469341 -5.97435284 31.9605846 -76.0905228
2256000.00 28474.8887 3633.45898 1737.96277 1258.88525 4505.74023 1295.46375 8.14422607 -5.97435284 31.4144154 -76.1371765
2256200.00 28474.8887 3237.22363 1690.20715 1242.58765 4277.13965 1294.60095 -7.47366381 -5.97435284 31.5475101 -76.0870361
2256400.00 28474.8887 3350.97437 1711.22620 1208.93872 4311.74756 1260.65381 -7.17209196 -5.97435284 31.5545120 -76.0974731
2256600.00 28474.8887 4374.96143 1703.88672 1326.22046 4846.92822 1383.42944 -12.3916788 -5.97435284 31.2906189 -76.1079102
2256800.00 28474.8887 4347.60645 1669.64514 1241.42749 4716.53369 1302.78772 -17.0597458 -5.97435284 31.7647285 -76.0651779
2257000.00 28474.8887 4328.38037 1737.07129 1202.85352 4737.40186 1267.52234 -20.2825451 -5.97435284 31.6323318 -76.0185699
2257200.00 28474.8887 2903.67212 1687.43506 1281.01196 4174.27539 1326.05176 -0.848715663 -5.97435284 31.7740822 -75.9652100
2257400.00 28474.8887 1986.51184 1618.82007 1257.84729 3701.62012 1302.24609 0.248971313 -5.97435284 31.3595085 -76.0073471
2257600.00 28474.8887 2222.59912 1687.84326 1292.43994 3903.27759 1321.99841 15.3043852 -5.97435284 31.1904774 -76.0532913
2257800.00 28474.8887 3032.58618 1694.09399 1265.00696 4218.46436 1317.67249 -7.93203354 -5.97435284 31.3149433 -76.0484161
2258000.00 28474.8887 4544.32129 1670.83875 1247.84033 4805.83154 1295.11218 -2.67972946 -5.97435284 31.4180584 -76.0102081
2258200.00 28474.8887 4682.10791 1722.27954 1280.47534 4947.12646 1309.89453 15.3916702 -5.97435284 31.2436123 -76.0544891
2258400.00 28474.8887 4664.19824 1705.72937 1237.74756 4880.41162 1275.22473 7.43564558 -5.97435284 31.1607819 -76.0735092
2258600.00 28474.8887 4273.71729 1674.89575 1238.06458 4687.73730 1282.53516 0.761730492 -5.97435284 30.8315411 -76.0638428
2258800.00 28474.8887 5958.83301 1774.97815 1232.62134 5482.16602 1273.15247 4.08712387 -5.97435284 31.3921318 -76.0105057
2259000.00 28474.8887 6615.30566 1642.65723 1247.09448 5636.93604 1291.72437 -0.318747073 -5.97435284 31.6513958 -75.9625778
2259200.00 28474.8887 7155.64404 1705.71375 1245.78967 5923.07812 1293.09094 -2.67071295 -5.97435284 31.3485298 -75.9791336
2259400.00 28474.8887 6140.69775 1695.26697 1278.74585 5524.10352 1323.11304 0.117478028 -5.97435284 31.4802704 -75.9648361
