Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2950200.00 27242.4629 6007.86133 1677.91394 1541.19556 5606.05322 1307.48035 278.323425 -6.24462748 31.7939701 -76.4022675
2950400.00 27242.4629 5277.17725 1733.54114 1502.61841 5332.79980 1305.20935 241.920609 -6.24462748 31.8417797 -76.3532639
2950600.00 27242.4629 5995.42773 1604.11292 1541.33521 5527.45166 1303.03333 283.175262 -6.24462748 31.5232964 -76.3966827
2950800.00 27242.4629 6548.24805 1696.77686 1528.00989 5826.42773 1324.95935 247.955978 -6.24462748 31.5087547 -76.4140778
2951000.00 27242.4629 7716.85107 1723.28992 1503.57056 6292.79150 1286.61047 262.093506 -6.24462748 31.2340927 -76.3675003
2951200.00 27242.4629 7523.64160 1644.02539 1487.62988 6120.82324 1285.07861 247.604355 -6.24462748 31.2969608 -76.3499680
2951400.00 27242.4629 7660.77539 1751.81335 1471.97156 6267.43701 1259.19788 258.204163 -6.24462748 31.0176182 -76.4481659
2951600.00 27242.4629 6087.41504 1630.91174 1479.52344 5528.98584 1310.89600 214.201752 -6.24462748 30.8930111 -76.4673004
2951800.00 27242.4629 6942.81641 1674.37305 1469.89746 5902.67480 1274.36487 240.918976 -6.24462748 31.0888233 -76.4751816
2952000.00 27242.4629 7338.02588 1677.32275 1547.45020 6140.19531 1324.98035 267.673920 -6.24462748 31.2394943 -76.4435196
2952200.00 27242.4629 7961.17432 1648.45764 1472.50183 6283.96094 1270.35571 248.080276 -6.24462748 30.5655956 -76.4997406
2952400.00 27242.4629 7528.24902 1689.49158 1494.20996 6174.70020 1279.75342 260.460510 -6.24462748 30.4665127 -76.4704666
2952600.00 27242.4629 7877.46973 1696.60986 1499.74609 6326.10107 1280.21985 264.850250 -6.24462748 31.1634274 -76.4875565
2952800.00 27242.4629 6438.94385 1634.71765 1467.91211 5660.84375 1249.65234 262.943054 -6.24462748 31.8316154 -76.5148926
2953000.00 27242.4629 6647.76025 1681.01404 1482.11584 5804.30713 1269.96216 257.481689 -6.24462748 31.2136555 -76.5418015
2953200.00 27242.4629 6397.73047 1666.77808 1537.59753 5746.21533 1336.79626 246.739273 -6.24462748 30.5832405 -76.5212326
2953400.00 27242.4629 7945.01611 1625.72913 1535.89746 6318.20850 1299.72534 282.218994 -6.24462748 30.4907780 -76.5376511
