Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2100200.00 27069.3594 6164.66016 1679.06030 1336.55505 5449.29248 1314.07080 67.5053406 -6.28456068 31.5588779 -76.5800629
2100400.00 27069.3594 5547.82178 1673.33704 1302.79199 5166.29150 1300.52454 47.5460815 -6.28456068 31.2778893 -76.5563812
2100600.00 27069.3594 5928.97119 1650.42834 1269.19568 5260.25635 1251.25256 63.4849968 -6.28456068 30.9943066 -76.5361557
2100800.00 27069.3594 5069.97412 1701.74146 1319.76990 5023.02979 1301.12634 64.1620483 -6.28456068 31.0275517 -76.5461044
2101000.00 27069.3594 4740.63379 1715.97351 1313.82849 4901.30371 1308.24707 50.8551407 -6.28456068 31.2994366 -76.5731354
2101200.00 27069.3594 3849.14722 1637.58362 1290.73071 4447.87598 1297.74341 37.5226631 -6.28456068 31.9764614 -76.5118637
2101400.00 27069.3594 3762.83496 1710.29370 1321.98840 4517.76953 1308.77222 56.9478760 -6.28456068 32.7167091 -76.4484177
2101600.00 27069.3594 4736.93799 1710.40259 1318.13464 4898.58008 1301.43604 60.6069717 -6.28456068 32.5545120 -76.4629211
2101800.00 27069.3594 4515.11914 1692.76978 1311.83411 4787.07715 1315.29675 41.0400314 -6.28456068 31.9707355 -76.4734116
2102000.00 27069.3594 5112.46289 1653.68848 1243.15295 4915.13379 1243.58020 43.6230774 -6.28456068 32.4030418 -76.4534531
2102200.00 27069.3594 4624.92920 1696.31189 1309.81116 4831.94727 1294.96094 59.0286789 -6.28456068 32.2950249 -76.4734955
2102400.00 27069.3594 5888.60742 1664.89575 1311.79236 5301.38574 1311.36816 44.7254372 -6.28456068 32.1294937 -76.4308929
2102600.00 27069.3594 6747.94482 1678.14355 1274.31775 5616.40723 1254.33777 64.4786224 -6.28456068 31.9105339 -76.4092941
2102800.00 27069.3594 8121.21924 1716.39905 1346.19238 6268.67676 1324.55701 66.1967392 -6.28456068 31.8824596 -76.4438782
2103000.00 27069.3594 7586.15430 1649.03113 1301.36987 5945.25391 1307.52209 38.7607765 -6.28456068 31.4885674 -76.4015808
2103200.00 27069.3594 8362.90527 1686.23083 1308.25525 6295.98389 1316.21692 36.7918434 -6.28456068 31.6399555 -76.3935776
2103400.00 27069.3594 7871.90479 1715.55579 1316.23816 6139.45557 1308.47095 53.1729774 -6.28456068 31.0892410 -76.4949493
2103600.00 27069.3594 7863.39307 1707.51819 1272.94421 6084.76367 1282.03625 36.3508148 -6.28456068 31.0118599 -76.4546661
2103800.00 27069.3594 6053.68555 1718.45117 1310.04785 5418.36621 1317.40759 37.5814743 -6.28456068 31.5346279 -76.4759064
2104000.00 27069.3594 6687.36377 1717.78809 1342.39990 5700.21777 1335.69543 51.9266777 -6.28456068 31.2683811 -76.4905548
2104200.00 27069.3594 5077.22314 1671.81348 1294.29871 4970.49219 1272.94397 66.9804840 -6.28456068 30.8873329 -76.5131607
2104400.00 27069.3594 5641.76758 1746.21045 1293.96814 5267.42920 1257.72595 81.5020981 -6.28456068 31.2752533 -76.5352020
2104600.00 27069.3594 4939.94238 1724.52637 1362.77478 5037.48584 1330.14355 78.2142792 -6.28456068 30.9945145 -76.5775909
2104800.00 27069.3594 4999.73242 1681.70496 1290.75720 4946.25049 1280.79187 55.1425095 -6.28456068 31.4229107 -76.6000748
2105000.00 27069.3594 4406.56982 1698.10962 1322.22229 4759.95264 1306.67957 60.5763702 -6.28456068 31.5294266 -76.5631866
2105200.00 27069.3594 5471.90088 1699.24500 1366.66748 5226.10303 1336.87415 74.7715912 -6.28456068 31.5838089 -76.5621338
2105400.00 27069.3594 4297.01660 1715.72595 1246.45569 4658.55273 1236.80432 54.2666359 -6.28456068 31.9188519 -76.5341110
2105600.00 27069.3594 3452.54956 1703.85815 1327.79187 4394.64355 1327.22864 45.0688019 -6.28456068 31.9497433 -76.4552307
2105800.00 27069.3594 2759.79614 1653.82996 1380.91357 4124.25293 1357.40503 68.6710968 -6.28456068 31.2963295 -76.4588089
2106000.00 27069.3594 2792.67334 1629.77234 1313.04529 4045.30591 1297.42859 60.5200081 -6.28456068 31.5561543 -76.4594955
