Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2800200.00 29377.5820 4231.88477 1672.69861 1355.00049 4840.81592 1360.48755 39.1571159 -5.79077721 31.2170658 -75.8612061
2800400.00 29377.5820 3674.89868 1603.90015 1299.88391 4478.26465 1309.66797 35.2648926 -5.79077721 30.8010616 -75.8500900
2800600.00 29377.5820 2984.28271 1708.29004 1262.31201 4249.19385 1288.08276 19.3089333 -5.79077721 30.8040905 -75.8838882
2800800.00 29377.5820 3585.71240 1727.74829 1277.81055 4541.82812 1292.45764 30.3680344 -5.79077721 30.8559208 -75.8709793
2801000.00 29377.5820 3884.16748 1658.48999 1205.53076 4528.16113 1234.28906 16.3435040 -5.79077721 30.7510147 -75.8528061
2801200.00 29377.5820 5157.95996 1700.83411 1256.52356 5167.24414 1283.96021 17.3179646 -5.79077721 31.0921822 -75.8466949
2801400.00 29377.5820 5092.64990 1736.40405 1240.38171 5158.69043 1267.35510 17.6520386 -5.79077721 31.2080345 -75.8335342
2801600.00 29377.5820 5350.70459 1639.76514 1235.76697 5167.99854 1255.36133 25.0313416 -5.79077721 31.2089691 -75.8345490
2801800.00 29377.5820 4188.51465 1745.54041 1215.76929 4755.84473 1249.11560 11.0763149 -5.79077721 31.3991795 -75.8218460
2802000.00 29377.5820 4941.86426 1648.55164 1278.69434 5044.54785 1291.09277 32.0442886 -5.79077721 31.3506775 -75.7934189
2802200.00 29377.5820 5418.05322 1737.21680 1281.37805 5339.91602 1298.84412 27.1874428 -5.79077721 31.0939674 -75.7473679
2802400.00 29377.5820 5597.62500 1657.87402 1309.77124 5365.90234 1331.43018 23.0440712 -5.79077721 31.0948391 -75.7979355
2802600.00 29377.5820 5272.56445 1667.45349 1255.87305 5182.31396 1275.71436 25.1960487 -5.79077721 30.7746964 -75.8120728
2802800.00 29377.5820 4407.23877 1658.69055 1310.35986 4857.29639 1336.01050 19.6536617 -5.79077721 30.5469418 -75.8512802
2803000.00 29377.5820 4305.96924 1669.56592 1243.04773 4757.47119 1273.58191 14.7720327 -5.79077721 30.5580788 -75.8642731
2803200.00 29377.5820 4211.57422 1611.20203 1286.47498 4702.09180 1325.87061 5.60444355 -5.79077721 30.9178143 -75.9179382
2803400.00 29377.5820 5142.17090 1710.28406 1286.95667 5200.36230 1305.67896 26.0831261 -5.79077721 31.1065598 -75.9119263
2803600.00 29377.5820 4768.10938 1642.62244 1271.45886 4956.93896 1289.33081 26.9911804 -5.79077721 31.0067101 -75.8697815
2803800.00 29377.5820 3691.82080 1681.97351 1223.47791 4487.18213 1231.37488 37.0938377 -5.79077721 30.8758678 -75.8666840
2804000.00 29377.5820 2089.54663 1655.72034 1314.74194 3865.71167 1316.75244 42.9524307 -5.79077721 30.9119549 -75.8749619
2804200.00 29377.5820 3102.81860 1702.24988 1306.97461 4338.60205 1325.50903 26.3447876 -5.79077721 31.0172329 -75.8964920
2804400.00 29377.5820 3281.58130 1651.08191 1255.60425 4312.65332 1275.58008 24.5866070 -5.79077721 31.3234138 -75.8859634
2804600.00 29377.5820 4408.38086 1766.11755 1221.20667 4876.05957 1242.32410 23.8961754 -5.79077721 30.9225407 -75.9360504
2804800.00 29377.5820 3609.10840 1734.05969 1313.55615 4593.90918 1319.85229 38.9025612 -5.79077721 30.6982422 -75.8970032
2805000.00 29377.5820 3356.82861 1710.25073 1245.69299 4394.14990 1260.56641 30.3699245 -5.79077721 30.6347790 -75.8781204
2805200.00 29377.5820 2468.36206 1661.47461 1265.06360 3984.08789 1285.81238 24.5562382 -5.79077721 30.5847225 -75.8898315
2805400.00 29377.5820 3334.63745 1714.02417 1293.20703 4435.92969 1292.61279 45.7215843 -5.79077721 30.7169991 -75.8443451
2805600.00 29377.5820 3926.20288 1672.41150 1256.72620 4611.28760 1263.97644 37.3423233 -5.79077721 31.1847897 -75.7772369
2805800.00 29377.5820 4879.38135 1724.00354 1218.15771 5032.69287 1231.49695 31.2358627 -5.79077721 31.2032356 -75.7783966
2806000.00 29377.5820 3956.12524 1693.26599 1265.23877 4653.47461 1275.73511 34.0085793 -5.79077721 31.2237663 -75.7286072
2806200.00 29377.5820 2989.09790 1678.41418 1272.13953 4231.20850 1281.30505 35.7168999 -5.79077721 30.8873882 -75.7698822
2806400.00 29377.5820 2918.79053 1676.32825 1280.68774 4207.54834 1296.04724 29.4900284 -5.79077721 30.9154282 -75.7649002
2806600.00 29377.5820 3964.43091 1694.72681 1211.75354 4605.00879 1217.80249 38.4184265 -5.79077721 31.3052292 -75.7725449
2806800.00 29377.5820 4222.62695 1747.10242 1238.70349 4794.95605 1268.41846 14.7745094 -5.79077721 31.2736702 -75.7631683
2807000.00 29377.5820 3970.26538 1681.02612 1263.18005 4645.23438 1270.46582 37.3828735 -5.79077721 31.0915737 -75.7601547
2807200.00 29377.5820 3560.38403 1614.91687 1300.26074 4440.59570 1301.68518 42.8829498 -5.79077721 31.4758606 -75.7832260
2807400.00 29377.5820 2891.68823 1673.71851 1288.56750 4201.20654 1295.53711 37.2375717 -5.79077721 31.5806026 -75.7878189
2807600.00 29377.5820 2014.57275 1730.92773 1265.27759 3859.33276 1297.47498 12.1824675 -5.79077721 31.4010239 -75.7808075
2807800.00 29377.5820 2693.50171 1698.13745 1264.67407 4116.82080 1287.33496 22.5040703 -5.79077721 30.6533279 -75.8183136
2808000.00 29377.5820 3226.21704 1665.91528 1287.29834 4335.45996 1310.09033 21.9422436 -5.79077721 31.0788383 -75.8131256
2808200.00 29377.5820 2177.51904 1755.59546 1286.18250 3974.71826 1306.45020 24.3323727 -5.79077721 31.2341499 -75.8342590
2808400.00 29377.5820 1633.93091 1705.50488 1263.65637 3669.20581 1283.06873 25.5060463 -5.79077721 30.9354534 -75.8537903
2808600.00 29377.5820 2351.46509 1659.85925 1240.27856 3907.60400 1242.07898 43.6537247 -5.79077721 30.3929386 -75.8470535
2808800.00 29377.5820 2894.53882 1735.31897 1284.63367 4260.09424 1301.24646 28.7710991 -5.79077721 30.4992447 -75.8831635
2809000.00 29377.5820 3171.04956 1668.01245 1273.39795 4300.02100 1297.26697 21.4250431 -5.79077721 30.6057529 -75.8998413
2809200.00 29377.5820 2598.33911 1669.84839 1285.53955 4068.62549 1305.68579 24.9599648 -5.79077721 30.7672653 -75.8734512
2809400.00 29377.5820 2243.36157 1752.30188 1279.27673 3992.72876 1293.07837 30.9656334 -5.79077721 31.0910873 -75.8584747
2809600.00 29377.5820 2167.62939 1642.93005 1295.67810 3867.31128 1299.24329 41.2342529 -5.79077721 30.9883537 -75.7878494
2809800.00 29377.5820 2742.29248 1758.88220 1300.60132 4234.39648 1319.26904 26.2692394 -5.79077721 30.8741302 -75.8111115
2810000.00 29377.5820 3882.18530 1700.74255 1320.26196 4684.29541 1322.80176 42.1346741 -5.79077721 31.1646347 -75.8390656
2810200.00 29377.5820 4004.05005 1680.68896 1270.05310 4666.24512 1285.33093 28.9395599 -5.79077721 31.5877819 -75.8051605
2810400.00 29377.5820 3530.86108 1714.06848 1305.25427 4532.09180 1324.91211 24.3103218 -5.79077721 31.7830639 -75.7511520
2810600.00 29377.5820 2668.59180 1713.06189 1268.59705 4124.99561 1301.97717 10.7159767 -5.79077721 31.6745052 -75.7706528
2810800.00 29377.5820 2332.26245 1680.39111 1270.55042 3950.18042 1291.17615 23.7735062 -5.79077721 31.4222889 -75.8215103
2811000.00 29377.5820 3478.86865 1734.16199 1286.17749 4510.83252 1308.08777 22.6297703 -5.79077721 31.3500614 -75.8901062
