Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2250200.00 30673.1152 3021.16553 1677.55994 1079.87427 4108.91016 1205.36584 -80.9211731 -5.54619360 30.8420162 -75.4124146
2250400.00 30673.1152 4831.02295 1701.90906 1143.60291 5006.60205 1273.56580 -85.1179123 -5.54619360 30.6176434 -75.4626083
2250600.00 30673.1152 4234.32812 1759.64941 1126.56934 4780.38574 1252.43091 -81.0508804 -5.54619360 30.6268921 -75.4376297
2250800.00 30673.1152 4507.65186 1631.15833 1144.11487 4791.70801 1268.04395 -79.1108170 -5.54619360 30.6166153 -75.4347992
2251000.00 30673.1152 2609.72070 1680.36145 1178.99316 4026.77661 1308.69995 -85.0367661 -5.54619360 30.7227211 -75.3926926
2251200.00 30673.1152 3566.78979 1675.42163 1185.28894 4456.26367 1310.84094 -80.7380676 -5.54619360 30.5989933 -75.4128876
2251400.00 30673.1152 3008.92310 1683.36108 1140.65234 4170.01270 1256.07739 -70.7017288 -5.54619360 30.6622562 -75.3855972
2251600.00 30673.1152 3288.64990 1675.88660 1240.88867 4387.90674 1361.59033 -76.2776947 -5.54619360 30.9228878 -75.3467407
2251800.00 30673.1152 2353.95215 1651.54993 1189.22742 3893.78467 1303.99963 -70.7073135 -5.54619360 31.2176361 -75.2825699
2252000.00 30673.1152 2445.39648 1638.96338 1180.20874 3913.08594 1303.77112 -79.1984787 -5.54619360 30.9536896 -75.3174973
2252200.00 30673.1152 2388.81128 1709.47864 1246.33984 4024.41943 1356.91675 -65.9379349 -5.54619360 30.6730690 -75.3122177
2252400.00 30673.1152 2706.39062 1669.36206 1207.57202 4087.59985 1331.64404 -79.7661209 -5.54619360 30.9721546 -75.2780838
2252600.00 30673.1152 2672.74512 1677.84094 1174.48193 4047.93774 1303.71375 -85.1118927 -5.54619360 31.2553177 -75.3752747
2252800.00 30673.1152 2866.13794 1720.98071 1188.33325 4191.44043 1318.89246 -85.9033585 -5.54619360 30.7269516 -75.3827133
2253000.00 30673.1152 2936.17432 1654.44348 1160.00757 4127.90723 1288.87415 -84.0216599 -5.54619360 30.5433731 -75.3882446
2253200.00 30673.1152 3355.09546 1681.49646 1211.71399 4394.06543 1341.23291 -84.9460144 -5.54619360 30.8300934 -75.4030609
2253400.00 30673.1152 2294.29517 1679.44897 1212.27734 3918.04712 1331.76526 -74.9865189 -5.54619360 30.8352718 -75.3366928
2253600.00 30673.1152 1428.35291 1656.26538 1163.78015 3458.99927 1295.37158 -87.2570038 -5.54619360 31.0445595 -75.3789597
2253800.00 30673.1152 1828.11914 1697.81677 1135.07104 3650.67114 1256.63403 -77.5150986 -5.54619360 31.3125820 -75.3602982
2254000.00 30673.1152 2162.66577 1696.95959 1178.05737 3842.45508 1296.24817 -74.2423630 -5.54619360 31.4006748 -75.3490372
2254200.00 30673.1152 2941.88037 1651.91504 1255.41846 4223.34229 1372.74695 -73.5365524 -5.54619360 31.5291424 -75.3210678
2254400.00 30673.1152 3330.61890 1615.18872 1214.06665 4319.16064 1338.68860 -80.4636383 -5.54619360 31.2062359 -75.3646469
2254600.00 30673.1152 3698.25610 1651.23120 1192.11169 4497.70557 1319.06824 -82.9707031 -5.54619360 31.3628616 -75.3487015
2254800.00 30673.1152 3214.83228 1695.08215 1222.09985 4355.29199 1349.33301 -82.8916779 -5.54619360 31.0392494 -75.3807526
2255000.00 30673.1152 3475.09375 1669.30396 1164.46753 4388.30566 1299.89124 -90.8338089 -5.54619360 30.7509899 -75.3407974
2255200.00 30673.1152 3732.65259 1633.19592 1276.95654 4579.90186 1402.17371 -80.3980026 -5.54619360 30.5650787 -75.3842773
2255400.00 30673.1152 4316.22949 1679.55774 1237.35388 4847.71631 1364.51233 -82.5190887 -5.54619360 30.7677898 -75.4071045
2255600.00 30673.1152 3665.93262 1679.80322 1154.44763 4474.15430 1282.60876 -83.9098969 -5.54619360 31.1747074 -75.4260559
2255800.00 30673.1152 3012.65918 1729.52722 1190.25024 4267.44824 1315.52954 -81.3056564 -5.54619360 31.4691505 -75.4429169
2256000.00 30673.1152 2344.74805 1737.96277 1180.61255 3967.46533 1295.46375 -70.3699722 -5.54619360 31.0072060 -75.4884033
2256200.00 30673.1152 2037.71106 1690.20715 1170.78894 3772.53760 1294.60095 -79.4897995 -5.54619360 31.1185341 -75.4406357
2256400.00 30673.1152 2136.98145 1711.22620 1136.34753 3803.52222 1260.65381 -79.9853287 -5.54619360 31.1296787 -75.4506683
2256600.00 30673.1152 3095.06079 1703.88672 1254.58655 4343.00537 1383.42944 -84.2630920 -5.54619360 30.8808765 -75.4606094
2256800.00 30673.1152 3094.53735 1669.64514 1172.26904 4226.21191 1302.78772 -86.3926010 -5.54619360 31.2937698 -75.4198990
2257000.00 30673.1152 3088.47559 1737.07129 1135.02075 4253.67822 1267.52234 -88.2882538 -5.54619360 31.1608524 -75.3741837
2257200.00 30673.1152 1677.85999 1687.43506 1203.89636 3641.89844 1326.05176 -78.1365280 -5.54619360 31.3053188 -75.3242798
2257400.00 30673.1152 822.081360 1618.82007 1180.43188 3166.99854 1302.24609 -77.3942108 -5.54619360 30.9437408 -75.3637390
2257600.00 30673.1152 972.364136 1687.84326 1207.70703 3330.52368 1321.99841 -69.6779861 -5.54619360 30.7940426 -75.4074326
2257800.00 30673.1152 1821.44739 1694.09399 1190.63281 3699.52563 1317.67249 -82.5155106 -5.54619360 30.8799877 -75.4041901
2258000.00 30673.1152 3209.77441 1670.83875 1171.76965 4278.45557 1295.11218 -78.9696960 -5.54619360 30.9939156 -75.3668060
2258200.00 30673.1152 3258.00952 1722.27954 1196.13635 4375.84033 1309.89453 -69.1695404 -5.54619360 30.8224945 -75.4111633
2258400.00 30673.1152 3270.36963 1705.72937 1155.97095 4324.65430 1275.22473 -74.5685425 -5.54619360 30.7455521 -75.4306335
2258600.00 30673.1152 2960.34229 1674.89575 1161.98389 4161.14697 1282.53516 -75.5581131 -5.54619360 30.4289646 -75.4221802
2258800.00 30673.1152 4495.62158 1774.97815 1153.53748 4939.56885 1273.15247 -75.1717224 -5.54619360 30.9263706 -75.3696442
2259000.00 30673.1152 5138.80615 1642.65723 1171.58105 5113.01123 1291.72437 -75.9617157 -5.54619360 31.1414719 -75.3230057
