Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2800200.00 27416.3008 6651.97559 1672.69861 1525.07190 5857.48730 1360.48755 209.440125 -6.20503235 31.6053200 -76.4611053
2800400.00 27416.3008 5957.62988 1603.90015 1460.48547 5446.47607 1309.66797 196.143494 -6.20503235 31.1218853 -76.4479141
2800600.00 27416.3008 5126.16553 1708.29004 1414.28198 5172.21143 1288.08276 171.530533 -6.20503235 31.1527214 -76.4840546
2800800.00 27416.3008 5868.03711 1727.74829 1439.15674 5513.17285 1292.45764 191.943542 -6.20503235 31.2259007 -76.4703827
2801000.00 27416.3008 6070.49512 1658.48999 1355.54138 5441.25000 1234.28906 166.594711 -6.20503235 31.1093216 -76.4516983
2801200.00 27416.3008 7543.59863 1700.83411 1417.14075 6134.19727 1283.96021 178.142715 -6.20503235 31.4834347 -76.4455414
2801400.00 27416.3008 7450.01074 1736.40405 1398.70874 6113.91504 1267.35510 176.163925 -6.20503235 31.6201019 -76.4304047
2801600.00 27416.3008 7815.31885 1639.76514 1402.89136 6167.52295 1255.36133 192.353943 -6.20503235 31.6083908 -76.4322815
2801800.00 27416.3008 6376.52588 1745.54041 1364.04199 5659.16357 1249.11560 159.544144 -6.20503235 31.8015728 -76.4193420
2802000.00 27416.3008 7349.88867 1648.55164 1442.88477 6030.20605 1291.09277 196.437225 -6.20503235 31.7446651 -76.3898697
2802200.00 27416.3008 7817.54297 1737.21680 1441.41345 6304.38623 1298.84412 187.428116 -6.20503235 31.4820881 -76.3408661
2802400.00 27416.3008 8029.61377 1657.87402 1471.93896 6340.36279 1331.43018 185.409164 -6.20503235 31.4914303 -76.3917923
2802600.00 27416.3008 7640.93945 1667.45349 1413.83984 6136.43604 1275.71436 183.401596 -6.20503235 31.1306896 -76.4067841
2802800.00 27416.3008 6608.54492 1658.69055 1458.55774 5759.60010 1336.01050 168.146301 -6.20503235 30.8489304 -76.4480286
2803000.00 27416.3008 6551.05322 1669.56592 1396.04895 5684.97900 1273.58191 168.053284 -6.20503235 30.8766155 -76.4628067
2803200.00 27416.3008 6364.33301 1611.20203 1431.27844 5587.18701 1325.87061 150.660355 -6.20503235 31.2689075 -76.5213623
2803400.00 27416.3008 7577.54004 1710.28406 1452.54187 6192.61914 1305.67896 191.910690 -6.20503235 31.4675007 -76.5152740
2803600.00 27416.3008 7182.88281 1642.62244 1437.47534 5952.09180 1289.33081 193.239914 -6.20503235 31.3740501 -76.4694977
2803800.00 27416.3008 6101.07227 1681.97351 1395.90588 5517.32373 1231.37488 209.773727 -6.20503235 31.2220211 -76.4646606
2804000.00 27416.3008 4408.61914 1655.72034 1489.61511 4908.07178 1316.75244 218.091797 -6.20503235 31.2434521 -76.4725876
2804200.00 27416.3008 5387.21338 1702.24988 1471.71594 5327.98193 1325.50903 191.347656 -6.20503235 31.3540077 -76.4947662
2804400.00 27416.3008 5553.96045 1651.08191 1417.97424 5289.74414 1275.58008 187.187469 -6.20503235 31.6910496 -76.4844894
