Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2050200.00 27942.2539 5357.02100 1690.49512 1248.14746 5121.67725 1316.71838 -23.6630878 -6.08823633 31.3193836 -76.2273636
2050400.00 27942.2539 4827.92334 1741.25427 1221.79333 4930.47021 1286.70947 -20.1749306 -6.08823633 31.4826374 -76.2238617
2050600.00 27942.2539 5309.91162 1670.75232 1263.25146 5097.84131 1306.85376 1.47385621 -6.08823633 31.1972523 -76.2734222
2050800.00 27942.2539 4488.86523 1706.56750 1260.61475 4796.43555 1315.93066 -10.5001602 -6.08823633 31.4299374 -76.2458496
2051000.00 27942.2539 5614.73828 1714.03845 1253.96985 5256.06543 1308.40234 -9.40114784 -6.08823633 31.2534847 -76.2848129
2051200.00 27942.2539 4661.85791 1652.29175 1222.24548 4774.28711 1289.05847 -21.7616024 -6.08823633 31.2536011 -76.3050232
2051400.00 27942.2539 5194.84375 1664.04919 1298.71765 5079.71289 1356.01355 -11.9290199 -6.08823633 30.9554710 -76.3222046
2051600.00 27942.2539 4209.71582 1694.08765 1258.65515 4668.24023 1307.89954 -4.16002417 -6.08823633 31.1973457 -76.2816849
2051800.00 27942.2539 4787.35059 1656.91895 1284.98596 4892.79395 1329.85486 -6.59618294E-03 -6.08823633 31.4229794 -76.2852707
2052000.00 27942.2539 3512.78418 1753.20947 1318.17993 4502.88086 1368.87659 -5.55385685 -6.08823633 31.1350117 -76.2779007
2052200.00 27942.2539 3702.65991 1681.66736 1268.40625 4458.94141 1326.42285 -12.8515148 -6.08823633 31.0818005 -76.2467499
2052400.00 27942.2539 2748.69800 1701.37170 1224.34399 4045.83521 1286.97266 -17.2149620 -6.08823633 30.8705826 -76.2842026
2052600.00 27942.2539 3364.63257 1711.22986 1220.05945 4302.40771 1279.66675 -14.3802290 -6.08823633 31.0735035 -76.3004913
2052800.00 27942.2539 3571.85400 1724.66675 1230.33191 4410.56152 1294.34631 -18.6230087 -6.08823633 30.9216404 -76.3130417
