Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2100200.00 30113.3223 3696.63843 1679.06030 1191.66626 4494.18652 1314.07080 -77.7679749 -5.64929485 31.0144348 -75.6509323
2100400.00 30113.3223 3286.44092 1673.33704 1173.07947 4289.72900 1300.52454 -82.5719604 -5.64929485 30.7577038 -75.6306686
2100600.00 30113.3223 3546.91602 1650.42834 1130.64514 4338.77930 1251.25256 -75.4720535 -5.64929485 30.4789352 -75.6142044
2100800.00 30113.3223 2794.67529 1701.74146 1183.30835 4112.39258 1301.12634 -72.6850204 -5.64929485 30.4899769 -75.6230011
2101000.00 30113.3223 2533.30640 1715.97351 1180.98132 4009.51172 1308.24707 -82.3463821 -5.64929485 30.7273865 -75.6467438
2101200.00 30113.3223 1811.70447 1637.58362 1166.01001 3599.24341 1297.74341 -87.4437561 -5.64929485 31.2950783 -75.5846786
2101400.00 30113.3223 1625.59534 1710.29370 1185.74304 3609.95239 1308.77222 -79.4228973 -5.64929485 31.9165077 -75.5228577
2101600.00 30113.3223 2470.10669 1710.40259 1179.20947 3974.41357 1301.43604 -78.4672318 -5.64929485 31.7778149 -75.5370712
2101800.00 30113.3223 2390.64038 1692.76978 1185.00269 3927.67456 1315.29675 -86.0546875 -5.64929485 31.3076591 -75.5470657
2102000.00 30113.3223 2884.64478 1653.68848 1112.08215 4032.62549 1243.58020 -87.6435623 -5.64929485 31.6730442 -75.5275955
2102200.00 30113.3223 2401.26172 1696.31189 1173.58350 3924.46216 1294.96094 -77.3972244 -5.64929485 31.5671921 -75.5473557
2102400.00 30113.3223 3599.18872 1664.89575 1182.02234 4427.58057 1311.36816 -85.2639771 -5.64929485 31.4270020 -75.5089417
2102600.00 30113.3223 4251.41016 1678.14355 1132.35510 4677.59863 1254.33777 -77.7300415 -5.64929485 31.2410126 -75.4937286
2102800.00 30113.3223 5479.64307 1716.39905 1203.74561 5326.64990 1324.55701 -76.4877625 -5.64929485 31.2014732 -75.5251923
2103000.00 30113.3223 5176.22021 1649.03113 1176.90454 5099.18604 1307.52209 -86.0382233 -5.64929485 30.9059029 -75.4853287
2103200.00 30113.3223 5853.60938 1686.23083 1181.69702 5438.66846 1316.21692 -90.0194702 -5.64929485 30.9791965 -75.4796600
2103400.00 30113.3223 5360.57812 1715.55579 1184.53650 5254.30762 1308.47095 -78.8763733 -5.64929485 30.5167828 -75.5747910
2103600.00 30113.3223 5435.72314 1707.51819 1149.70789 5244.44287 1282.03625 -87.2141190 -5.64929485 30.4256630 -75.5397644
2103800.00 30113.3223 3802.03052 1718.45117 1185.80518 4574.00146 1317.40759 -86.9139938 -5.64929485 30.8707771 -75.5591812
2104000.00 30113.3223 4281.63721 1717.78809 1209.22876 4807.39160 1335.69543 -81.5789337 -5.64929485 30.6869278 -75.5746384
2104200.00 30113.3223 2772.29248 1671.81348 1154.91980 4044.24609 1272.94397 -72.8204651 -5.64929485 30.3902664 -75.5940247
2104400.00 30113.3223 3189.33203 1746.21045 1145.17639 4292.05176 1257.72595 -67.6772232 -5.64929485 30.7387238 -75.6111526
2104600.00 30113.3223 2561.45239 1724.52637 1214.11768 4063.56201 1330.14355 -70.8570328 -5.64929485 30.4819965 -75.6509018
2104800.00 30113.3223 2742.01147 1681.70496 1155.50012 4041.41943 1280.79187 -80.4590073 -5.64929485 30.8393173 -75.6721344
2105000.00 30113.3223 2217.61279 1698.10962 1187.73047 3859.75342 1306.67957 -74.2402420 -5.64929485 30.9268608 -75.6358032
