1.100000000000000000e+02,2.441263429345972291e+00,1.464349644862979749e-01
1.200000000000000000e+02,2.439837597539277425e+00,1.447262486106185297e-01
1.300000000000000000e+02,2.438519118867176871e+00,1.514706063113662460e-01
1.400000000000000000e+02,2.439991926381379184e+00,1.531694763061722808e-01
1.500000000000000000e+02,2.446273858196494899e+00,1.547485881664042717e-01
1.600000000000000000e+02,2.456683359176087045e+00,1.528523725359516861e-01
1.700000000000000000e+02,2.468281481073956396e+00,1.552808944190851026e-01
1.800000000000000000e+02,2.478570979328459156e+00,1.567985527013432689e-01
1.900000000000000000e+02,2.487353630745441357e+00,1.547510343188283066e-01
2.000000000000000000e+02,2.496280154946970864e+00,1.533097688774605893e-01
2.100000000000000000e+02,2.507434146851221346e+00,1.564511679660627042e-01
2.200000000000000000e+02,2.522306523404538314e+00,1.556770679395380885e-01
2.300000000000000000e+02,2.541269479295146017e+00,1.557151088937812899e-01
2.400000000000000000e+02,2.563318782972699328e+00,1.564924490772661991e-01
2.500000000000000000e+02,2.586115897865361113e+00,1.569370289858427470e-01
2.600000000000000000e+02,2.606748946873243877e+00,1.561934505658831018e-01
2.700000000000000000e+02,2.623083414180841011e+00,1.557232376455577605e-01
2.800000000000000000e+02,2.634597496814226059e+00,1.572225202142427114e-01
2.900000000000000000e+02,2.642536012862275019e+00,1.578055127752690801e-01
3.000000000000000000e+02,2.650104077310175388e+00,1.577554675625625902e-01
3.100000000000000000e+02,2.661491851413535503e+00,1.582639302741673526e-01
3.200000000000000000e+02,2.678408024362830542e+00,1.573137492095534051e-01
3.300000000000000000e+02,2.697247260434990856e+00,1.568385895542300790e-01
3.400000000000000000e+02,2.711655261404149808e+00,1.585939984095597055e-01
3.500000000000000000e+02,2.718566659876840319e+00,1.584875648644932800e-01
3.600000000000000000e+02,2.720519128901898398e+00,1.591201454770344581e-01
3.700000000000000000e+02,2.722523041625368290e+00,1.596977759755046633e-01
3.800000000000000000e+02,2.729089757034725672e+00,1.608791840875318235e-01
3.900000000000000000e+02,2.744459900025243204e+00,1.611087057847076787e-01
4.000000000000000000e+02,2.772120614003188432e+00,1.610753212154045488e-01
4.100000000000000000e+02,2.811016408166778557e+00,1.612963597961340756e-01
4.200000000000000000e+02,2.853441041545807355e+00,1.616021563585818832e-01
4.300000000000000000e+02,2.889918750626323529e+00,1.618275958703890294e-01
4.400000000000000000e+02,2.917279443397921668e+00,1.624755768559229818e-01
4.500000000000000000e+02,2.941248565809237991e+00,1.626690857904925791e-01
4.600000000000000000e+02,2.971127583443447850e+00,1.626001403719548599e-01
4.700000000000000000e+02,3.011146800764881171e+00,1.634015305421408215e-01
4.800000000000000000e+02,3.054123425723961116e+00,1.702015479956691391e-01
4.900000000000000000e+02,3.083077260949199427e+00,2.185820378522638774e-01
