1.100000000000000000e+02,7.861184433603669586e-01,1.423234992524455289e-01
1.200000000000000000e+02,8.557161898721066251e-01,1.455580636232137737e-01
1.300000000000000000e+02,9.265933913074527739e-01,1.501257792078456166e-01
1.400000000000000000e+02,1.001844393462106408e+00,1.540158981571836949e-01
1.500000000000000000e+02,1.082561858951982536e+00,1.552390432178510360e-01
1.600000000000000000e+02,1.166169347572300730e+00,1.555700483136542023e-01
1.700000000000000000e+02,1.249356971313336118e+00,1.565601689375733796e-01
1.800000000000000000e+02,1.329083860741757439e+00,1.616925097042499204e-01
1.900000000000000000e+02,1.406078982263560428e+00,1.601006250550019716e-01
2.000000000000000000e+02,1.483335047890412817e+00,1.583957284352529582e-01
2.100000000000000000e+02,1.561162085569006264e+00,1.625014389358468980e-01
2.200000000000000000e+02,1.641220265637277409e+00,1.619523271361482386e-01
2.300000000000000000e+02,1.726629419913427554e+00,1.634984178902618990e-01
2.400000000000000000e+02,1.820121999745967223e+00,1.661174445480144146e-01
2.500000000000000000e+02,1.918790403041234383e+00,1.665415046672910349e-01
2.600000000000000000e+02,2.015751280286326885e+00,1.665438622678731828e-01
2.700000000000000000e+02,2.106767690625193090e+00,1.676928877864225509e-01
2.800000000000000000e+02,2.193404060627074159e+00,1.690388748002649155e-01
2.900000000000000000e+02,2.280839535654513472e+00,1.722016685360841515e-01
3.000000000000000000e+02,2.371542687607487210e+00,1.728639792912760043e-01
3.100000000000000000e+02,2.466349712815500084e+00,1.744354170997545195e-01
3.200000000000000000e+02,2.564880440203538559e+00,1.748597390174840560e-01
3.300000000000000000e+02,2.667059236541752920e+00,1.762355493475184776e-01
3.400000000000000000e+02,2.772492494573974842e+00,1.793003447831041652e-01
3.500000000000000000e+02,2.879727902858620681e+00,1.809786923252980351e-01
3.600000000000000000e+02,2.986316738804994930e+00,1.833360710768186519e-01
3.700000000000000000e+02,3.089891043034949103e+00,1.844936963147709719e-01
3.800000000000000000e+02,3.191249600378545992e+00,1.856525247277439339e-01
3.900000000000000000e+02,3.296643350357451485e+00,1.875506701679975352e-01
4.000000000000000000e+02,3.415366097147193081e+00,1.895310177952186648e-01
4.100000000000000000e+02,3.553280274167968766e+00,1.912739011345100104e-01
4.200000000000000000e+02,3.711853560880408409e+00,1.928479063142397032e-01
4.300000000000000000e+02,3.894590168094580473e+00,1.946281403934309040e-01
4.400000000000000000e+02,4.111968021371428250e+00,1.977423128053225898e-01
4.500000000000000000e+02,4.376858471949852891e+00,1.998926246302620835e-01
4.600000000000000000e+02,4.688577489411447807e+00,2.005242579270996028e-01
4.700000000000000000e+02,5.022247294599467615e+00,2.029372088274798425e-01
4.800000000000000000e+02,5.333434708010322822e+00,2.091662721350669718e-01
4.900000000000000000e+02,5.569355543607964698e+00,2.504700628246919192e-01
