1.100000000000000000e+02,4.141047857890296058e+00,2.829770338806596522e-02
1.200000000000000000e+02,4.070258671637237313e+00,3.087296507132577042e-02
1.300000000000000000e+02,3.999019857532355005e+00,3.344771772356736755e-02
1.400000000000000000e+02,3.927154148969836722e+00,3.602221495745355773e-02
1.500000000000000000e+02,3.854943218538135596e+00,3.859651430075899253e-02
1.600000000000000000e+02,3.782854929450197634e+00,4.117066032482148003e-02
1.700000000000000000e+02,3.709985711432619127e+00,4.374473625496204388e-02
1.800000000000000000e+02,3.636915566417670664e+00,4.631876806585236844e-02
1.900000000000000000e+02,3.563818329960759979e+00,4.889278355566442635e-02
2.000000000000000000e+02,3.489777255246564458e+00,5.146676096905834774e-02
2.100000000000000000e+02,3.415656182916518180e+00,5.404072763688645697e-02
2.200000000000000000e+02,3.341204939998095202e+00,5.661470080585537246e-02
2.300000000000000000e+02,3.266413418663087764e+00,5.918865246475748382e-02
2.400000000000000000e+02,3.190865047692424739e+00,6.176261037038811158e-02
2.500000000000000000e+02,3.114837022208549300e+00,6.433656668367990217e-02
2.600000000000000000e+02,3.038591375433368214e+00,6.691052783989565045e-02
2.700000000000000000e+02,2.962046548761194664e+00,6.948449354622204810e-02
2.800000000000000000e+02,2.885252253598668215e+00,7.205845655053623455e-02
2.900000000000000000e+02,2.807512636433971753e+00,7.463242423148977456e-02
3.000000000000000000e+02,2.729276257773922687e+00,7.720639474363236165e-02
3.100000000000000000e+02,2.650391561594308332e+00,7.978036806991009589e-02
3.200000000000000000e+02,2.571155038915807545e+00,8.235433841790240628e-02
3.300000000000000000e+02,2.491417584354576054e+00,8.492831259086887352e-02
3.400000000000000000e+02,2.410989911431602462e+00,8.750229206336770926e-02
3.500000000000000000e+02,2.330000000000000959e+00,9.007627813244627191e-02
3.600000000000000000e+02,2.248476511834875957e+00,9.265027001346856639e-02
3.700000000000000000e+02,2.166236707460892141e+00,9.522425976768213174e-02
3.800000000000000000e+02,2.083185734169425540e+00,9.779825212776331600e-02
3.900000000000000000e+02,1.999687105408442633e+00,1.003722423385133150e-01
4.000000000000000000e+02,1.915738739081928710e+00,1.029462334281997099e-01
4.100000000000000000e+02,1.830652055149178947e+00,1.055202290386783870e-01
4.200000000000000000e+02,1.743554125337707594e+00,1.080942320389735312e-01
4.300000000000000000e+02,1.654727073856642416e+00,1.106682363549793685e-01
4.400000000000000000e+02,1.564730927670494376e+00,1.132422420206513902e-01
4.500000000000000000e+02,1.471143477063210581e+00,1.158162638669616440e-01
4.600000000000000000e+02,1.371969180567850000e+00,1.183902940181050939e-01
4.700000000000000000e+02,1.268507810225237842e+00,1.209643217739578419e-01
4.800000000000000000e+02,1.160400525577866437e+00,1.235383517820576732e-01
4.900000000000000000e+02,1.045708203612069731e+00,1.261124109101315338e-01
