0.000656 	 0.000000
0.001967 	 0.000847
0.003279 	 0.001694
0.004591 	 0.005930
0.005902 	 0.000847
0.007214 	 0.009319
0.008525 	 0.006777
0.009837 	 0.007624
0.011149 	 0.005930
0.012460 	 0.008471
0.013772 	 0.021178
0.015083 	 0.013554
0.016395 	 0.023720
0.017707 	 0.027956
0.019018 	 0.040663
0.020330 	 0.032191
0.021641 	 0.044898
0.022953 	 0.052523
0.024265 	 0.050828
0.025576 	 0.066077
0.026888 	 0.058453
0.028200 	 0.072007
0.029511 	 0.078784
0.030823 	 0.094880
0.032134 	 0.116905
0.033446 	 0.105892
0.034758 	 0.106740
0.036069 	 0.111822
0.037381 	 0.138084
0.038692 	 0.138931
0.040004 	 0.139778
0.041316 	 0.153332
0.042627 	 0.191453
0.043939 	 0.195689
0.045250 	 0.193148
0.046562 	 0.238893
0.047874 	 0.226186
0.049185 	 0.230422
0.050497 	 0.252447
0.051808 	 0.253295
0.053120 	 0.268543
0.054432 	 0.321913
0.055743 	 0.293957
0.057055 	 0.340550
0.058366 	 0.339703
0.059678 	 0.342244
0.060990 	 0.364270
0.062301 	 0.371894
0.063613 	 0.400697
0.064924 	 0.393072
0.066236 	 0.404085
0.067548 	 0.432888
0.068859 	 0.453219
0.070171 	 0.449831
0.071483 	 0.459996
0.072794 	 0.517602
0.074106 	 0.532003
0.075417 	 0.492188
0.076729 	 0.516755
0.078041 	 0.576054
0.079352 	 0.616717
0.080664 	 0.628577
0.081975 	 0.598927
0.083287 	 0.656533
0.084599 	 0.659921
0.085910 	 0.684488
0.087222 	 0.672628
0.088533 	 0.698890
0.089845 	 0.721762
0.091157 	 0.744635
0.092468 	 0.772591
0.093780 	 0.733622
0.095091 	 0.814948
0.096403 	 0.857305
0.097715 	 0.881872
0.099026 	 0.869165
0.100338 	 0.907286
0.101649 	 0.880177
0.102961 	 0.881024
0.104273 	 0.983528
0.105584 	 1.030121
0.106896 	 0.984375
0.108207 	 1.075866
0.109519 	 1.017414
0.110831 	 1.030968
0.112142 	 1.157192
0.113454 	 1.069936
0.114766 	 1.090268
0.116077 	 1.146179
0.117389 	 1.168205
0.118700 	 1.145332
0.120012 	 1.181759
0.121324 	 1.231740
0.122635 	 1.267320
0.123947 	 1.244447
0.125258 	 1.313912
0.126570 	 1.316454
0.127882 	 1.340174
0.129193 	 1.279180
0.130505 	 1.324078
0.131816 	 1.400321
0.133128 	 1.423193
0.134440 	 1.457079
0.135751 	 1.509602
0.137063 	 1.524003
0.138374 	 1.520614
0.139686 	 1.510449
0.140998 	 1.530780
0.142309 	 1.597704
0.143621 	 1.607023
0.144932 	 1.606175
0.146244 	 1.713762
0.147556 	 1.646838
0.148867 	 1.699361
0.150179 	 1.677335
0.151490 	 1.658698
0.152802 	 1.693431
0.154114 	 1.779839
0.155425 	 1.777297
0.156737 	 1.767132
0.158049 	 1.784075
0.159360 	 1.835750
0.160672 	 1.834056
0.161983 	 1.891661
0.163295 	 1.914534
0.164607 	 1.928935
0.165918 	 1.872177
0.167230 	 1.973834
0.168541 	 2.010261
0.169853 	 1.981458
0.171165 	 1.956044
