1.100000000000000000e+02,-1.780343429914483124e+02
1.200000000000000000e+02,-1.755628479020085990e+02
1.300000000000000000e+02,-1.730735937041130512e+02
1.400000000000000000e+02,-1.705690267913472837e+02
1.500000000000000000e+02,-1.680624436019321593e+02
1.600000000000000000e+02,-1.655747265364610712e+02
1.700000000000000000e+02,-1.630523630100785510e+02
1.800000000000000000e+02,-1.605741467605052719e+02
1.900000000000000000e+02,-1.580452685500591770e+02
2.000000000000000000e+02,-1.555657746078775574e+02
2.100000000000000000e+02,-1.530213043195774958e+02
2.200000000000000000e+02,-1.504998421808031139e+02
2.300000000000000000e+02,-1.480095214023738777e+02
2.400000000000000000e+02,-1.454455260246677142e+02
2.500000000000000000e+02,-1.428845208586559750e+02
2.600000000000000000e+02,-1.404131727289112064e+02
2.700000000000000000e+02,-1.378339079833341714e+02
2.800000000000000000e+02,-1.352369353633037861e+02
2.900000000000000000e+02,-1.327600686019756893e+02
3.000000000000000000e+02,-1.301490033960892561e+02
3.100000000000000000e+02,-1.276317053585689507e+02
3.200000000000000000e+02,-1.250452529560609776e+02
3.300000000000000000e+02,-1.224599639913020894e+02
3.400000000000000000e+02,-1.199439510160515852e+02
3.500000000000000000e+02,-1.173233143293271468e+02
3.600000000000000000e+02,-1.147759655101910994e+02
3.700000000000000000e+02,-1.121516617449735378e+02
3.800000000000000000e+02,-1.095687017865260060e+02
3.900000000000000000e+02,-1.069465647770803258e+02
4.000000000000000000e+02,-1.043656070430079126e+02
4.100000000000000000e+02,-1.017438752230769694e+02
4.200000000000000000e+02,-9.905334772019747902e+01
4.300000000000000000e+02,-9.641059184760450762e+01
4.400000000000000000e+02,-9.381860204161505123e+01
4.500000000000000000e+02,-9.122433131478456403e+01
4.600000000000000000e+02,-8.851307934666442634e+01
4.700000000000000000e+02,-8.589423029646859220e+01
4.800000000000000000e+02,-8.309092498142781835e+01
4.900000000000000000e+02,-8.049968395259824661e+01
