1.100000000000000000e+02,9.102221445640279462e-01,1.393485886601690538e-01
1.200000000000000000e+02,9.926262349748780078e-01,1.407161889271222599e-01
1.300000000000000000e+02,1.076854009480541885e+00,1.467253682032232942e-01
1.400000000000000000e+02,1.164646527356079764e+00,1.501696187504813207e-01
1.500000000000000000e+02,1.254553488626606983e+00,1.514528626178684445e-01
1.600000000000000000e+02,1.343445136989789290e+00,1.552481916787172012e-01
1.700000000000000000e+02,1.427823377479095379e+00,1.562882663079454837e-01
1.800000000000000000e+02,1.506859473676149141e+00,1.627330024145936527e-01
1.900000000000000000e+02,1.582310800964288999e+00,1.646870807519081048e-01
2.000000000000000000e+02,1.657818961943154257e+00,1.649307930955027646e-01
2.100000000000000000e+02,1.735198785233942997e+00,1.677995304738569560e-01
2.200000000000000000e+02,1.815728624768468302e+00,1.704370953506254838e-01
2.300000000000000000e+02,1.900760213612903593e+00,1.713063157684399374e-01
2.400000000000000000e+02,1.990845340258095009e+00,1.728554868546298140e-01
2.500000000000000000e+02,2.083422782379337868e+00,1.716501708850435848e-01
2.600000000000000000e+02,2.175758015310473414e+00,1.745514075327322390e-01
2.700000000000000000e+02,2.265841154525392476e+00,1.753684899657864393e-01
2.800000000000000000e+02,2.352375636805386971e+00,1.762830874454448249e-01
2.900000000000000000e+02,2.433762592522958901e+00,1.781625584051966527e-01
3.000000000000000000e+02,2.509696937523993032e+00,1.774033119546461201e-01
3.100000000000000000e+02,2.582217462668641605e+00,1.783837630798080220e-01
3.200000000000000000e+02,2.653263507110342534e+00,1.784036836087878608e-01
3.300000000000000000e+02,2.723209460113332092e+00,1.795876824647204828e-01
3.400000000000000000e+02,2.790735645636284623e+00,1.835600907716561925e-01
3.500000000000000000e+02,2.856448436120221146e+00,1.867768265662298199e-01
3.600000000000000000e+02,2.922461388892187095e+00,1.897722393433996790e-01
3.700000000000000000e+02,2.990645745142163747e+00,1.912487391196424080e-01
3.800000000000000000e+02,3.059732583129691985e+00,1.939754652410596580e-01
3.900000000000000000e+02,3.126434973344008217e+00,1.978227794332211020e-01
4.000000000000000000e+02,3.188247883552369988e+00,2.007865069975040273e-01
4.100000000000000000e+02,3.243797643018798027e+00,2.044411054742169831e-01
4.200000000000000000e+02,3.291452044743603089e+00,2.088229021724382628e-01
4.300000000000000000e+02,3.329953532217887258e+00,2.139280907005381982e-01
4.400000000000000000e+02,3.364726761544208244e+00,2.170824086680030462e-01
4.500000000000000000e+02,3.410832368560505756e+00,2.148279521812250792e-01
4.600000000000000000e+02,3.483969450624984088e+00,2.105297111305380331e-01
4.700000000000000000e+02,3.586494068483402131e+00,2.070838345798718394e-01
4.800000000000000000e+02,3.702692035010027638e+00,2.079779693137054908e-01
4.900000000000000000e+02,3.806684753022749668e+00,2.445259825774946938e-01
