1.100000000000000000e+02,1.248942110177666320e+00,1.364450422544760955e-01
1.200000000000000000e+02,1.249049850945566753e+00,1.372875592805340161e-01
1.300000000000000000e+02,1.250636446511059541e+00,1.428619857817078898e-01
1.400000000000000000e+02,1.254948635347070018e+00,1.457850275954409858e-01
1.500000000000000000e+02,1.261170872760329020e+00,1.464521565986487694e-01
1.600000000000000000e+02,1.266110232871724639e+00,1.496894266516099747e-01
1.700000000000000000e+02,1.266471463297180522e+00,1.500411847237607399e-01
1.800000000000000000e+02,1.261536744666724497e+00,1.560016965402224731e-01
1.900000000000000000e+02,1.253405754598422295e+00,1.572617161196585012e-01
2.000000000000000000e+02,1.244990143540801952e+00,1.566947444774270393e-01
2.100000000000000000e+02,1.238395330898769187e+00,1.588589682477139498e-01
2.200000000000000000e+02,1.235095755711605126e+00,1.607589924458875941e-01
2.300000000000000000e+02,1.236397927307016698e+00,1.607557575625559454e-01
2.400000000000000000e+02,1.242431992919722061e+00,1.614442225124827768e-01
2.500000000000000000e+02,1.251235202190413620e+00,1.591364367418303394e-01
2.600000000000000000e+02,1.260080449180242868e+00,1.612171648281209291e-01
2.700000000000000000e+02,1.267010326279623511e+00,1.610148761672012263e-01
2.800000000000000000e+02,1.270328499542806577e+00,1.608821380197035245e-01
2.900000000000000000e+02,1.268324195129236776e+00,1.617764943280577405e-01
3.000000000000000000e+02,1.260978049049118699e+00,1.597210741268320078e-01
3.100000000000000000e+02,1.250611811155158737e+00,1.595479642356969763e-01
3.200000000000000000e+02,1.239358424676331838e+00,1.582570987932079010e-01
3.300000000000000000e+02,1.226982724779105194e+00,1.582357983998875506e-01
3.400000000000000000e+02,1.212418947594323226e+00,1.613607265620552178e-01
3.500000000000000000e+02,1.196448436120221448e+00,1.636198350718083838e-01
3.600000000000000000e+02,1.181463570547819142e+00,1.656170479669443751e-01
3.700000000000000000e+02,1.168885365958820977e+00,1.658552641760348556e-01
3.800000000000000000e+02,1.157445124987902974e+00,1.675156751163190127e-01
3.900000000000000000e+02,1.144149771103403213e+00,1.704662732525682456e-01
4.000000000000000000e+02,1.126565603347468025e+00,1.723854501152847774e-01
4.100000000000000000e+02,1.103172735954186967e+00,1.751029898675265373e-01
4.200000000000000000e+02,1.071958218410341779e+00,1.786673191907520997e-01
4.300000000000000000e+02,1.031954660024920756e+00,1.830767400349810337e-01
4.400000000000000000e+02,9.889323839122994286e-01,1.852032376037162087e-01
4.500000000000000000e+02,9.578560218187518460e-01,1.809333118445570210e-01
4.600000000000000000e+02,9.546958395073796844e-01,1.740852409252741650e-01
4.700000000000000000e+02,9.822728733440172499e-01,1.680787869740039686e-01
4.800000000000000000e+02,1.024293352693586012e+00,1.673087190705874194e-01
4.900000000000000000e+02,1.054739844535790949e+00,2.094938773949976685e-01
