0.000564 	 0.000000
0.001691 	 0.000887
0.002819 	 0.001774
0.003947 	 0.004434
0.005074 	 0.002660
0.006202 	 0.005321
0.007330 	 0.009755
0.008457 	 0.006208
0.009585 	 0.013302
0.010713 	 0.015076
0.011840 	 0.017736
0.012968 	 0.022170
0.014095 	 0.036359
0.015223 	 0.040793
0.016351 	 0.041680
0.017478 	 0.052322
0.018606 	 0.070058
0.019734 	 0.062964
0.020861 	 0.076266
0.021989 	 0.080700
0.023116 	 0.077153
0.024244 	 0.085134
0.025372 	 0.109078
0.026499 	 0.113512
0.027627 	 0.141890
0.028755 	 0.133909
0.029882 	 0.148985
0.031010 	 0.179136
0.032138 	 0.171155
0.033265 	 0.201307
0.034393 	 0.197760
0.035520 	 0.207515
0.036648 	 0.210175
0.037776 	 0.214609
0.038903 	 0.246534
0.040031 	 0.274026
0.041159 	 0.280233
0.042286 	 0.300630
0.043414 	 0.284667
0.044542 	 0.322800
0.045669 	 0.347631
0.046797 	 0.368028
0.047924 	 0.349405
0.049052 	 0.369802
0.050180 	 0.410595
0.051307 	 0.415029
0.052435 	 0.417689
0.053563 	 0.419463
0.054690 	 0.493956
0.055818 	 0.441633
0.056945 	 0.502824
0.058073 	 0.501050
0.059201 	 0.527654
0.060328 	 0.566674
0.061456 	 0.606581
0.062584 	 0.607468
0.063711 	 0.636733
0.064839 	 0.630525
0.065967 	 0.687281
0.067094 	 0.683734
0.068222 	 0.723640
0.069349 	 0.750245
0.070477 	 0.735169
0.071605 	 0.784831
0.072732 	 0.842473
0.073860 	 0.852228
0.074988 	 0.880606
0.076115 	 0.902777
0.077243 	 0.861983
0.078370 	 0.908098
0.079498 	 0.897456
0.080626 	 0.979930
0.081753 	 1.013629
0.082881 	 0.958646
0.084009 	 1.030478
0.085136 	 1.106744
0.086264 	 1.113839
0.087392 	 1.073045
0.088519 	 1.073932
0.089647 	 1.140443
0.090774 	 1.163500
0.091902 	 1.171482
0.093030 	 1.205180
0.094157 	 1.243313
0.095285 	 1.269031
0.096413 	 1.292975
0.097540 	 1.324900
0.098668 	 1.318693
0.099796 	 1.373675
0.100923 	 1.411808
0.102051 	 1.434865
0.103178 	 1.418016
0.104306 	 1.490735
0.105434 	 1.518226
0.106561 	 1.582963
0.107689 	 1.594492
0.108817 	 1.591831
0.109944 	 1.635285
0.111072 	 1.646814
0.112199 	 1.607794
0.113327 	 1.729288
0.114455 	 1.729288
0.115582 	 1.843687
0.116710 	 1.791365
0.117838 	 1.771855
0.118965 	 1.866744
0.120093 	 1.886254
0.121221 	 1.820630
0.122348 	 1.871178
0.123476 	 1.932368
0.124603 	 1.950991
0.125731 	 2.052088
0.126859 	 1.920840
0.127986 	 1.988237
0.129114 	 2.029918
0.130242 	 2.101750
0.131369 	 2.115052
0.132497 	 2.149638
0.133625 	 2.178902
0.134752 	 2.228564
0.135880 	 2.192205
0.137007 	 2.236545
0.138135 	 2.262263
0.139263 	 2.339416
0.140390 	 2.311925
0.141518 	 2.286207
0.142646 	 2.266697
0.143773 	 2.446720
0.144901 	 2.412135
0.146028 	 2.408587
0.147156 	 2.464457
0.148284 	 2.403266
0.149411 	 2.481306
0.150539 	 2.509684
0.151667 	 2.480419
0.152794 	 2.537175
0.153922 	 2.600139
0.155050 	 2.631178
0.156177 	 2.607234
0.157305 	 2.624970
0.158432 	 2.692368
0.159560 	 2.648027
0.160688 	 2.675518
0.161815 	 2.609894
0.162943 	 2.793465
0.164071 	 2.765973
0.165198 	 2.800559
0.166326 	 2.825390
0.167454 	 2.795238
0.168581 	 2.726067
0.169709 	 2.891901
0.170836 	 2.851994
0.171964 	 2.890127
0.173092 	 2.989451
0.174219 	 2.886580
0.175347 	 2.934468
0.176475 	 3.043546
0.177602 	 2.959299
0.178730 	 3.074585
0.179857 	 2.941563
0.180985 	 3.006300
0.182113 	 3.091434
0.183240 	 3.036452
0.184368 	 3.170361
0.185496 	 2.978809
0.186623 	 2.963733
0.187751 	 3.098529
0.188879 	 3.115378
0.190006 	 3.173021
0.191134 	 3.111831
0.192261 	 3.080793
0.193389 	 3.123360
0.194517 	 3.061283
0.195644 	 3.251948
0.196772 	 3.165040
0.197900 	 3.188097
0.199027 	 3.251948
0.200155 	 3.221796
0.201283 	 3.217362
0.202410 	 3.147304
0.203538 	 3.287420
0.204665 	 3.366347
0.205793 	 3.250174
0.206921 	 3.207607
0.208048 	 3.239532
0.209176 	 3.248400
0.210304 	 3.305157
0.211431 	 3.250174
0.212559 	 3.234211
0.213686 	 3.299836
0.214814 	 3.271458
0.215942 	 3.369007
0.217069 	 3.386743
0.218197 	 3.322006
0.219325 	 3.306043
0.220452 	 3.358365
0.221580 	 3.379649
0.222708 	 3.390291
0.223835 	 3.416895
0.224963 	 3.374328
0.226090 	 3.337082
0.227218 	 3.423103
