0.000455 	 0.000000
0.001365 	 0.000000
0.002275 	 0.000000
0.003185 	 0.001357
0.004095 	 0.004070
0.005005 	 0.006783
0.005915 	 0.008140
0.006825 	 0.020349
0.007735 	 0.014922
0.008646 	 0.017636
0.009556 	 0.016279
0.010466 	 0.012209
0.011376 	 0.027132
0.012286 	 0.025775
0.013196 	 0.031201
0.014106 	 0.052907
0.015016 	 0.051550
0.015926 	 0.081395
0.016836 	 0.056977
0.017746 	 0.067829
0.018656 	 0.090891
0.019566 	 0.093604
0.020476 	 0.086821
0.021386 	 0.092248
0.022296 	 0.123449
0.023206 	 0.116666
0.024116 	 0.108527
0.025027 	 0.123449
0.025937 	 0.142441
0.026847 	 0.158720
0.027757 	 0.160077
0.028667 	 0.161434
0.029577 	 0.145155
0.030487 	 0.192635
0.031397 	 0.181782
0.032307 	 0.211627
0.033217 	 0.256395
0.034127 	 0.248255
0.035037 	 0.256395
0.035947 	 0.241472
0.036857 	 0.310658
0.037767 	 0.307945
0.038677 	 0.324224
0.039587 	 0.326937
0.040498 	 0.344573
0.041408 	 0.331007
0.042318 	 0.368991
0.043228 	 0.398836
0.044138 	 0.385270
0.045048 	 0.390697
0.045958 	 0.423255
0.046868 	 0.442247
0.047778 	 0.440890
0.048688 	 0.481588
0.049598 	 0.454456
0.050508 	 0.463952
0.051418 	 0.530425
0.052328 	 0.553487
0.053238 	 0.550774
0.054148 	 0.629456
0.055058 	 0.596898
0.055968 	 0.644378
0.056879 	 0.621316
0.057789 	 0.662014
0.058699 	 0.636239
0.059609 	 0.645735
0.060519 	 0.750192
0.061429 	 0.728486
0.062339 	 0.770540
0.063249 	 0.796316
0.064159 	 0.804455
0.065069 	 0.784106
0.065979 	 0.822091
0.066889 	 0.860075
0.067799 	 0.872284
0.068709 	 0.854649
0.069619 	 0.918408
0.070529 	 0.983524
0.071439 	 1.044571
0.072349 	 0.917052
0.073260 	 0.969959
0.074170 	 1.048640
0.075080 	 1.077129
0.075990 	 1.035075
0.076900 	 1.070346
0.077810 	 1.153098
0.078720 	 1.150384
0.079630 	 1.124609
0.080540 	 1.233136
0.081450 	 1.211431
0.082360 	 1.252128
0.083270 	 1.324027
0.084180 	 1.268407
0.085090 	 1.381004
0.086000 	 1.326740
0.086910 	 1.362012
0.087820 	 1.447477
0.088731 	 1.390500
0.089641 	 1.410849
0.090551 	 1.606197
0.091461 	 1.440694
0.092371 	 1.520732
0.093281 	 1.467825
0.094191 	 1.543794
