Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2600200.00 30673.1152 3590.77368 1735.33801 1205.35840 4546.97852 1300.78271 -50.9094353 -5.54619360 30.8657875 -75.3806534
2600400.00 30673.1152 3815.76562 1646.85767 1214.16650 4567.95312 1313.66284 -55.2913246 -5.54619360 31.1948223 -75.3998337
2600600.00 30673.1152 4285.19678 1654.34241 1209.53906 4780.80371 1316.91064 -63.2237701 -5.54619360 31.2696609 -75.4173889
2600800.00 30673.1152 4559.91211 1672.53381 1202.00305 4914.34961 1303.98352 -57.6829109 -5.54619360 31.1022987 -75.3997650
2601000.00 30673.1152 4391.80322 1689.56885 1202.05530 4856.23584 1305.45471 -58.9637909 -5.54619360 30.9743977 -75.4100189
2601200.00 30673.1152 3650.48877 1713.83142 1255.72791 4602.55420 1347.39026 -47.6699638 -5.54619360 31.4478874 -75.4403534
2601400.00 30673.1152 3062.19409 1687.26807 1191.44141 4248.53906 1300.18335 -64.3361664 -5.54619360 31.0625744 -75.4683228
2601600.00 30673.1152 4068.46387 1685.29175 1183.70898 4688.97070 1273.00916 -44.7259789 -5.54619360 30.9051132 -75.4792099
2601800.00 30673.1152 4526.25537 1770.86316 1217.47656 5013.09619 1323.36572 -61.3787346 -5.54619360 30.9708118 -75.4811096
2602000.00 30673.1152 4001.98828 1705.54810 1166.13123 4661.91260 1271.71204 -60.9655647 -5.54619360 30.8393173 -75.4545822
2602200.00 30673.1152 3873.25781 1647.03125 1209.14978 4588.82861 1299.93262 -45.8328705 -5.54619360 30.5373707 -75.4873276
2602400.00 30673.1152 3012.43896 1738.19495 1220.63525 4306.40234 1314.37427 -48.8515968 -5.54619360 30.5693207 -75.4567795
2602600.00 30673.1152 3337.05713 1664.77686 1225.64807 4383.21045 1322.11890 -51.5692596 -5.54619360 30.5459938 -75.4475403
2602800.00 30673.1152 3468.91602 1687.12012 1198.82568 4437.71680 1299.84888 -56.0905495 -5.54619360 30.5348129 -75.4674988
2603000.00 30673.1152 4503.41943 1657.69946 1189.28210 4861.52295 1289.28186 -55.5670662 -5.54619360 31.0378094 -75.4705200
2603200.00 30673.1152 4665.71533 1698.32361 1191.85388 4977.31982 1281.43433 -45.1481552 -5.54619360 31.0586605 -75.4908524
2603400.00 30673.1152 4837.10449 1726.91650 1193.78516 5084.51221 1286.14404 -47.7685547 -5.54619360 30.8852272 -75.4755478
2603600.00 30673.1152 4993.68652 1699.19507 1160.42615 5093.47656 1270.24036 -64.4524460 -5.54619360 30.1436520 -75.5052185
2603800.00 30673.1152 5195.99951 1597.31860 1181.77087 5103.44678 1279.91345 -52.6701202 -5.54619360 30.0732956 -75.5457230
2604000.00 30673.1152 5666.32129 1667.03528 1229.21997 5431.00439 1320.33911 -45.4602051 -5.54619360 29.8979740 -75.5568695
2604200.00 30673.1152 4566.93604 1707.63464 1242.90686 4993.49609 1334.29077 -45.7000160 -5.54619360 29.8625259 -75.5464554
2604400.00 30673.1152 2902.99658 1660.81848 1215.06946 4174.50293 1306.01746 -45.3848076 -5.54619360 30.0072517 -75.5704193
2604600.00 30673.1152 1961.23962 1658.72913 1200.24231 3736.30444 1293.33240 -47.7001877 -5.54619360 30.1694641 -75.5593567
2604800.00 30673.1152 1931.68750 1753.78552 1187.46155 3805.36011 1281.96265 -49.3471985 -5.54619360 30.3905582 -75.5445786
2605000.00 30673.1152 3074.26636 1648.64392 1178.57727 4202.45117 1274.75354 -50.9625816 -5.54619360 30.2914371 -75.5051346
2605200.00 30673.1152 3370.86060 1678.02795 1231.10535 4417.04053 1321.94043 -45.4390640 -5.54619360 30.0803909 -75.4764328
2605400.00 30673.1152 2631.37671 1724.22424 1205.48486 4106.81836 1314.05884 -63.2160912 -5.54619360 30.1236992 -75.4814835
2605600.00 30673.1152 1322.54712 1695.13416 1200.46558 3487.22266 1304.97253 -59.3878288 -5.54619360 30.3826408 -75.5016708
2605800.00 30673.1152 1725.03625 1640.12854 1195.17773 3606.97705 1287.70715 -47.2954559 -5.54619360 30.2401257 -75.4740982
2606000.00 30673.1152 1589.83167 1657.10583 1302.85791 3671.15259 1398.07166 -50.0189095 -5.54619360 30.3360519 -75.5309906
2606200.00 30673.1152 1869.84192 1669.65417 1209.45044 3715.55200 1315.82544 -60.9897346 -5.54619360 30.1432457 -75.5285110
2606400.00 30673.1152 1584.40137 1695.26025 1181.84070 3585.86060 1288.33411 -60.6763840 -5.54619360 29.7618065 -75.5788116
2606600.00 30673.1152 1761.29150 1725.04602 1182.29700 3695.23193 1283.16418 -55.2285652 -5.54619360 29.9231663 -75.5617905
2606800.00 30673.1152 3262.79883 1679.40283 1215.79089 4354.76074 1314.36755 -53.3327255 -5.54619360 30.2466812 -75.4905167
2607000.00 30673.1152 3855.60449 1702.66724 1198.27649 4625.69385 1295.28320 -51.7828102 -5.54619360 30.3041611 -75.5280380
2607200.00 30673.1152 4561.42627 1691.36572 1247.01929 4978.87500 1342.61743 -50.4433823 -5.54619360 30.3294678 -75.4841843
2607400.00 30673.1152 3430.86035 1633.62683 1200.78833 4369.16211 1297.92456 -52.0922890 -5.54619360 30.3930340 -75.4369659
2607600.00 30673.1152 3720.20898 1766.45178 1169.02905 4599.66406 1268.44153 -54.7586288 -5.54619360 30.7801952 -75.4340668
2607800.00 30673.1152 2837.36450 1681.11914 1232.39746 4182.77148 1329.73779 -52.2407722 -5.54619360 30.3950119 -75.4946823
