Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2900200.00 30113.3223 2418.54053 1663.02942 1243.01526 3968.19971 1277.90881 9.70371628 -5.64929485 31.0295181 -75.6267319
2900400.00 30113.3223 3031.41455 1676.16138 1209.65637 4217.12988 1233.72266 20.2855244 -5.64929485 31.2458363 -75.5975723
2900600.00 30113.3223 3504.67432 1697.33765 1255.20435 4491.69629 1290.96814 8.87137127 -5.64929485 30.9830952 -75.6183853
2900800.00 30113.3223 3848.90576 1683.50024 1277.29675 4651.12842 1315.00366 7.08656693 -5.64929485 30.8427792 -75.6362991
2901000.00 30113.3223 2996.70874 1648.86096 1213.56226 4178.49365 1248.11670 10.2722521 -5.64929485 30.7954464 -75.6220856
2901200.00 30113.3223 2442.55127 1649.80334 1306.26428 4028.76758 1327.19604 23.7024708 -5.64929485 30.9413338 -75.5754776
2901400.00 30113.3223 2526.74585 1660.55188 1265.04285 4035.27051 1305.35950 4.56756401 -5.64929485 30.7034607 -75.5876617
2901600.00 30113.3223 3389.32422 1623.11560 1194.46912 4306.08057 1224.90759 14.3458080 -5.64929485 30.7828674 -75.5671616
2901800.00 30113.3223 3857.43652 1696.82788 1247.16064 4638.06641 1271.54016 20.8661652 -5.64929485 30.3824100 -75.6280441
2902000.00 30113.3223 4549.83008 1690.54749 1222.30347 4911.00830 1255.68762 11.9906702 -5.64929485 30.2413731 -75.6161804
2902200.00 30113.3223 4452.44141 1659.43164 1262.61865 4877.43750 1306.52478 1.29248106 -5.64929485 30.4595814 -75.6582108
2902400.00 30113.3223 4428.03564 1735.41235 1247.48560 4927.56689 1276.60742 16.3995018 -5.64929485 30.1524811 -75.6737671
2902600.00 30113.3223 3598.04810 1671.03015 1245.54053 4496.73193 1281.85535 8.90896130 -5.64929485 30.4432106 -75.6669998
2902800.00 30113.3223 4112.15820 1709.09949 1278.54126 4793.58496 1297.04260 26.5389919 -5.64929485 30.6271458 -75.6675720
2903000.00 30113.3223 3770.98340 1723.41064 1275.99146 4655.51221 1322.01245 -0.988326252 -5.64929485 30.6297131 -75.6625214
2903200.00 30113.3223 3455.27271 1706.82922 1206.64502 4430.93311 1254.44714 -2.77737427 -5.64929485 30.5779018 -75.6027298
2903400.00 30113.3223 3204.09131 1695.81006 1286.88489 4389.84180 1321.44629 10.6410551 -5.64929485 30.3650856 -75.5675354
2903600.00 30113.3223 4077.76807 1710.04285 1259.96985 4760.85400 1311.46338 -6.18440962 -5.64929485 30.2919331 -75.6010971
2903800.00 30113.3223 3832.42017 1672.25574 1253.75476 4609.10156 1300.62451 -1.69538450 -5.64929485 30.4140911 -75.5884094
2904000.00 30113.3223 3485.11938 1681.84875 1256.66016 4469.07568 1309.41846 -7.81877184 -5.64929485 30.5963783 -75.5359268
2904200.00 30113.3223 2907.94409 1641.55005 1267.58325 4186.22070 1318.24866 -5.52888012 -5.64929485 30.4695644 -75.6059952
2904400.00 30113.3223 4207.50244 1705.80115 1288.13037 4841.74854 1319.27722 13.9650402 -5.64929485 30.5180511 -75.6299057
2904600.00 30113.3223 4133.51074 1662.89966 1279.38159 4757.60303 1314.59863 9.68819714 -5.64929485 30.7197094 -75.6248398
2904800.00 30113.3223 2998.00098 1654.61060 1277.01770 4248.26611 1321.39819 0.583158314 -5.64929485 30.6643963 -75.6280670
2905000.00 30113.3223 1802.19080 1696.10498 1292.74280 3780.31934 1335.04700 2.30303955 -5.64929485 31.0026188 -75.6098938
2905200.00 30113.3223 1960.21069 1690.65027 1187.93005 3739.44971 1212.99780 19.4543972 -5.64929485 31.0982685 -75.6205521
2905400.00 30113.3223 2831.37744 1747.04492 1223.83997 4214.34619 1260.61584 7.92142820 -5.64929485 30.9125366 -75.6096878
2905600.00 30113.3223 3422.67163 1682.62659 1260.52405 4446.29199 1279.50610 25.9820404 -5.64929485 30.6734104 -75.6374588
2905800.00 30113.3223 3788.90332 1699.72009 1249.51904 4613.21924 1286.68140 7.27806425 -5.64929485 31.1289291 -75.5694122
2906000.00 30113.3223 3563.92480 1696.43066 1256.16846 4517.77490 1295.08020 5.58374834 -5.64929485 31.0976524 -75.5931244
2906200.00 30113.3223 4017.05762 1694.34924 1231.02527 4689.55371 1263.79260 11.6497736 -5.64929485 31.1697598 -75.5867691
2906400.00 30113.3223 2849.01025 1623.60938 1269.61890 4144.43359 1296.67249 17.6012249 -5.64929485 30.9286003 -75.5834579
2906600.00 30113.3223 3136.00879 1668.70496 1334.06250 4380.01416 1365.95105 12.9524250 -5.64929485 30.7600441 -75.6010818
2906800.00 30113.3223 1996.52905 1659.09875 1263.35632 3799.27466 1303.23328 5.25496006 -5.64929485 30.5311642 -75.6630554
2907000.00 30113.3223 1902.37988 1676.89465 1238.89087 3751.25732 1299.19495 -15.2047586 -5.64929485 30.5450897 -75.6443558
2907200.00 30113.3223 2785.48608 1700.16284 1245.01843 4168.48828 1277.33459 12.5067654 -5.64929485 30.7970734 -75.6200714
2907400.00 30113.3223 4435.15674 1778.87732 1254.06946 4980.74316 1290.74475 7.93663263 -5.64929485 30.9994736 -75.6113892
2907600.00 30113.3223 4531.61035 1669.44348 1246.38281 4905.98242 1269.25122 22.0646420 -5.64929485 30.6673946 -75.6004410
2907800.00 30113.3223 4589.87793 1715.18152 1245.86194 4976.78906 1275.71033 14.4306402 -5.64929485 31.3055267 -75.5845184
2908000.00 30113.3223 4019.75513 1768.61890 1283.97925 4817.96143 1310.67346 17.9692764 -5.64929485 30.9456902 -75.6092377
2908200.00 30113.3223 4327.89502 1673.33179 1254.40125 4828.42285 1288.60181 10.4927502 -5.64929485 30.8917751 -75.5850143
