Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2950200.00 29195.5391 3337.57129 1677.91394 1342.63330 4441.64160 1307.48035 79.5691223 -5.82688427 31.3893147 -75.8055344
2950400.00 29195.5391 2792.62622 1733.54114 1318.16638 4240.77148 1305.20935 57.2678299 -5.82688427 31.4484425 -75.7591629
2950600.00 29195.5391 3236.30347 1604.11292 1333.77087 4315.85986 1303.03333 75.3906021 -5.82688427 31.1485882 -75.8016052
2950800.00 29195.5391 3924.98022 1696.77686 1338.24597 4706.22852 1324.95935 57.9826546 -5.82688427 31.1216927 -75.8176727
2951000.00 29195.5391 4969.64404 1723.28992 1309.19067 5148.49023 1286.61047 67.4701233 -5.82688427 30.8832684 -75.7731705
2951200.00 29195.5391 4808.02734 1644.02539 1294.83984 4986.06104 1285.07861 54.5866089 -5.82688427 30.9328823 -75.7582397
2951400.00 29195.5391 4985.55176 1751.81335 1284.06042 5158.65723 1259.19788 70.0472870 -5.82688427 30.6675835 -75.8523788
2951600.00 29195.5391 3693.05640 1630.91174 1309.71155 4513.07861 1310.89600 44.1139450 -5.82688427 30.5715523 -75.8699265
2951800.00 29195.5391 4362.51172 1674.37305 1286.71387 4818.58789 1274.36487 57.4593964 -5.82688427 30.7673817 -75.8777008
2952000.00 29195.5391 4623.72754 1677.32275 1353.57507 4999.62061 1324.98035 73.5596924 -5.82688427 30.8837605 -75.8487015
2952200.00 29195.5391 5253.44580 1648.45764 1284.05945 5169.36621 1270.35571 59.3642006 -5.82688427 30.2433147 -75.9036942
2952400.00 29195.5391 4811.58105 1689.49158 1301.57410 5039.77441 1279.75342 67.5224228 -5.82688427 30.1730194 -75.8747559
2952600.00 29195.5391 5143.29199 1696.60986 1307.98706 5194.54395 1280.21985 72.8448944 -5.82688427 30.8101025 -75.8879547
2952800.00 29195.5391 3772.97070 1634.71765 1273.03870 4514.23828 1249.65234 67.9180603 -5.82688427 31.3824196 -75.9142075
2953000.00 29195.5391 3927.24341 1681.01404 1282.66296 4635.84619 1269.96216 57.8169022 -5.82688427 30.8254948 -75.9415894
2953200.00 29195.5391 3799.62891 1666.77808 1349.63159 4634.24219 1336.79626 58.4685860 -5.82688427 30.2893391 -75.9226151
2953400.00 29195.5391 5113.99951 1625.72913 1334.84546 5138.04932 1299.72534 80.8111267 -5.82688427 30.2454987 -75.9365616
2953600.00 29195.5391 4169.17236 1702.30164 1302.61804 4780.09912 1280.68860 67.3395233 -5.82688427 30.4786510 -75.8888550
2953800.00 29195.5391 3781.31006 1705.33972 1294.59204 4609.96436 1286.03833 53.8202896 -5.82688427 30.6218243 -75.8885040
2954000.00 29195.5391 3685.49365 1645.12305 1314.97522 4529.33350 1278.54065 81.6093903 -5.82688427 30.7099552 -75.8849106
2954200.00 29195.5391 4108.74658 1733.23755 1294.29260 4776.98096 1287.06335 52.3929634 -5.82688427 30.7562256 -75.9200745
2954400.00 29195.5391 3772.42285 1662.38293 1321.92261 4590.55420 1292.34302 74.5140533 -5.82688427 30.9537697 -75.8882294
2954600.00 29195.5391 4530.32812 1709.40588 1268.50208 4906.86279 1248.90222 64.2297745 -5.82688427 31.2686481 -75.8985062
2954800.00 29195.5391 3880.28809 1723.07422 1323.77734 4699.02783 1277.06006 91.6518097 -5.82688427 30.9359646 -75.8704758
2955000.00 29195.5391 3818.78760 1642.93469 1364.29907 4633.22412 1328.14685 81.2434311 -5.82688427 30.7331924 -75.8244019
2955200.00 29195.5391 3383.29932 1626.72314 1350.64600 4417.93408 1329.75024 66.1043472 -5.82688427 30.5996704 -75.8083725
2955400.00 29195.5391 3910.86377 1703.21655 1332.25476 4700.66650 1316.41174 60.6299324 -5.82688427 31.0271664 -75.8141174
2955600.00 29195.5391 2956.12891 1673.91223 1232.76184 4165.35547 1218.49133 59.1303864 -5.82688427 30.9894466 -75.8492737
2955800.00 29195.5391 2220.65210 1675.57849 1305.77258 3926.87598 1291.07495 59.6853981 -5.82688427 30.8961735 -75.8838730
2956000.00 29195.5391 2385.95459 1699.96912 1319.83167 4035.70923 1306.34546 58.3594933 -5.82688427 31.0478001 -75.9210663
2956200.00 29195.5391 3432.52954 1612.51355 1277.15112 4351.19141 1273.30566 48.8361053 -5.82688427 30.9566879 -75.9473114
2956400.00 29195.5391 4736.26172 1723.97839 1235.07092 4975.68799 1210.10718 70.6178589 -5.82688427 30.3194866 -75.9737167
2956600.00 29195.5391 4564.86084 1690.50745 1335.74231 4969.90820 1312.26135 69.0675888 -5.82688427 30.3472843 -75.9339066
2956800.00 29195.5391 4986.13232 1708.04395 1316.24280 5147.31689 1289.69861 71.9393768 -5.82688427 30.5245628 -75.9197922
2957000.00 29195.5391 4356.16357 1593.07666 1356.58716 4804.46143 1315.91577 85.9709396 -5.82688427 30.6110916 -75.9108124
2957200.00 29195.5391 5001.92871 1670.68164 1367.27905 5167.71729 1339.47461 72.8340607 -5.82688427 30.8641739 -75.8936539
2957400.00 29195.5391 3533.41333 1672.09082 1304.90454 4481.47656 1305.95935 43.8170853 -5.82688427 31.0416737 -75.9136887
2957600.00 29195.5391 4709.08545 1660.42432 1287.43152 4952.92334 1283.98145 48.1536179 -5.82688427 31.1717663 -75.8753662
2957800.00 29195.5391 4184.19482 1684.82471 1329.17883 4795.57910 1311.47693 62.9853897 -5.82688427 30.6401825 -75.9236603
2958000.00 29195.5391 4541.67090 1640.22656 1348.97791 4922.98877 1319.97034 74.7192307 -5.82688427 30.1899223 -75.9015503
2958200.00 29195.5391 3489.12524 1733.01685 1318.66406 4537.30518 1299.99707 64.2987061 -5.82688427 30.2401428 -75.8718414
2958400.00 29195.5391 4098.79883 1702.88464 1309.48474 4757.58447 1268.60498 86.0591736 -5.82688427 30.6532364 -75.8326187
2958600.00 29195.5391 3036.83960 1666.22644 1312.59900 4271.87207 1301.96667 55.7513885 -5.82688427 30.7312813 -75.8504257
2958800.00 29195.5391 3880.71167 1740.64575 1267.25476 4660.25732 1258.39099 53.8303986 -5.82688427 30.9017811 -75.8684616
2959000.00 29195.5391 2946.46973 1624.54675 1252.65845 4131.77393 1231.56604 66.0386124 -5.82688427 30.9483223 -75.8945389
2959200.00 29195.5391 3163.56299 1690.63452 1284.04175 4321.68018 1254.76453 74.4734116 -5.82688427 30.7106609 -75.9069214
2959400.00 29195.5391 3142.60645 1728.96375 1302.26135 4369.30615 1282.54919 64.6376953 -5.82688427 31.0053177 -75.9307404
2959600.00 29195.5391 4339.06982 1643.06335 1280.14001 4770.72314 1258.82593 66.3304062 -5.82688427 30.8819866 -75.8983459
2959800.00 29195.5391 4643.61230 1645.18835 1329.51917 4951.89746 1305.40015 69.1279297 -5.82688427 30.8586807 -75.8675613
2960000.00 29195.5391 5045.69043 1718.54492 1291.86877 5158.80322 1287.53723 49.1775703 -5.82688427 31.0311852 -75.8771210
2960200.00 29195.5391 4521.32471 1637.32251 1287.39294 4849.83691 1274.01526 58.5855827 -5.82688427 30.6970272 -75.9050140
2960400.00 29195.5391 4532.98096 1729.26416 1308.02673 4967.37549 1283.41223 69.7112961 -5.82688427 30.8241920 -75.9209518
2960600.00 29195.5391 3483.34473 1677.05688 1335.78589 4496.00586 1317.42505 63.5173340 -5.82688427 30.7917595 -75.9481964
2960800.00 29195.5391 4145.27295 1679.34973 1276.55774 4720.91064 1263.92883 57.8886032 -5.82688427 30.6782722 -75.9379730
2961000.00 29195.5391 4733.97705 1715.61902 1322.24622 5053.53125 1300.42322 66.8356094 -5.82688427 30.8920612 -75.9046936
2961200.00 29195.5391 5607.07617 1707.07385 1270.75183 5365.24561 1264.74390 50.8497963 -5.82688427 31.0473881 -75.8892365
2961400.00 29195.5391 5251.79541 1688.53674 1290.26685 5214.95020 1253.27527 82.3656998 -5.82688427 30.5500641 -75.9242249
2961600.00 29195.5391 4872.76172 1728.33643 1318.89966 5121.99463 1288.13416 75.8289032 -5.82688427 30.8349094 -75.8982773
2961800.00 29195.5391 3630.62988 1662.26941 1309.32544 4517.47021 1297.09265 57.1330605 -5.82688427 31.0012608 -75.9014969
2962000.00 29195.5391 3736.66553 1631.53955 1243.04675 4465.60986 1237.39514 50.7566414 -5.82688427 30.8085613 -75.9134827
2962200.00 29195.5391 3499.49512 1668.43591 1328.24609 4486.72168 1317.68005 55.6734695 -5.82688427 30.8417282 -75.9490204
2962400.00 29195.5391 3841.48096 1736.84253 1312.26318 4684.75830 1287.23975 70.2699127 -5.82688427 30.6879959 -75.9344940
2962600.00 29195.5391 3769.09717 1655.83044 1284.92603 4545.58887 1262.11902 68.3865509 -5.82688427 30.4179592 -75.9975204
2962800.00 29195.5391 3141.72070 1704.04248 1306.97595 4348.72217 1281.24841 71.0068359 -5.82688427 30.7490444 -76.0282593
2963000.00 29195.5391 3042.91187 1698.13440 1318.85522 4312.62207 1292.06250 71.9188919 -5.82688427 30.8995876 -76.0257111
2963200.00 29195.5391 4099.89111 1670.90613 1309.12048 4725.70703 1261.48718 92.5348511 -5.82688427 31.0570564 -75.9586487
2963400.00 29195.5391 4234.86133 1731.77893 1361.76196 4896.68994 1327.72058 78.8887711 -5.82688427 31.1110058 -75.9583664
2963600.00 29195.5391 4517.45898 1676.18787 1314.22424 4913.88770 1279.95105 79.5516586 -5.82688427 30.7071228 -75.9856262
2963800.00 29195.5391 3964.23340 1690.98364 1285.10120 4664.00391 1242.11414 87.8419113 -5.82688427 31.1076622 -75.9625015
2964000.00 29195.5391 4512.99219 1727.63330 1374.71094 5023.91748 1333.65955 85.8436356 -5.82688427 31.1926804 -75.9849472
2964200.00 29195.5391 4882.90381 1620.55664 1370.88416 5070.51758 1342.75098 73.1564560 -5.82688427 30.9863586 -76.0097504
2964400.00 29195.5391 5771.28076 1681.70789 1306.32715 5445.37158 1278.90881 72.7670670 -5.82688427 30.6224651 -75.9712830
2964600.00 29195.5391 5347.14844 1773.10144 1318.11108 5367.95898 1312.71228 50.3098106 -5.82688427 31.0546284 -75.9656448
2964800.00 29195.5391 5274.13623 1686.24866 1296.64661 5228.55371 1295.89893 45.5787811 -5.82688427 31.0877991 -75.9188614
2965000.00 29195.5391 4805.15430 1658.72229 1308.55457 5013.24902 1276.16016 77.1281433 -5.82688427 31.1310425 -75.8648224
2965200.00 29195.5391 4455.79980 1798.76721 1284.95312 4980.94189 1267.73376 61.3369064 -5.82688427 31.6510639 -75.7686691
2965400.00 29195.5391 4493.95361 1710.07983 1297.80835 4921.35498 1282.69849 59.3670120 -5.82688427 31.5290604 -75.7862625
2965600.00 29195.5391 5728.37451 1644.47156 1314.82544 5398.36426 1283.42456 75.6473236 -5.82688427 31.5674915 -75.8139954
2965800.00 29195.5391 4852.51855 1743.44946 1316.06848 5125.65723 1297.10217 63.5361290 -5.82688427 31.2906342 -75.8605042
2966000.00 29195.5391 4538.35107 1662.62866 1306.90784 4901.90771 1292.21973 59.1900024 -5.82688427 31.3322544 -75.8341446
2966200.00 29195.5391 3904.75562 1700.21729 1268.38684 4631.19824 1263.80615 49.0168419 -5.82688427 31.3785839 -75.8146439
2966400.00 29195.5391 3946.25806 1672.65405 1350.31006 4703.22949 1342.91785 51.8324661 -5.82688427 31.3791466 -75.8194046
2966600.00 29195.5391 4372.09326 1789.21729 1321.00024 4971.79834 1282.63196 82.9292374 -5.82688427 31.2731743 -75.8340683
2966800.00 29195.5391 4456.35889 1663.58862 1314.72778 4875.77588 1275.69727 83.3923492 -5.82688427 31.4434853 -75.8053741
2967000.00 29195.5391 3678.31250 1741.08643 1303.55518 4610.81934 1287.34766 60.1355820 -5.82688427 31.8768139 -75.8049164
2967200.00 29195.5391 3776.44409 1672.15332 1297.34265 4577.45703 1263.53662 77.7866516 -5.82688427 31.8664608 -75.8469772
2967400.00 29195.5391 3587.23828 1707.00610 1261.31274 4495.71826 1251.63818 54.1005402 -5.82688427 31.4373875 -75.8633957
