Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2950200.00 30299.1562 2456.38037 1677.91394 1278.31018 4041.65479 1307.48035 15.1515398 -5.61464596 31.1627197 -75.4844284
2950400.00 30299.1562 1978.84766 1733.54114 1258.90344 3866.86182 1305.20935 -2.09318519 -5.61464596 31.2267075 -75.4394226
2950600.00 30299.1562 2343.11743 1604.11292 1267.92004 3907.41455 1303.03333 9.43222904 -5.61464596 30.9358616 -75.4813080
2950800.00 30299.1562 3058.80151 1696.77686 1277.91895 4326.32520 1324.95935 -2.44866157 -5.61464596 30.9050217 -75.4967422
2951000.00 30299.1562 4043.33008 1723.28992 1246.56665 4756.53174 1286.61047 4.72568321 -5.61464596 30.6839581 -75.4534073
2951200.00 30299.1562 3907.21069 1644.02539 1234.16785 4604.71973 1285.07861 -6.19724321 -5.61464596 30.7262497 -75.4398041
2951400.00 30299.1562 4074.18335 1751.81335 1222.81885 4774.94092 1259.19788 8.68198395 -5.61464596 30.4707165 -75.5317841
2951600.00 30299.1562 2888.79321 1630.91174 1254.85388 4162.27148 1310.89600 -10.8801756 -5.61464596 30.3866119 -75.5484924
2951800.00 30299.1562 3496.05737 1674.37305 1227.78979 4447.00781 1274.36487 -1.60013139 -5.61464596 30.5812874 -75.5561752
2952000.00 30299.1562 3709.83838 1677.32275 1290.79187 4607.42578 1324.98035 10.6561708 -5.61464596 30.6839066 -75.5285263
2952200.00 30299.1562 4336.70703 1648.45764 1223.62097 4788.39209 1270.35571 -1.21158862 -5.61464596 30.0597591 -75.5828171
2952400.00 30299.1562 3894.88184 1689.49158 1239.30225 4649.87207 1279.75342 5.09845448 -5.61464596 30.0043621 -75.5540848
2952600.00 30299.1562 4212.41064 1696.60986 1245.58374 4803.58252 1280.21985 10.3188524 -5.61464596 30.6103306 -75.5653229
2952800.00 30299.1562 2893.89868 1634.71765 1210.72083 4124.20068 1249.65234 5.52374125 -5.61464596 31.1356239 -75.5909576
2953000.00 30299.1562 3044.63257 1681.01404 1220.44690 4246.82959 1269.96216 -4.50650167 -5.61464596 30.6097851 -75.6185760
2953200.00 30299.1562 2938.49829 1666.77808 1289.44336 4254.69141 1336.79626 -1.86912537 -5.61464596 30.1167049 -75.6004105
2953400.00 30299.1562 4153.47266 1625.72913 1269.29395 4730.36816 1299.72534 15.0850840 -5.61464596 30.0965023 -75.6131287
2953600.00 30299.1562 3273.32739 1702.30164 1240.30029 4389.02686 1280.68860 4.85811329 -5.61464596 30.3202686 -75.5667038
2953800.00 30299.1562 2924.51123 1705.33972 1234.74756 4232.37646 1286.03833 -6.15636539 -5.61464596 30.4323349 -75.5667877
2954000.00 30299.1562 2757.32471 1645.12305 1247.21692 4110.75244 1278.54065 13.7205629 -5.61464596 30.5190773 -75.5635147
2954200.00 30299.1562 3244.34570 1733.23755 1234.90942 4401.76514 1287.06335 -7.11903191 -5.61464596 30.5630608 -75.5980377
2954400.00 30299.1562 2865.12354 1662.38293 1256.80859 4185.23828 1292.34302 9.28627777 -5.61464596 30.7462616 -75.5669174
2954600.00 30299.1562 3618.08154 1709.40588 1205.74475 4513.91602 1248.90222 1.36374605 -5.61464596 31.0557346 -75.5770187
2954800.00 30299.1562 2931.05396 1723.07422 1254.54163 4272.79590 1277.06006 22.2920837 -5.61464596 30.7396317 -75.5501251
2955000.00 30299.1562 2892.70508 1642.93469 1297.33337 4218.50293 1328.14685 14.1510696 -5.61464596 30.5410690 -75.5056534
2955200.00 30299.1562 2526.89722 1626.72314 1289.49829 4032.81226 1329.75024 4.82719994 -5.61464596 30.4112148 -75.4904633
2955400.00 30299.1562 3035.21997 1703.21655 1271.04761 4315.47363 1316.41174 -0.694425941 -5.61464596 30.8255978 -75.4954376
