Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2150200.00 28119.0547 3583.78809 1669.66516 1272.23132 4411.56348 1328.61804 -11.8371477 -6.04995584 31.5659351 -76.1154327
2150400.00 28119.0547 2913.78491 1647.62317 1207.95093 4050.48096 1275.00098 -22.7064056 -6.04995584 31.7724552 -76.1161041
2150600.00 28119.0547 4003.78687 1718.10132 1256.36865 4616.37305 1297.22925 3.56397939 -6.04995584 31.6473694 -76.0719376
2150800.00 28119.0547 5361.11084 1677.99854 1270.52722 5147.05078 1315.47229 0.124029383 -6.04995584 31.0272560 -76.0963669
2151000.00 28119.0547 5218.62549 1654.38916 1210.79346 5005.27588 1285.16931 -29.4590816 -6.04995584 31.2269878 -76.1437607
2151200.00 28119.0547 6346.17236 1745.64014 1206.47705 5554.60352 1266.51318 -15.2762070 -6.04995584 31.4101696 -76.1699905
2151400.00 28119.0547 5888.56348 1698.60999 1254.82886 5368.26562 1302.18652 -2.37262201 -6.04995584 31.1840324 -76.1691284
2151600.00 28119.0547 5093.12646 1658.54785 1211.46167 4958.63721 1279.08264 -22.6305752 -6.04995584 31.1393452 -76.1296616
2151800.00 28119.0547 4846.33594 1708.28223 1233.85535 4929.55957 1299.50391 -20.9396286 -6.04995584 31.4090996 -76.1179886
2152000.00 28119.0547 5869.74414 1662.91492 1279.82312 5349.84717 1325.54724 -0.802884042 -6.04995584 31.1902428 -76.1114578
2152200.00 28119.0547 5636.62842 1677.18079 1197.10535 5185.79736 1246.87744 -4.98742962 -6.04995584 31.3297329 -76.1143265
2152400.00 28119.0547 5415.09326 1719.96204 1182.01123 5122.63574 1255.33447 -28.8046799 -6.04995584 31.5914478 -76.1100998
2152600.00 28119.0547 4311.27686 1752.80957 1200.41956 4721.22998 1257.83069 -12.2292280 -6.04995584 30.9998627 -76.1818237
2152800.00 28119.0547 5641.26660 1661.44763 1238.26819 5213.12891 1281.37170 2.09219503 -6.04995584 31.0148716 -76.2105026
2153000.00 28119.0547 4668.10059 1613.78992 1248.39429 4776.51416 1309.78345 -16.7046051 -6.04995584 31.4571190 -76.1416626
2153200.00 28119.0547 6274.05566 1702.67651 1272.14355 5547.73242 1308.42493 8.48649025 -6.04995584 31.4266453 -76.1943893
2153400.00 28119.0547 5448.78809 1705.18445 1278.56189 5218.22656 1314.24060 9.38338089 -6.04995584 31.0776577 -76.1398087
2153600.00 28119.0547 6524.98486 1674.96301 1192.44531 5543.22363 1244.90137 -7.32522821 -6.04995584 31.0339546 -76.1648560
2153800.00 28119.0547 5260.84668 1709.95166 1256.99097 5124.35059 1310.76392 -8.50615406 -6.04995584 30.9575176 -76.2243576
2154000.00 28119.0547 7401.93994 1728.10095 1210.37048 5973.91504 1267.29211 -12.5640345 -6.04995584 31.8275223 -76.1850662
2154200.00 28119.0547 7370.17041 1687.20215 1238.13965 5947.75684 1285.18701 -2.53285217 -6.04995584 31.6532173 -76.1677780
2154400.00 28119.0547 7384.91113 1658.45874 1259.38562 5946.30469 1326.39392 -22.0458889 -6.04995584 31.2439346 -76.2063141
2154600.00 28119.0547 4822.83691 1669.92798 1227.91345 4875.62695 1291.15967 -18.5067959 -6.04995584 31.4270020 -76.1665115
2154800.00 28119.0547 4598.59424 1711.95068 1278.14539 4875.92236 1322.58691 0.431304216 -6.04995584 31.2689571 -76.1417542
2155000.00 28119.0547 2832.41577 1641.53870 1242.68701 4045.76416 1305.06897 -17.2538948 -6.04995584 30.9885998 -76.1166611
2155200.00 28119.0547 4875.53662 1662.95435 1252.16895 4914.52002 1311.46680 -14.2647619 -6.04995584 31.0780411 -76.1110764
2155400.00 28119.0547 5713.31299 1676.69446 1271.94861 5291.60156 1304.96313 11.9307690 -6.04995584 31.1715870 -76.1167984
2155600.00 28119.0547 4416.12012 1690.73120 1265.60205 4767.32910 1311.36804 -1.11928523 -6.04995584 31.4912682 -76.1378784
2155800.00 28119.0547 2364.32568 1722.70532 1210.92822 3903.21411 1260.89575 -5.45238066 -6.04995584 31.5900841 -76.1053238
2156000.00 28119.0547 2504.14307 1723.18823 1265.83484 4015.94092 1312.06812 -1.50221479 -6.04995584 31.4113922 -76.1425400
2156200.00 28119.0547 2329.13599 1700.61023 1305.99207 3961.75195 1353.64075 -2.98171616 -6.04995584 31.5191345 -76.1860046
2156400.00 28119.0547 4202.43945 1656.48865 1270.41650 4650.27344 1323.49182 -8.47162151 -6.04995584 31.6185627 -76.2222519
2156600.00 28119.0547 3773.16211 1669.84924 1215.08875 4432.26465 1268.91406 -9.41740417 -6.04995584 31.7941875 -76.2022095
2156800.00 28119.0547 2707.65601 1658.69568 1241.79248 4010.86450 1311.38037 -25.3847332 -6.04995584 31.9712906 -76.1744003
2157000.00 28119.0547 2039.79810 1692.39795 1270.01794 3798.91162 1320.89319 -6.30766630 -6.04995584 31.6050949 -76.1726837
2157200.00 28119.0547 2525.73535 1630.67346 1228.17847 3894.62451 1292.73804 -19.6587391 -6.04995584 31.3212242 -76.2220154
2157400.00 28119.0547 3483.42407 1692.77222 1217.47449 4338.75537 1280.86035 -19.1214428 -6.04995584 31.8846264 -76.1490631
2157600.00 28119.0547 4164.71143 1684.88416 1272.29565 4665.07617 1315.36792 1.30122888 -6.04995584 31.7793636 -76.1529846
2157800.00 28119.0547 3890.88354 1699.17615 1256.04834 4550.82715 1302.74597 -1.69167614 -6.04995584 31.1869869 -76.1930313
2158000.00 28119.0547 3049.45288 1683.93945 1256.85107 4191.33301 1309.72583 -7.65324163 -6.04995584 30.9741211 -76.1956177
2158200.00 28119.0547 3883.57495 1649.65869 1269.79407 4512.05859 1325.62744 -11.1331501 -6.04995584 31.4529648 -76.1530914
2158400.00 28119.0547 3445.53442 1671.26831 1241.23315 4325.47217 1293.40381 -7.51952505 -6.04995584 31.5248928 -76.1759338
2158600.00 28119.0547 5769.25537 1752.58203 1234.67102 5353.15283 1271.41785 8.54666805 -6.04995584 30.9269314 -76.2204742
2158800.00 28119.0547 4912.70557 1684.70715 1234.77161 4934.11816 1287.93079 -7.67214584 -6.04995584 30.7645893 -76.2515945
2159000.00 28119.0547 5689.78760 1684.92444 1244.59839 5262.83398 1303.35876 -13.6250019 -6.04995584 31.1132030 -76.2485809
2159200.00 28119.0547 4416.43213 1735.55103 1307.27979 4853.95459 1357.88928 -5.70094824 -6.04995584 31.3095894 -76.2181244
2159400.00 28119.0547 5640.09326 1662.27393 1291.82495 5267.03076 1338.44238 -0.890880346 -6.04995584 30.5154114 -76.2420349
2159600.00 28119.0547 4715.66260 1704.64526 1225.03784 4863.51758 1275.87683 -5.56377602 -6.04995584 30.9574718 -76.2326355
2159800.00 28119.0547 5269.33887 1715.63000 1223.97632 5100.49658 1281.57312 -12.7757988 -6.04995584 31.3518238 -76.1728363
2160000.00 28119.0547 4787.55566 1714.50220 1263.96326 4941.78223 1309.84155 -1.11264491 -6.04995584 31.4211998 -76.1869354
2160200.00 28119.0547 5246.02051 1642.59656 1244.58911 5038.51318 1296.19934 -6.54596424 -6.04995584 31.1593628 -76.2235641
2160400.00 28119.0547 4761.80078 1712.00134 1281.05725 4945.81348 1327.31726 -1.46127582 -6.04995584 31.4481106 -76.2468872
2160600.00 28119.0547 6074.13086 1695.67883 1271.86475 5458.46924 1326.87854 -10.1189022 -6.04995584 31.3496323 -76.2444153
2160800.00 28119.0547 4537.52002 1625.63269 1288.44604 4774.85938 1343.80872 -10.6737633 -6.04995584 31.5065346 -76.1953354
2161000.00 28119.0547 4598.34082 1677.88611 1264.01770 4827.62646 1312.64331 -4.27314997 -6.04995584 31.8584785 -76.2109222
2161200.00 28119.0547 3581.68726 1661.26123 1268.72412 4398.79053 1314.04590 -0.763209462 -6.04995584 31.6905537 -76.2491302
2161400.00 28119.0547 5817.19922 1704.66064 1259.01025 5349.23193 1303.54004 0.479014337 -6.04995584 31.2536621 -76.2625351
2161600.00 28119.0547 5844.23389 1684.59729 1226.30457 5307.54932 1270.56885 0.910635293 -6.04995584 31.0763474 -76.2513199
2161800.00 28119.0547 7492.68994 1654.74805 1227.08447 5954.49121 1277.45911 -5.25731945 -6.04995584 31.1118927 -76.2291565
2162000.00 28119.0547 5663.78467 1707.48865 1285.39221 5315.52832 1344.89563 -14.3483706 -6.04995584 31.0939045 -76.2488480
2162200.00 28119.0547 5544.38916 1645.42651 1250.09338 5169.20508 1298.51245 -3.46007991 -6.04995584 31.2327042 -76.1916962
2162400.00 28119.0547 3826.83130 1741.96301 1253.35620 4564.65527 1290.83447 7.34169531 -6.04995584 31.3678818 -76.1878662
2162600.00 28119.0547 3385.44702 1706.85388 1281.61926 4376.80273 1326.69861 -0.162449032 -6.04995584 31.2493858 -76.1662827
2162800.00 28119.0547 2411.83081 1674.57092 1228.79797 3892.43066 1280.69763 -7.13713932 -6.04995584 31.4062023 -76.1686401
2163000.00 28119.0547 3547.36450 1713.27588 1284.38953 4452.39551 1333.64685 -4.48792505 -6.04995584 31.3649635 -76.1344833
2163200.00 28119.0547 3292.04175 1696.41504 1262.28662 4308.72705 1304.29382 2.91901708 -6.04995584 31.1649971 -76.0912018
2163400.00 28119.0547 3544.17041 1694.28467 1234.55518 4382.26025 1292.29248 -12.7751265 -6.04995584 31.1093349 -76.0715027
2163600.00 28119.0547 3463.77515 1750.07068 1217.54980 4388.07178 1269.85486 -7.53989553 -6.04995584 31.2997665 -76.0649719
2163800.00 28119.0547 4190.45898 1742.47278 1262.30945 4723.23730 1322.26074 -15.6625175 -6.04995584 31.7382870 -76.0271530
2164000.00 28119.0547 4196.90771 1698.84290 1223.14709 4643.08984 1285.50903 -17.8037167 -6.04995584 31.5388527 -76.0969849
2164200.00 28119.0547 5419.28760 1740.51746 1253.63867 5216.53857 1299.78455 -1.23511922 -6.04995584 31.1697426 -76.0805283
2164400.00 28119.0547 3775.90991 1654.51282 1223.62061 4426.58740 1270.94177 -2.67789674 -6.04995584 31.4168739 -76.0601273
2164600.00 28119.0547 3867.20703 1689.76770 1264.24695 4539.90820 1318.04248 -9.21977234 -6.04995584 31.4877586 -76.0635605
2164800.00 28119.0547 3791.28296 1717.16394 1236.31763 4508.23975 1280.93457 -0.199934304 -6.04995584 31.6773987 -76.0944672
2165000.00 28119.0547 4730.72217 1665.11292 1268.09766 4873.22070 1312.35046 0.714108050 -6.04995584 31.1754818 -76.1425705
2165200.00 28119.0547 4863.20068 1686.59753 1241.63599 4922.57178 1295.81384 -9.07218742 -6.04995584 31.0789566 -76.1845016
2165400.00 28119.0547 5244.20508 1643.49414 1216.62415 5010.70166 1265.66943 -4.20824957 -6.04995584 31.3044796 -76.1414871
2165600.00 28119.0547 5109.76074 1680.24365 1223.05981 4998.75293 1254.98291 13.0574732 -6.04995584 31.1823101 -76.1628723
2165800.00 28119.0547 4530.18848 1696.69983 1256.37402 4810.84766 1300.00635 1.51613295 -6.04995584 31.0404129 -76.1888428
2166000.00 28119.0547 4032.41260 1672.59204 1195.06421 4521.29834 1237.51404 2.38753295 -6.04995584 31.3040447 -76.1413422
2166200.00 28119.0547 4311.45850 1688.73413 1229.06091 4685.87061 1282.77295 -8.98931503 -6.04995584 31.3868065 -76.1095734
2166400.00 28119.0547 5218.12695 1757.67395 1204.24146 5101.80420 1248.19641 0.945920944 -6.04995584 31.2574539 -76.1584396
2166600.00 28119.0547 5092.58447 1684.96704 1194.80981 4968.18262 1243.97595 -4.52590275 -6.04995584 31.5343418 -76.1746521
2166800.00 28119.0547 4319.88818 1691.15417 1222.39722 4685.08350 1269.58630 -2.52711892 -6.04995584 31.5026169 -76.1645966
2167000.00 28119.0547 4330.44434 1712.90137 1282.36328 4771.12598 1321.47095 5.80530739 -6.04995584 31.2672710 -76.1802673
2167200.00 28119.0547 3819.27881 1605.77283 1285.99146 4458.00293 1324.71545 5.95080614 -6.04995584 31.4699707 -76.1448059
2167400.00 28119.0547 4632.22656 1673.02002 1262.31445 4834.95312 1304.76855 2.25276423 -6.04995584 31.4774265 -76.1842422
2167600.00 28119.0547 4923.16309 1727.95105 1236.67114 4983.55029 1287.34656 -5.67947531 -6.04995584 31.2192898 -76.2152634
2167800.00 28119.0547 4806.02441 1662.45862 1221.13098 4854.48047 1279.54126 -13.6320353 -6.04995584 31.4724598 -76.2507324
2168000.00 28119.0547 3769.07178 1696.50940 1232.25806 4474.41699 1292.83984 -15.7127867 -6.04995584 31.3994274 -76.2683868
2168200.00 28119.0547 3196.90576 1716.91895 1257.83472 4285.76465 1318.77173 -16.1837120 -6.04995584 31.5064583 -76.2597885
2168400.00 28119.0547 5192.87988 1690.72205 1238.48694 5058.74463 1289.11353 -5.58454657 -6.04995584 31.2350693 -76.2771606
2168600.00 28119.0547 5498.60596 1751.94250 1246.92395 5253.77637 1302.13086 -10.1398764 -6.04995584 31.1722641 -76.2391739
2168800.00 28119.0547 5421.28906 1665.33704 1270.40393 5158.94385 1324.41260 -8.88721180 -6.04995584 31.1198063 -76.2413788
2169000.00 28119.0547 3643.62012 1672.03503 1259.45276 4425.69092 1317.47241 -13.1717739 -6.04995584 31.3921852 -76.2401810
2169200.00 28119.0547 2917.30151 1682.17517 1280.38794 4158.91211 1333.68030 -8.41478348 -6.04995584 31.3898659 -76.2674179
2169400.00 28119.0547 3184.51099 1633.35547 1211.93787 4151.22168 1254.80115 1.80996287 -6.04995584 31.5750351 -76.2482452
2169600.00 28119.0547 4346.16406 1734.53894 1222.06018 4738.90723 1266.88867 -0.160051480 -6.04995584 31.5753975 -76.2438812
2169800.00 28119.0547 5253.31104 1760.58179 1198.37024 5113.26953 1248.15039 -4.86658001 -6.04995584 31.3625660 -76.2760925
2170000.00 28119.0547 5173.30957 1657.88635 1207.28455 4986.68066 1259.72009 -7.22183943 -6.04995584 31.0629883 -76.2765961
2170200.00 28119.0547 4546.68311 1675.53247 1273.66553 4813.73633 1316.81274 2.17748570 -6.04995584 30.9878139 -76.3125229
2170400.00 28119.0547 4171.11084 1682.72412 1264.50598 4657.75098 1311.32996 -1.72993922 -6.04995584 31.1887913 -76.2828674
2170600.00 28119.0547 3805.10889 1677.60596 1211.62024 4449.65381 1260.84436 -4.18335915 -6.04995584 31.2555447 -76.2962036
2170800.00 28119.0547 3873.82837 1728.17468 1267.07019 4583.85400 1332.23877 -20.0799103 -6.04995584 31.1770840 -76.2657394
2171000.00 28119.0547 3750.33179 1620.70618 1315.01538 4473.68604 1354.73743 5.34444427 -6.04995584 31.1842651 -76.2507706
