Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2100200.00 29560.3809 3989.07642 1679.06030 1206.93945 4605.72168 1314.07080 -62.4327965 -5.75496769 31.1144791 -75.8130493
2100400.00 29560.3809 3556.71289 1673.33704 1186.87195 4393.53564 1300.52454 -68.7134247 -5.75496769 30.8530884 -75.7921982
2100600.00 29560.3809 3831.96240 1650.42834 1145.47705 4447.89453 1251.25256 -60.5744362 -5.75496769 30.5739517 -75.7750854
2100800.00 29560.3809 3064.32666 1701.74146 1198.00183 4220.79834 1301.12634 -57.9281960 -5.75496769 30.5876904 -75.7840805
2101000.00 29560.3809 2792.75732 1715.97351 1195.13721 4115.09033 1308.24707 -68.1323624 -5.75496769 30.8308907 -75.8083725
2101200.00 29560.3809 2048.07837 1637.58362 1179.22864 3699.75488 1297.74341 -74.1861801 -5.75496769 31.4177971 -75.7463913
2101400.00 29560.3809 1871.26331 1710.29370 1200.28821 3717.29810 1308.77222 -64.8578568 -5.75496769 32.0580673 -75.6842651
2101600.00 29560.3809 2734.66333 1710.40259 1193.98254 4083.31982 1301.43604 -63.6708336 -5.75496769 31.9158669 -75.6985321
2101800.00 29560.3809 2639.85132 1692.76978 1198.43494 4029.26538 1315.29675 -72.5803223 -5.75496769 31.4271355 -75.7086182
2102000.00 29560.3809 3146.73071 1653.68848 1125.84607 4136.11475 1243.58020 -73.8472061 -5.75496769 31.8020973 -75.6890717
2102200.00 29560.3809 2661.61792 1696.31189 1188.15857 4031.91479 1294.96094 -62.7912292 -5.75496769 31.6977921 -75.7089005
2102400.00 29560.3809 3873.04639 1664.89575 1195.69543 4530.29199 1311.36816 -71.5553284 -5.75496769 31.5522594 -75.6697617
2102600.00 29560.3809 4552.27148 1678.14355 1147.47046 4788.13379 1254.33777 -62.5764961 -5.75496769 31.3626156 -75.6534958
2102800.00 29560.3809 5803.80713 1716.39905 1218.87170 5437.33740 1324.55701 -61.3223381 -5.75496769 31.3224945 -75.6854935
2103000.00 29560.3809 5474.88086 1649.03113 1190.10034 5199.39551 1307.52209 -72.7888031 -5.75496769 31.0122414 -75.6451721
2103200.00 29560.3809 6164.89795 1686.23083 1194.87244 5538.83887 1316.21692 -76.8030014 -5.75496769 31.0975151 -75.6391144
2103400.00 29560.3809 5671.87158 1715.55579 1198.61731 5359.36133 1308.47095 -64.7377472 -5.75496769 30.6195354 -75.7353210
2103600.00 29560.3809 5737.41943 1707.51819 1162.69678 5343.66162 1282.03625 -74.1707230 -5.75496769 30.5308170 -75.6994171
2103800.00 29560.3809 4073.09082 1718.45117 1198.82837 4673.22119 1317.40759 -73.8483200 -5.75496769 30.9882488 -75.7191467
2104000.00 29560.3809 4572.47705 1717.78809 1223.27783 4912.29639 1335.69543 -67.4746933 -5.75496769 30.7914963 -75.7344742
2104200.00 29560.3809 3044.58301 1671.81348 1169.91272 4154.27002 1272.94397 -57.7577438 -5.75496769 30.4808407 -75.7544098
2104400.00 29560.3809 3480.01733 1746.21045 1161.23816 4407.71143 1257.72595 -51.5518951 -5.75496769 30.8363857 -75.7723465
2104600.00 29560.3809 2837.60303 1724.52637 1229.91931 4177.75879 1330.14355 -54.9878998 -5.75496769 30.5761070 -75.8125610
2104800.00 29560.3809 3006.78540 1681.70496 1169.79053 4147.74414 1280.79187 -66.1126404 -5.75496769 30.9452724 -75.8340225
2105000.00 29560.3809 2475.26587 1698.10962 1202.32080 3967.53687 1306.67957 -59.5976486 -5.75496769 31.0363426 -75.7975769
2105200.00 29560.3809 3336.02197 1699.24500 1235.06091 4372.49121 1336.87415 -57.1153641 -5.75496769 31.0968437 -75.7948456
2105400.00 29560.3809 2367.88672 1715.72595 1125.91223 3862.45264 1236.80432 -66.5070496 -5.75496769 31.3844070 -75.7695007
2105600.00 29560.3809 1618.50403 1703.85815 1209.39905 3611.00684 1327.22864 -73.5695267 -5.75496769 31.4350414 -75.6951141
2105800.00 29560.3809 900.332520 1653.82996 1254.12048 3296.09106 1357.40503 -58.4557495 -5.75496769 30.8706818 -75.6993713
2106000.00 29560.3809 953.906616 1629.77234 1188.81384 3229.82275 1297.42859 -63.9992523 -5.75496769 31.0820408 -75.6974869
