Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2550200.00 29014.2520 4011.68457 1663.50146 1278.61023 4639.62842 1310.93970 12.3508768 -5.86329222 31.2047119 -75.8850632
2550400.00 29014.2520 3442.50537 1681.28455 1239.93201 4377.88867 1279.93274 4.53985357 -5.86329222 31.3440552 -75.8846283
2550600.00 29014.2520 4174.97949 1713.35291 1308.65344 4788.62012 1339.69812 13.5106802 -5.86329222 31.3329964 -75.8882675
2550800.00 29014.2520 2885.15601 1664.81250 1253.53320 4139.17969 1293.73792 4.12654781 -5.86329222 31.5043144 -75.8355560
2551000.00 29014.2520 3879.87573 1758.22205 1237.20154 4637.16602 1273.04346 8.96142673 -5.86329222 31.0968647 -75.9002991
2551200.00 29014.2520 3024.35132 1678.89758 1253.43542 4212.06641 1286.75916 11.5286503 -5.86329222 31.0193653 -75.8718185
2551400.00 29014.2520 3079.26367 1649.72058 1267.30933 4219.99902 1311.83142 0.121901058 -5.86329222 31.2078381 -75.8517914
2551600.00 29014.2520 2860.55200 1720.76965 1287.67065 4218.86279 1314.66089 17.6082191 -5.86329222 31.2375603 -75.8360748
2551800.00 29014.2520 3470.24023 1683.49219 1207.41248 4359.31299 1255.34375 -3.45486450 -5.86329222 31.3071003 -75.7833557
2552000.00 29014.2520 3476.00293 1704.40149 1218.25818 4393.50635 1266.85168 -4.06879902 -5.86329222 31.2503319 -75.7750702
2552200.00 29014.2520 4486.89160 1735.34485 1272.14148 4906.08350 1300.81555 15.5030756 -5.86329222 31.6473675 -75.8245392
2552400.00 29014.2520 3866.55615 1720.31421 1243.44849 4599.86914 1283.30261 4.18056393 -5.86329222 31.7587795 -75.7933884
2552600.00 29014.2520 4922.59766 1688.60486 1279.46411 5051.03223 1316.20959 7.47780371 -5.86329222 31.5832977 -75.8066025
2552800.00 29014.2520 3820.00513 1719.95105 1317.17310 4653.53320 1353.97607 8.05137157 -5.86329222 31.0178432 -75.8722000
2553000.00 29014.2520 4532.26025 1655.43738 1261.76245 4834.99463 1303.36768 3.20939994 -5.86329222 31.0811176 -75.8956833
2553200.00 29014.2520 4534.56982 1714.87170 1243.63965 4877.28320 1291.33252 -2.79304719 -5.86329222 30.9695625 -75.8692398
