Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
2150200.00 27069.3594 4589.72461 1669.66516 1335.58081 4817.17236 1328.61804 51.6383972 -6.28456068 31.7659702 -76.4415436
2150400.00 27069.3594 3883.87842 1647.62317 1270.38110 4451.27734 1275.00098 39.8389091 -6.28456068 31.9832840 -76.4421005
2150600.00 27069.3594 5077.30518 1718.10132 1324.57129 5047.08496 1297.22925 71.8804779 -6.28456068 31.8581047 -76.3965454
2150800.00 27069.3594 6491.62500 1677.99854 1339.09888 5579.85352 1315.47229 68.8425369 -6.28456068 31.2054901 -76.4214020
2151000.00 27069.3594 6227.83838 1654.38916 1268.52661 5381.53467 1285.16931 28.4100266 -6.28456068 31.4173012 -76.4700851
2151200.00 27069.3594 7459.15479 1745.64014 1269.83765 5960.19434 1266.51318 48.2246094 -6.28456068 31.5970383 -76.4971924
2151400.00 27069.3594 7029.47900 1698.60999 1322.44397 5796.14355 1302.18652 65.3864746 -6.28456068 31.3660355 -76.4950714
2151600.00 27069.3594 6130.56006 1658.54785 1272.25232 5351.01562 1279.08264 38.3076515 -6.28456068 31.3168449 -76.4548111
2151800.00 27069.3594 5872.20557 1708.28223 1294.64587 5321.15039 1299.50391 39.9730339 -6.28456068 31.6125240 -76.4436035
2152000.00 27069.3594 6977.18506 1662.91492 1344.32751 5761.68750 1325.54724 63.8425522 -6.28456068 31.3746185 -76.4369583
2152200.00 27069.3594 6745.11963 1677.18079 1262.83081 5602.84229 1246.87744 60.8745041 -6.28456068 31.5186138 -76.4397049
2152400.00 27069.3594 6444.08154 1719.96204 1240.98254 5504.93164 1255.33447 30.2796421 -6.28456068 31.8042583 -76.4359055
2152600.00 27069.3594 5346.57861 1752.80957 1263.89685 5127.42236 1257.83069 51.4046288 -6.28456068 31.1708603 -76.5094223
2152800.00 27069.3594 6786.73438 1661.44763 1307.11548 5647.82227 1281.37170 71.0855789 -6.28456068 31.1965561 -76.5383377
2153000.00 27069.3594 5703.73145 1613.78992 1310.60205 5176.10449 1309.78345 45.6179237 -6.28456068 31.6695728 -76.4688873
2153200.00 27069.3594 7489.67334 1702.67651 1345.28821 6004.72900 1308.42493 81.7287369 -6.28456068 31.6573906 -76.5228271
2153400.00 27069.3594 6620.53174 1705.18445 1350.57214 5669.40234 1314.24060 81.5183792 -6.28456068 31.2790966 -76.4660187
2153600.00 27069.3594 7661.25781 1674.96301 1257.15344 5956.61914 1244.90137 57.5272484 -6.28456068 31.2169266 -76.4921722
2153800.00 27069.3594 6343.60742 1709.95166 1321.30225 5535.57568 1310.76392 55.9669266 -6.28456068 31.1246204 -76.5532684
2154000.00 27069.3594 8554.67285 1728.10095 1273.55237 6378.85693 1267.29211 50.7222519 -6.28456068 32.0520592 -76.5140457
2154200.00 27069.3594 8563.56934 1687.20215 1305.28589 6373.20410 1285.18701 64.7164612 -6.28456068 31.8781872 -76.4956894
2154400.00 27069.3594 8509.44922 1658.45874 1319.96594 6337.77490 1326.39392 38.6770248 -6.28456068 31.4303036 -76.5353012
2154600.00 27069.3594 5877.47266 1669.92798 1291.32080 5281.55078 1291.15967 45.0171776 -6.28456068 31.6388569 -76.4949799
2154800.00 27069.3594 5685.87646 1711.95068 1345.37244 5301.98682 1322.58691 67.7935715 -6.28456068 31.4610023 -76.4691086
2155000.00 27069.3594 3779.34937 1641.53870 1303.31836 4436.86426 1305.06897 43.5303040 -6.28456068 31.1623783 -76.4432373
2155200.00 27069.3594 5917.25879 1662.95435 1314.15002 5313.11279 1311.46680 47.8525658 -6.28456068 31.2684822 -76.4378357
2155400.00 27069.3594 6893.62988 1676.69446 1343.77734 5741.93115 1304.96313 83.8983383 -6.28456068 31.3603706 -76.4443970
2155600.00 27069.3594 5499.08447 1690.73120 1333.09998 5194.75342 1311.36804 66.4995956 -6.28456068 31.6990528 -76.4666138
2155800.00 27069.3594 3346.67358 1722.70532 1276.41931 4320.32031 1260.89575 60.1601562 -6.28456068 31.7971096 -76.4337082
2156000.00 27069.3594 3502.61108 1723.18823 1332.47693 4438.42188 1312.06812 65.2770767 -6.28456068 31.6032619 -76.4716034
2156200.00 27069.3594 3326.75464 1700.61023 1373.14758 4387.09033 1353.64075 64.2942886 -6.28456068 31.7288914 -76.5162582
2156400.00 27069.3594 5259.67871 1656.48865 1336.26904 5069.16748 1323.49182 57.5109367 -6.28456068 31.8190689 -76.5527344
2156600.00 27069.3594 4797.81689 1669.84924 1279.62732 4843.55322 1268.91406 55.2326050 -6.28456068 32.0124474 -76.5318985
2156800.00 27069.3594 3631.42578 1658.69568 1300.75891 4393.06445 1311.38037 33.6727753 -6.28456068 32.2093735 -76.5036469
2157000.00 27069.3594 3026.87646 1692.39795 1337.19299 4224.53760 1320.89319 60.9891968 -6.28456068 31.8126354 -76.5020447
2157200.00 27069.3594 3468.41553 1630.67346 1289.42505 4289.35547 1292.73804 41.7377586 -6.28456068 31.5025349 -76.5531616
2157400.00 27069.3594 4461.12744 1692.77222 1278.54492 4732.47559 1280.86035 42.0529785 -6.28456068 32.1104126 -76.4788589
2157600.00 27069.3594 5232.16064 1684.88416 1339.30493 5089.73535 1315.36792 68.4058304 -6.28456068 32.0129967 -76.4818420
2157800.00 27069.3594 4940.15967 1699.17615 1322.39722 4971.84375 1302.74597 64.7770233 -6.28456068 31.3960285 -76.5218735
2158000.00 27069.3594 4021.94482 1683.93945 1318.92542 4590.64355 1309.72583 54.5686264 -6.28456068 31.1551723 -76.5242386
2158200.00 27069.3594 4899.16992 1649.65869 1332.95178 4916.69922 1325.62744 52.1479034 -6.28456068 31.6573925 -76.4809418
2158400.00 27069.3594 4471.38184 1671.26831 1306.83911 4743.31396 1293.40381 58.2101555 -6.28456068 31.7291851 -76.5040970
2158600.00 27069.3594 6972.58887 1752.58203 1308.53662 5813.74902 1271.41785 82.5654068 -6.28456068 31.1007347 -76.5473633
2158800.00 27069.3594 6017.87354 1684.70715 1302.51904 5362.95508 1287.93079 60.2329979 -6.28456068 30.9332008 -76.5779877
2159000.00 27069.3594 6773.86230 1684.92444 1307.38879 5666.49072 1303.35876 49.3028107 -6.28456068 31.3032894 -76.5761032
2159200.00 27069.3594 5496.37109 1735.55103 1374.45032 5279.85254 1357.88928 61.6009827 -6.28456068 31.5052986 -76.5452194
2159400.00 27069.3594 6772.11670 1662.27393 1359.25269 5695.01514 1338.44238 66.7137604 -6.28456068 30.6661873 -76.5696259
2159600.00 27069.3594 5835.47461 1704.64526 1294.74036 5303.10791 1275.87683 64.2786484 -6.28456068 31.1456852 -76.5607147
2159800.00 27069.3594 6337.45459 1715.63000 1286.82654 5504.34961 1281.57312 50.2137299 -6.28456068 31.5394325 -76.4997635
2160000.00 27069.3594 5893.71582 1714.50220 1332.32166 5373.53809 1309.84155 67.3824463 -6.28456068 31.6129570 -76.5152283
2160200.00 27069.3594 6357.40918 1642.59656 1311.68762 5464.05469 1296.19934 60.6898193 -6.28456068 31.3508720 -76.5523758
