3.500000000000000000e+02,1.233523952964703540e+03
3.600000000000000000e+02,1.229612105427957431e+03
3.700000000000000000e+02,1.226282035852414765e+03
3.800000000000000000e+02,1.222484695865913409e+03
3.900000000000000000e+02,1.218830925638436156e+03
4.000000000000000000e+02,1.214980101413358852e+03
4.100000000000000000e+02,1.211136993757624168e+03
4.200000000000000000e+02,1.207213117030796866e+03
4.300000000000000000e+02,1.202352155064993667e+03
4.400000000000000000e+02,1.198458835374462524e+03
4.500000000000000000e+02,1.192721154803019544e+03
4.600000000000000000e+02,1.188706719357064458e+03
4.700000000000000000e+02,1.184473295805419639e+03
4.800000000000000000e+02,1.175800324970502970e+03
4.900000000000000000e+02,1.171475192666733165e+03
